id	name	type	label	comment	subClassOf	supersededBy
schema:Answer	schema:Answer	rdfs:Class	Answer	An answer offered to a question; perhaps correct, perhaps opinionated or wrong.	schema:Comment	
schema:EatAction	schema:EatAction	rdfs:Class	EatAction	The act of swallowing solid objects.	schema:ConsumeAction	
schema:ReplyAction	schema:ReplyAction	rdfs:Class	ReplyAction	The act of responding to a question/message asked/sent by the object. Related to [[AskAction]].\n\nRelated actions:\n\n* [[AskAction]]: Appears generally as an origin of a ReplyAction.	schema:CommunicateAction	
schema:GeoShape	schema:GeoShape	rdfs:Class	GeoShape	The geographic shape of a place. A GeoShape can be described using several properties whose values are based on latitude/longitude pairs. Either whitespace or commas can be used to separate latitude and longitude; whitespace should be used when writing a list of several such points.	schema:StructuredValue	
schema:IncentiveType	schema:IncentiveType	rdfs:Class	IncentiveType	Enumerates common financial incentives for products, including tax credits, tax deductions, rebates and subsidies, etc.	schema:Enumeration	
schema:Residence	schema:Residence	rdfs:Class	Residence	The place where a person lives.	schema:Place	
schema:TVSeries	schema:TVSeries	rdfs:Class	TVSeries	CreativeWorkSeries dedicated to TV broadcast and associated online delivery.	schema:CreativeWork,schema:CreativeWorkSeries	
schema:AnatomicalSystem	schema:AnatomicalSystem	rdfs:Class	AnatomicalSystem	An anatomical system is a group of anatomical structures that work together to perform a certain task. Anatomical systems, such as organ systems, are one organizing principle of anatomy, and can include circulatory, digestive, endocrine, integumentary, immune, lymphatic, muscular, nervous, reproductive, respiratory, skeletal, urinary, vestibular, and other systems.	schema:MedicalEntity	
schema:FloorPlan	schema:FloorPlan	rdfs:Class	FloorPlan	A FloorPlan is an explicit representation of a collection of similar accommodations, allowing the provision of common information (room counts, sizes, layout diagrams) and offers for rental or sale. In typical use, some [[ApartmentComplex]] has an [[accommodationFloorPlan]] which is a [[FloorPlan]].  A FloorPlan is always in the context of a particular place, either a larger [[ApartmentComplex]] or a single [[Apartment]]. The visual/spatial aspects of a floor plan (i.e. room layout, [see wikipedia](https://en.wikipedia.org/wiki/Floor_plan)) can be indicated using [[image]]. 	schema:Intangible	
schema:ParentAudience	schema:ParentAudience	rdfs:Class	ParentAudience	A set of characteristics describing parents, who can be interested in viewing some content.	schema:PeopleAudience	
schema:SteeringPositionValue	schema:SteeringPositionValue	rdfs:Class	SteeringPositionValue	A value indicating a steering position.	schema:QualitativeValue	
schema:ItemAvailability	schema:ItemAvailability	rdfs:Class	ItemAvailability	A list of possible product availability options.	schema:Enumeration	
schema:DanceEvent	schema:DanceEvent	rdfs:Class	DanceEvent	Event type: A social dance.	schema:Event	
schema:ShoppingCenter	schema:ShoppingCenter	rdfs:Class	ShoppingCenter	A shopping center or mall.	schema:LocalBusiness	
schema:AuthorizeAction	schema:AuthorizeAction	rdfs:Class	AuthorizeAction	The act of granting permission to an object.	schema:AllocateAction	
schema:RadioStation	schema:RadioStation	rdfs:Class	RadioStation	A radio station.	schema:LocalBusiness	
schema:LikeAction	schema:LikeAction	rdfs:Class	LikeAction	The act of expressing a positive sentiment about the object. An agent likes an object (a proposition, topic or theme) with participants.	schema:ReactAction	
schema:MusicEvent	schema:MusicEvent	rdfs:Class	MusicEvent	Event type: Music event.	schema:Event	
schema:ReadAction	schema:ReadAction	rdfs:Class	ReadAction	The act of consuming written content.	schema:ConsumeAction	
schema:MedicalOrganization	schema:MedicalOrganization	rdfs:Class	MedicalOrganization	A medical organization (physical or not), such as hospital, institution or clinic.	schema:Organization	
schema:PaymentCard	schema:PaymentCard	rdfs:Class	PaymentCard	A payment method using a credit, debit, store or other card to associate the payment with an account.	schema:FinancialProduct,schema:PaymentMethod	
schema:EnergyConsumptionDetails	schema:EnergyConsumptionDetails	rdfs:Class	EnergyConsumptionDetails	EnergyConsumptionDetails represents information related to the energy efficiency of a product that consumes energy. The information that can be provided is based on international regulations such as for example [EU directive 2017/1369](https://eur-lex.europa.eu/eli/reg/2017/1369/oj) for energy labeling and the [Energy labeling rule](https://www.ftc.gov/enforcement/rules/rulemaking-regulatory-reform-proceedings/energy-water-use-labeling-consumer) under the Energy Policy and Conservation Act (EPCA) in the US.	schema:Intangible	
schema:PhysicalTherapy	schema:PhysicalTherapy	rdfs:Class	PhysicalTherapy	A process of progressive physical care and rehabilitation aimed at improving a health condition.	schema:MedicalTherapy	
schema:GasStation	schema:GasStation	rdfs:Class	GasStation	A gas station.	schema:AutomotiveBusiness	
schema:EducationEvent	schema:EducationEvent	rdfs:Class	EducationEvent	Event type: Education event.	schema:Event	
schema:Menu	schema:Menu	rdfs:Class	Menu	A structured representation of food or drink items available from a FoodEstablishment.	schema:CreativeWork	
schema:DiscussionForumPosting	schema:DiscussionForumPosting	rdfs:Class	DiscussionForumPosting	A posting to a discussion forum.	schema:SocialMediaPosting	
schema:SportsTeam	schema:SportsTeam	rdfs:Class	SportsTeam	Organization: Sports team.	schema:SportsOrganization	
schema:TouristDestination	schema:TouristDestination	rdfs:Class	TouristDestination	A tourist destination. In principle any [[Place]] can be a [[TouristDestination]] from a [[City]], Region or [[Country]] to an [[AmusementPark]] or [[Hotel]]. This Type can be used on its own to describe a general [[TouristDestination]], or be used as an [[additionalType]] to add tourist relevant properties to any other [[Place]].  A [[TouristDestination]] is defined as a [[Place]] that contains, or is colocated with, one or more [[TouristAttraction]]s, often linked by a similar theme or interest to a particular [[touristType]]. The [UNWTO](http://www2.unwto.org/) defines Destination (main destination of a tourism trip) as the place visited that is central to the decision to take the trip.   (See examples below.)	schema:Place	
schema:TipAction	schema:TipAction	rdfs:Class	TipAction	The act of giving money voluntarily to a beneficiary in recognition of services rendered.	schema:TradeAction	
schema:MotorcycleRepair	schema:MotorcycleRepair	rdfs:Class	MotorcycleRepair	A motorcycle repair shop.	schema:AutomotiveBusiness	
schema:HealthClub	schema:HealthClub	rdfs:Class	HealthClub	A health club.	schema:HealthAndBeautyBusiness,schema:SportsActivityLocation	
schema:LandmarksOrHistoricalBuildings	schema:LandmarksOrHistoricalBuildings	rdfs:Class	LandmarksOrHistoricalBuildings	An historical landmark or building.	schema:Place	
schema:UpdateAction	schema:UpdateAction	rdfs:Class	UpdateAction	The act of managing by changing/editing the state of the object.	schema:Action	
schema:CriticReview	schema:CriticReview	rdfs:Class	CriticReview	A [[CriticReview]] is a more specialized form of Review written or published by a source that is recognized for its reviewing activities. These can include online columns, travel and food guides, TV and radio shows, blogs and other independent Web sites. [[CriticReview]]s are typically more in-depth and professionally written. For simpler, casually written user/visitor/viewer/customer reviews, it is more appropriate to use the [[UserReview]] type. Review aggregator sites such as Metacritic already separate out the site's user reviews from selected critic reviews that originate from third-party sources.	schema:Review	
schema:SelfStorage	schema:SelfStorage	rdfs:Class	SelfStorage	A self-storage facility.	schema:LocalBusiness	
schema:ReservationStatusType	schema:ReservationStatusType	rdfs:Class	ReservationStatusType	Enumerated status values for Reservation.	schema:StatusEnumeration	
schema:BedDetails	schema:BedDetails	rdfs:Class	BedDetails	An entity holding detailed information about the available bed types, e.g. the quantity of twin beds for a hotel room. For the single case of just one bed of a certain type, you can use bed directly with a text. See also [[BedType]] (under development).	schema:Intangible	
schema:DrugClass	schema:DrugClass	rdfs:Class	DrugClass	A class of medical drugs, e.g., statins. Classes can represent general pharmacological class, common mechanisms of action, common physiological effects, etc.	schema:MedicalEntity	
schema:MediaReviewItem	schema:MediaReviewItem	rdfs:Class	MediaReviewItem	Represents an item or group of closely related items treated as a unit for the sake of evaluation in a [[MediaReview]]. Authorship etc. apply to the items rather than to the curation/grouping or reviewing party.	schema:CreativeWork	
schema:GameAvailabilityEnumeration	schema:GameAvailabilityEnumeration	rdfs:Class	GameAvailabilityEnumeration	For a [[VideoGame]], such as used with a [[PlayGameAction]], an enumeration of the kind of game availability offered. 	schema:Enumeration	
schema:WantAction	schema:WantAction	rdfs:Class	WantAction	The act of expressing a desire about the object. An agent wants an object.	schema:ReactAction	
schema:FireStation	schema:FireStation	rdfs:Class	FireStation	A fire station. With firemen.	schema:CivicStructure,schema:EmergencyService	
schema:UserPageVisits	schema:UserPageVisits	rdfs:Class	UserPageVisits	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserInteraction	schema:InteractionCounter
schema:Report	schema:Report	rdfs:Class	Report	A Report generated by governmental or non-governmental organization.	schema:Article	
schema:PhotographAction	schema:PhotographAction	rdfs:Class	PhotographAction	The act of capturing still images of objects using a camera.	schema:CreateAction	
schema:AdministrativeArea	schema:AdministrativeArea	rdfs:Class	AdministrativeArea	A geographical region, typically under the jurisdiction of a particular government.	schema:Place	
schema:MedicalDevice	schema:MedicalDevice	rdfs:Class	MedicalDevice	Any object used in a medical capacity, such as to diagnose or treat a patient.	schema:MedicalEntity	
schema:MensClothingStore	schema:MensClothingStore	rdfs:Class	MensClothingStore	A men's clothing store.	schema:Store	
schema:WebAPI	schema:WebAPI	rdfs:Class	WebAPI	An application programming interface accessible over Web/Internet technologies.	schema:Service	
schema:MedicalEntity	schema:MedicalEntity	rdfs:Class	MedicalEntity	The most generic type of entity related to health and the practice of medicine.	schema:Thing	
schema:ReportedDoseSchedule	schema:ReportedDoseSchedule	rdfs:Class	ReportedDoseSchedule	A patient-reported or observed dosing schedule for a drug or supplement.	schema:DoseSchedule	
schema:EducationalOrganization	schema:EducationalOrganization	rdfs:Class	EducationalOrganization	An educational organization.	schema:CivicStructure,schema:Organization	
schema:ResearchOrganization	schema:ResearchOrganization	rdfs:Class	ResearchOrganization	A Research Organization (e.g. scientific institute, research company).	schema:Organization	
schema:AudioObjectSnapshot	schema:AudioObjectSnapshot	rdfs:Class	AudioObjectSnapshot	A specific and exact (byte-for-byte) version of an [[AudioObject]]. Two byte-for-byte identical files, for the purposes of this type, considered identical. If they have different embedded metadata the files will differ. Different external facts about the files, e.g. creator or dateCreated that aren't represented in their actual content, do not affect this notion of identity.	schema:AudioObject	
schema:CivicStructure	schema:CivicStructure	rdfs:Class	CivicStructure	A public structure, such as a town hall or concert hall.	schema:Place	
schema:HomeGoodsStore	schema:HomeGoodsStore	rdfs:Class	HomeGoodsStore	A home goods store.	schema:Store	
schema:MedicineSystem	schema:MedicineSystem	rdfs:Class	MedicineSystem	Systems of medical practice.	schema:MedicalEnumeration	
schema:MenuItem	schema:MenuItem	rdfs:Class	MenuItem	A food or drink item listed in a menu or menu section.	schema:Intangible	
schema:Project	schema:Project	rdfs:Class	Project	An enterprise (potentially individual but typically collaborative), planned to achieve a particular aim. Use properties from [[Organization]], [[subOrganization]]/[[parentOrganization]] to indicate project sub-structures.     	schema:Organization	
schema:ClaimReview	schema:ClaimReview	rdfs:Class	ClaimReview	A fact-checking review of claims made (or reported) in some creative work (referenced via itemReviewed).	schema:Review	
schema:PronounceableText	schema:PronounceableText	rdfs:Class	PronounceableText	Data type: PronounceableText.	schema:Text	
schema:ArriveAction	schema:ArriveAction	rdfs:Class	ArriveAction	The act of arriving at a place. An agent arrives at a destination from a fromLocation, optionally with participants.	schema:MoveAction	
schema:MedicalRiskScore	schema:MedicalRiskScore	rdfs:Class	MedicalRiskScore	A simple system that adds up the number of risk factors to yield a score that is associated with prognosis, e.g. CHAD score, TIMI risk score.	schema:MedicalRiskEstimator	
schema:Conversation	schema:Conversation	rdfs:Class	Conversation	One or more messages between organizations or people on a particular topic. Individual messages can be linked to the conversation with isPartOf or hasPart properties.	schema:CreativeWork	
schema:AutoRepair	schema:AutoRepair	rdfs:Class	AutoRepair	Car repair business.	schema:AutomotiveBusiness	
schema:PaymentStatusType	schema:PaymentStatusType	rdfs:Class	PaymentStatusType	A specific payment status. For example, PaymentDue, PaymentComplete, etc.	schema:StatusEnumeration	
schema:VacationRental	schema:VacationRental	rdfs:Class	VacationRental	A kind of lodging business that focuses on renting single properties for limited time.	schema:LodgingBusiness	
schema:JewelryStore	schema:JewelryStore	rdfs:Class	JewelryStore	A jewelry store.	schema:Store	
schema:QuantitativeValueDistribution	schema:QuantitativeValueDistribution	rdfs:Class	QuantitativeValueDistribution	A statistical distribution of values.	schema:StructuredValue	
schema:ReserveAction	schema:ReserveAction	rdfs:Class	ReserveAction	Reserving a concrete object.\n\nRelated actions:\n\n* [[ScheduleAction]]: Unlike ScheduleAction, ReserveAction reserves concrete objects (e.g. a table, a hotel) towards a time slot / spatial allocation.	schema:PlanAction	
schema:PawnShop	schema:PawnShop	rdfs:Class	PawnShop	A shop that will buy, or lend money against the security of, personal possessions.	schema:Store	
schema:FoodEstablishment	schema:FoodEstablishment	rdfs:Class	FoodEstablishment	A food-related business.	schema:LocalBusiness	
schema:TextObject	schema:TextObject	rdfs:Class	TextObject	A text file. The text can be unformatted or contain markup, html, etc.	schema:MediaObject	
schema:LocalBusiness	schema:LocalBusiness	rdfs:Class	LocalBusiness	A particular physical business or branch of an organization. Examples of LocalBusiness include a restaurant, a particular branch of a restaurant chain, a branch of a bank, a medical practice, a club, a bowling alley, etc.	schema:Place,schema:Organization	
schema:ExercisePlan	schema:ExercisePlan	rdfs:Class	ExercisePlan	Fitness-related activity designed for a specific health-related purpose, including defined exercise routines as well as activity prescribed by a clinician.	schema:CreativeWork,schema:PhysicalActivity	
schema:ChildrensEvent	schema:ChildrensEvent	rdfs:Class	ChildrensEvent	Event type: Children's event.	schema:Event	
schema:InfectiousAgentClass	schema:InfectiousAgentClass	rdfs:Class	InfectiousAgentClass	Classes of agents or pathogens that transmit infectious diseases. Enumerated type.	schema:MedicalEnumeration	
schema:MedicalCondition	schema:MedicalCondition	rdfs:Class	MedicalCondition	Any condition of the human body that affects the normal functioning of a person, whether physically or mentally. Includes diseases, injuries, disabilities, disorders, syndromes, etc.	schema:MedicalEntity	
schema:SizeGroupEnumeration	schema:SizeGroupEnumeration	rdfs:Class	SizeGroupEnumeration	Enumerates common size groups for various product categories.	schema:Enumeration	
schema:DrugLegalStatus	schema:DrugLegalStatus	rdfs:Class	DrugLegalStatus	The legal availability status of a medical drug.	schema:MedicalIntangible	
schema:OnlineBusiness	schema:OnlineBusiness	rdfs:Class	OnlineBusiness	A particular online business, either standalone or the online part of a broader organization. Examples include an eCommerce site, an online travel booking site, an online learning site, an online logistics and shipping provider, an online (virtual) doctor, etc.	schema:Organization	
schema:TypeAndQuantityNode	schema:TypeAndQuantityNode	rdfs:Class	TypeAndQuantityNode	A structured value indicating the quantity, unit of measurement, and business function of goods included in a bundle offer.	schema:StructuredValue	
schema:DrugPrescriptionStatus	schema:DrugPrescriptionStatus	rdfs:Class	DrugPrescriptionStatus	Indicates whether this drug is available by prescription or over-the-counter.	schema:MedicalEnumeration	
schema:Question	schema:Question	rdfs:Class	Question	A specific question - e.g. from a user seeking answers online, or collected in a Frequently Asked Questions (FAQ) document.	schema:Comment	
schema:PublicToilet	schema:PublicToilet	rdfs:Class	PublicToilet	A public toilet is a room or small building containing one or more toilets (and possibly also urinals) which is available for use by the general public, or by customers or employees of certain businesses.	schema:CivicStructure	
schema:PerformingArtsTheater	schema:PerformingArtsTheater	rdfs:Class	PerformingArtsTheater	A theater or other performing art center.	schema:CivicStructure	
schema:DataDownload	schema:DataDownload	rdfs:Class	DataDownload	All or part of a [[Dataset]] in downloadable form. 	schema:MediaObject	
schema:EducationalOccupationalCredential	schema:EducationalOccupationalCredential	rdfs:Class	EducationalOccupationalCredential	An educational or occupational credential. A diploma, academic degree, certification, qualification, badge, etc., that may be awarded to a person or other entity that meets the requirements defined by the credentialer.	schema:CreativeWork	
schema:Language	schema:Language	rdfs:Class	Language	Natural languages such as Spanish, Tamil, Hindi, English, etc. Formal language code tags expressed in [BCP 47](https://en.wikipedia.org/wiki/IETF_language_tag) can be used via the [[alternateName]] property. The Language type previously also covered programming languages such as Scheme and Lisp, which are now best represented using [[ComputerLanguage]].	schema:Intangible	
schema:RiverBodyOfWater	schema:RiverBodyOfWater	rdfs:Class	RiverBodyOfWater	A river (for example, the broad majestic Shannon).	schema:BodyOfWater	
schema:CollectionPage	schema:CollectionPage	rdfs:Class	CollectionPage	Web page type: Collection page.	schema:WebPage	
schema:MedicalStudy	schema:MedicalStudy	rdfs:Class	MedicalStudy	A medical study is an umbrella type covering all kinds of research studies relating to human medicine or health, including observational studies and interventional trials and registries, randomized, controlled or not. When the specific type of study is known, use one of the extensions of this type, such as MedicalTrial or MedicalObservationalStudy. Also, note that this type should be used to mark up data that describes the study itself; to tag an article that publishes the results of a study, use MedicalScholarlyArticle. Note: use the code property of MedicalEntity to store study IDs, e.g. clinicaltrials.gov ID.	schema:MedicalEntity	
schema:EventAttendanceModeEnumeration	schema:EventAttendanceModeEnumeration	rdfs:Class	EventAttendanceModeEnumeration	An EventAttendanceModeEnumeration value is one of potentially several modes of organising an event, relating to whether it is online or offline.	schema:Enumeration	
schema:Periodical	schema:Periodical	rdfs:Class	Periodical	A publication in any medium issued in successive parts bearing numerical or chronological designations and intended to continue indefinitely, such as a magazine, scholarly journal, or newspaper.\n\nSee also [blog post](https://blog.schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/).	schema:CreativeWorkSeries	
schema:RsvpResponseType	schema:RsvpResponseType	rdfs:Class	RsvpResponseType	RsvpResponseType is an enumeration type whose instances represent responding to an RSVP request.	schema:Enumeration	
schema:VisualArtwork	schema:VisualArtwork	rdfs:Class	VisualArtwork	A work of art that is primarily visual in character.	schema:CreativeWork	
schema:ComicStory	schema:ComicStory	rdfs:Class	ComicStory	The term "story" is any indivisible, re-printable      unit of a comic, including the interior stories, covers, and backmatter. Most      comics have at least two stories: a cover (ComicCoverArt) and an interior story.	schema:CreativeWork	
schema:EntryPoint	schema:EntryPoint	rdfs:Class	EntryPoint	An entry point, within some Web-based protocol.	schema:Intangible	
schema:CancelAction	schema:CancelAction	rdfs:Class	CancelAction	The act of asserting that a future event/action is no longer going to happen.\n\nRelated actions:\n\n* [[ConfirmAction]]: The antonym of CancelAction.	schema:PlanAction	
schema:LoanOrCredit	schema:LoanOrCredit	rdfs:Class	LoanOrCredit	A financial product for the loaning of an amount of money, or line of credit, under agreed terms and charges.	schema:FinancialProduct	
schema:Invoice	schema:Invoice	rdfs:Class	Invoice	A statement of the money due for goods or services; a bill.	schema:Intangible	
schema:AMRadioChannel	schema:AMRadioChannel	rdfs:Class	AMRadioChannel	A radio channel that uses AM.	schema:RadioChannel	
schema:Manuscript	schema:Manuscript	rdfs:Class	Manuscript	A book, document, or piece of music written by hand rather than typed or printed.	schema:CreativeWork	
schema:Book	schema:Book	rdfs:Class	Book	A book.	schema:CreativeWork	
schema:CourseInstance	schema:CourseInstance	rdfs:Class	CourseInstance	An instance of a [[Course]] which is distinct from other instances because it is offered at a different time or location or through different media or modes of study or to a specific section of students.	schema:Event	
schema:TouristInformationCenter	schema:TouristInformationCenter	rdfs:Class	TouristInformationCenter	A tourist information center.	schema:LocalBusiness	
schema:EventReservation	schema:EventReservation	rdfs:Class	EventReservation	A reservation for an event like a concert, sporting event, or lecture.\n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, use [[Offer]].	schema:Reservation	
schema:DeliveryChargeSpecification	schema:DeliveryChargeSpecification	rdfs:Class	DeliveryChargeSpecification	The price for the delivery of an offer using a particular delivery method.	schema:PriceSpecification	
schema:BusinessEvent	schema:BusinessEvent	rdfs:Class	BusinessEvent	Event type: Business event.	schema:Event	
schema:Courthouse	schema:Courthouse	rdfs:Class	Courthouse	A courthouse.	schema:GovernmentBuilding	
schema:Muscle	schema:Muscle	rdfs:Class	Muscle	A muscle is an anatomical structure consisting of a contractile form of tissue that animals use to effect movement.	schema:AnatomicalStructure	
schema:CarUsageType	schema:CarUsageType	rdfs:Class	CarUsageType	A value indicating a special usage of a car, e.g. commercial rental, driving school, or as a taxi.	schema:Enumeration	
schema:HowTo	schema:HowTo	rdfs:Class	HowTo	Instructions that explain how to achieve a result by performing a sequence of steps.	schema:CreativeWork	
schema:Permit	schema:Permit	rdfs:Class	Permit	A permit issued by an organization, e.g. a parking pass.	schema:Intangible	
schema:LocationFeatureSpecification	schema:LocationFeatureSpecification	rdfs:Class	LocationFeatureSpecification	Specifies a location feature by providing a structured value representing a feature of an accommodation as a property-value pair of varying degrees of formality.	schema:PropertyValue	
schema:UnRegisterAction	schema:UnRegisterAction	rdfs:Class	UnRegisterAction	The act of un-registering from a service.\n\nRelated actions:\n\n* [[RegisterAction]]: antonym of UnRegisterAction.\n* [[LeaveAction]]: Unlike LeaveAction, UnRegisterAction implies that you are unregistering from a service you were previously registered, rather than leaving a team/group of people.	schema:InteractAction	
schema:ItemListOrderType	schema:ItemListOrderType	rdfs:Class	ItemListOrderType	Enumerated for values for itemListOrder for indicating how an ordered ItemList is organized.	schema:Enumeration	
schema:Demand	schema:Demand	rdfs:Class	Demand	A demand entity represents the public, not necessarily binding, not necessarily exclusive, announcement by an organization or person to seek a certain type of goods or services. For describing demand using this type, the very same properties used for Offer apply.	schema:Intangible	
schema:ProfilePage	schema:ProfilePage	rdfs:Class	ProfilePage	Web page type: Profile page.	schema:WebPage	
schema:SomeProducts	schema:SomeProducts	rdfs:Class	SomeProducts	A placeholder for multiple similar products of the same kind.	schema:Product	
schema:MedicalSignOrSymptom	schema:MedicalSignOrSymptom	rdfs:Class	MedicalSignOrSymptom	Any feature associated or not with a medical condition. In medicine a symptom is generally subjective while a sign is objective.	schema:MedicalCondition	
schema:Recommendation	schema:Recommendation	rdfs:Class	Recommendation	[[Recommendation]] is a type of [[Review]] that suggests or proposes something as the best option or best course of action. Recommendations may be for products or services, or other concrete things, as in the case of a ranked list or product guide. A [[Guide]] may list multiple recommendations for different categories. For example, in a [[Guide]] about which TVs to buy, the author may have several [[Recommendation]]s.	schema:Review	
schema:MobilePhoneStore	schema:MobilePhoneStore	rdfs:Class	MobilePhoneStore	A store that sells mobile phones and related accessories.	schema:Store	
schema:MedicalAudienceType	schema:MedicalAudienceType	rdfs:Class	MedicalAudienceType	Target audiences types for medical web pages. Enumerated type.	schema:MedicalEnumeration	
schema:CampingPitch	schema:CampingPitch	rdfs:Class	CampingPitch	A [[CampingPitch]] is an individual place for overnight stay in the outdoors, typically being part of a larger camping site, or [[Campground]].\n\n In British English a campsite, or campground, is an area, usually divided into a number of pitches, where people can camp overnight using tents or camper vans or caravans; this British English use of the word is synonymous with the American English expression campground. In American English the term campsite generally means an area where an individual, family, group, or military unit can pitch a tent or park a camper; a campground may contain many campsites. (Source: Wikipedia, see [https://en.wikipedia.org/wiki/Campsite](https://en.wikipedia.org/wiki/Campsite).)\n\n See also the dedicated [document on the use of schema.org for marking up hotels and other forms of accommodations](/docs/hotels.html). 	schema:Accommodation	
schema:PaintAction	schema:PaintAction	rdfs:Class	PaintAction	The act of producing a painting, typically with paint and canvas as instruments.	schema:CreateAction	
schema:Legislation	schema:Legislation	rdfs:Class	Legislation	A legal document such as an act, decree, bill, etc. (enforceable or not) or a component of a legal act (like an article).	schema:CreativeWork	
schema:Hostel	schema:Hostel	rdfs:Class	Hostel	A hostel - cheap accommodation, often in shared dormitories. <br /><br /> See also the <a href="/docs/hotels.html">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>. 	schema:LodgingBusiness	
schema:DrinkAction	schema:DrinkAction	rdfs:Class	DrinkAction	The act of swallowing liquids.	schema:ConsumeAction	
schema:Specialty	schema:Specialty	rdfs:Class	Specialty	Any branch of a field in which people typically develop specific expertise, usually after significant study, time, and effort.	schema:Enumeration	
schema:LakeBodyOfWater	schema:LakeBodyOfWater	rdfs:Class	LakeBodyOfWater	A lake (for example, Lake Pontrachain).	schema:BodyOfWater	
schema:PathologyTest	schema:PathologyTest	rdfs:Class	PathologyTest	A medical test performed by a laboratory that typically involves examination of a tissue sample by a pathologist.	schema:MedicalTest	
schema:MedicalDevicePurpose	schema:MedicalDevicePurpose	rdfs:Class	MedicalDevicePurpose	Categories of medical devices, organized by the purpose or intended use of the device.	schema:MedicalEnumeration	
schema:Aquarium	schema:Aquarium	rdfs:Class	Aquarium	Aquarium.	schema:CivicStructure	
schema:Boolean	schema:Boolean	schema:DataType,rdfs:Class	Boolean	Boolean: True or False.		
schema:DeliveryEvent	schema:DeliveryEvent	rdfs:Class	DeliveryEvent	An event involving the delivery of an item.	schema:Event	
schema:SpreadsheetDigitalDocument	schema:SpreadsheetDigitalDocument	rdfs:Class	SpreadsheetDigitalDocument	A spreadsheet file.	schema:DigitalDocument	
schema:UserLikes	schema:UserLikes	rdfs:Class	UserLikes	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserInteraction	schema:InteractionCounter
schema:ReactAction	schema:ReactAction	rdfs:Class	ReactAction	The act of responding instinctively and emotionally to an object, expressing a sentiment.	schema:AssessAction	
schema:ViewAction	schema:ViewAction	rdfs:Class	ViewAction	The act of consuming static visual content.	schema:ConsumeAction	
schema:GeneralContractor	schema:GeneralContractor	rdfs:Class	GeneralContractor	A general contractor.	schema:HomeAndConstructionBusiness	
schema:WorkBasedProgram	schema:WorkBasedProgram	rdfs:Class	WorkBasedProgram	A program with both an educational and employment component. Typically based at a workplace and structured around work-based learning, with the aim of instilling competencies related to an occupation. WorkBasedProgram is used to distinguish programs such as apprenticeships from school, college or other classroom based educational programs.	schema:EducationalOccupationalProgram	
schema:BroadcastService	schema:BroadcastService	rdfs:Class	BroadcastService	A delivery service through which content is provided via broadcast over the air or online.	schema:Service	
schema:RadioEpisode	schema:RadioEpisode	rdfs:Class	RadioEpisode	A radio episode which can be part of a series or season.	schema:Episode	
schema:MedicalRiskCalculator	schema:MedicalRiskCalculator	rdfs:Class	MedicalRiskCalculator	A complex mathematical calculation requiring an online calculator, used to assess prognosis. Note: use the url property of Thing to record any URLs for online calculators.	schema:MedicalRiskEstimator	
schema:MedicalCause	schema:MedicalCause	rdfs:Class	MedicalCause	The causative agent(s) that are responsible for the pathophysiologic process that eventually results in a medical condition, symptom or sign. In this schema, unless otherwise specified this is meant to be the proximate cause of the medical condition, symptom or sign. The proximate cause is defined as the causative agent that most directly results in the medical condition, symptom or sign. For example, the HIV virus could be considered a cause of AIDS. Or in a diagnostic context, if a patient fell and sustained a hip fracture and two days later sustained a pulmonary embolism which eventuated in a cardiac arrest, the cause of the cardiac arrest (the proximate cause) would be the pulmonary embolism and not the fall. Medical causes can include cardiovascular, chemical, dermatologic, endocrine, environmental, gastroenterologic, genetic, hematologic, gynecologic, iatrogenic, infectious, musculoskeletal, neurologic, nutritional, obstetric, oncologic, otolaryngologic, pharmacologic, psychiatric, pulmonary, renal, rheumatologic, toxic, traumatic, or urologic causes; medical conditions can be causes as well.	schema:MedicalEntity	
schema:EUEnergyEfficiencyEnumeration	schema:EUEnergyEfficiencyEnumeration	rdfs:Class	EUEnergyEfficiencyEnumeration	Enumerates the EU energy efficiency classes A-G as well as A+, A++, and A+++ as defined in EU directive 2017/1369.	schema:EnergyEfficiencyEnumeration	
schema:MeasurementMethodEnum	schema:MeasurementMethodEnum	rdfs:Class	MeasurementMethodEnum	Enumeration(s) for use with [[measurementMethod]].	schema:Enumeration	
schema:Bone	schema:Bone	rdfs:Class	Bone	Rigid connective tissue that comprises up the skeletal structure of the human body.	schema:AnatomicalStructure	
schema:NoteDigitalDocument	schema:NoteDigitalDocument	rdfs:Class	NoteDigitalDocument	A file containing a note, primarily for the author.	schema:DigitalDocument	
schema:InviteAction	schema:InviteAction	rdfs:Class	InviteAction	The act of asking someone to attend an event. Reciprocal of RsvpAction.	schema:CommunicateAction	
schema:MedicalIntangible	schema:MedicalIntangible	rdfs:Class	MedicalIntangible	A utility class that serves as the umbrella for a number of 'intangible' things in the medical space.	schema:MedicalEntity	
