url	ns	type	id	code	name	description	subject	predicate	object	sourceUrl	sourceNs
https://processes.org.ai/HealthInsurers.execute.ComplianceProgram	processes.org.ai	Statement	HealthInsurers.execute.ComplianceProgram		Execute compliance program	Execute compliance program	HealthInsurers	execute	ComplianceProgram	https://apqc.org.ai/HealthInsurers.execute.ComplianceProgram	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.outside.Counsel	processes.org.ai	Statement	HealthInsurers.manage.outside.Counsel		Manage outside counsel	Manage outside counsel	HealthInsurers	manage	outside.Counsel	https://apqc.org.ai/HealthInsurers.manage.outside.Counsel	apqc.org.ai
https://processes.org.ai/HealthInsurers.assess.ProblemWorkRequirements	processes.org.ai	Statement	HealthInsurers.assess.ProblemWorkRequirements		Assess problem and determine work requirements	Assess problem and determine work requirements	HealthInsurers	assess	ProblemWorkRequirements	https://apqc.org.ai/HealthInsurers.assess.ProblemWorkRequirements	apqc.org.ai
https://processes.org.ai/HealthInsurers.assess.DetermineWorkRequirements	processes.org.ai	Statement	HealthInsurers.assess.DetermineWorkRequirements		Assess problem and determine work requirements	Assess problem and determine work requirements	HealthInsurers	assess	DetermineWorkRequirements	https://apqc.org.ai/HealthInsurers.assess.DetermineWorkRequirements	apqc.org.ai
https://processes.org.ai/HealthInsurers.engage.outside.CounselIfNecessary	processes.org.ai	Statement	HealthInsurers.engage.outside.CounselIfNecessary		Engage/Retain outside counsel if necessary	Engage/Retain outside counsel if necessary	HealthInsurers	engage	outside.CounselIfNecessary	https://apqc.org.ai/HealthInsurers.engage.outside.CounselIfNecessary	apqc.org.ai
https://processes.org.ai/HealthInsurers.retain.outside.CounselIfNecessary	processes.org.ai	Statement	HealthInsurers.retain.outside.CounselIfNecessary		Engage/Retain outside counsel if necessary	Engage/Retain outside counsel if necessary	HealthInsurers	retain	outside.CounselIfNecessary	https://apqc.org.ai/HealthInsurers.retain.outside.CounselIfNecessary	apqc.org.ai
https://processes.org.ai/HealthInsurers.receive.StrategyBudget	processes.org.ai	Statement	HealthInsurers.receive.StrategyBudget		Receive strategy/budget	Receive strategy/budget	HealthInsurers	receive	StrategyBudget	https://apqc.org.ai/HealthInsurers.receive.StrategyBudget	apqc.org.ai
https://processes.org.ai/HealthInsurers.receive.WorkProductCasePerformed	processes.org.ai	Statement	HealthInsurers.receive.WorkProductCasePerformed		Receive work product and manage/monitor case and work performed	Receive work product and manage/monitor case and work performed	HealthInsurers	receive	WorkProductCasePerformed	https://apqc.org.ai/HealthInsurers.receive.WorkProductCasePerformed	apqc.org.ai
https://processes.org.ai/HealthInsurers.receive.WorkPerformed	processes.org.ai	Statement	HealthInsurers.receive.WorkPerformed		Receive work product and manage/monitor case and work performed	Receive work product and manage/monitor case and work performed	HealthInsurers	receive	WorkPerformed	https://apqc.org.ai/HealthInsurers.receive.WorkPerformed	apqc.org.ai
https://processes.org.ai/HealthInsurers.receive.ManageMonitorCasePerformed	processes.org.ai	Statement	HealthInsurers.receive.ManageMonitorCasePerformed		Receive work product and manage/monitor case and work performed	Receive work product and manage/monitor case and work performed	HealthInsurers	receive	ManageMonitorCasePerformed	https://apqc.org.ai/HealthInsurers.receive.ManageMonitorCasePerformed	apqc.org.ai
https://processes.org.ai/HealthInsurers.receive.WorkPerformed	processes.org.ai	Statement	HealthInsurers.receive.WorkPerformed		Receive work product and manage/monitor case and work performed	Receive work product and manage/monitor case and work performed	HealthInsurers	receive	WorkPerformed	https://apqc.org.ai/HealthInsurers.receive.WorkPerformed	apqc.org.ai
https://processes.org.ai/HealthInsurers.process.Payment.for.LegalServices	processes.org.ai	Statement	HealthInsurers.process.Payment.for.LegalServices		Process payment for legal services	Process payment for legal services	HealthInsurers	process	Payment	https://apqc.org.ai/HealthInsurers.process.Payment.for.LegalServices	apqc.org.ai
https://processes.org.ai/HealthInsurers.track.LegalActivityPerformance	processes.org.ai	Statement	HealthInsurers.track.LegalActivityPerformance		Track legal activity/performance	Track legal activity/performance	HealthInsurers	track	LegalActivityPerformance	https://apqc.org.ai/HealthInsurers.track.LegalActivityPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.protect.IntellectualProperty	processes.org.ai	Statement	HealthInsurers.protect.IntellectualProperty		Protect intellectual property	Protect intellectual property	HealthInsurers	protect	IntellectualProperty	https://apqc.org.ai/HealthInsurers.protect.IntellectualProperty	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.CopyrightsPatents	processes.org.ai	Statement	HealthInsurers.manage.CopyrightsPatents		Manage copyrights, patents, and trademarks	Manage copyrights, patents, and trademarks	HealthInsurers	manage	CopyrightsPatents	https://apqc.org.ai/HealthInsurers.manage.CopyrightsPatents	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Trademarks	processes.org.ai	Statement	HealthInsurers.manage.Trademarks		Manage copyrights, patents, and trademarks	Manage copyrights, patents, and trademarks	HealthInsurers	manage	Trademarks	https://apqc.org.ai/HealthInsurers.manage.Trademarks	apqc.org.ai
https://processes.org.ai/HealthInsurers.maintain.IntellectualPropertyRights	processes.org.ai	Statement	HealthInsurers.maintain.IntellectualPropertyRights		Maintain intellectual property rights and restrictions	Maintain intellectual property rights and restrictions	HealthInsurers	maintain	IntellectualPropertyRights	https://apqc.org.ai/HealthInsurers.maintain.IntellectualPropertyRights	apqc.org.ai
https://processes.org.ai/HealthInsurers.maintain.Restrictions	processes.org.ai	Statement	HealthInsurers.maintain.Restrictions		Maintain intellectual property rights and restrictions	Maintain intellectual property rights and restrictions	HealthInsurers	maintain	Restrictions	https://apqc.org.ai/HealthInsurers.maintain.Restrictions	apqc.org.ai
https://processes.org.ai/HealthInsurers.administer.LicensingTerms	processes.org.ai	Statement	HealthInsurers.administer.LicensingTerms		Administer licensing terms	Administer licensing terms	HealthInsurers	administer	LicensingTerms	https://apqc.org.ai/HealthInsurers.administer.LicensingTerms	apqc.org.ai
https://processes.org.ai/HealthInsurers.administer.Options	processes.org.ai	Statement	HealthInsurers.administer.Options		Administer options	Administer options	HealthInsurers	administer	Options	https://apqc.org.ai/HealthInsurers.administer.Options	apqc.org.ai
https://processes.org.ai/HealthInsurers.resolve.Disputes	processes.org.ai	Statement	HealthInsurers.resolve.Disputes		Resolve disputes and litigations	Resolve disputes and litigations	HealthInsurers	resolve	Disputes	https://apqc.org.ai/HealthInsurers.resolve.Disputes	apqc.org.ai
https://processes.org.ai/HealthInsurers.resolve.Litigations	processes.org.ai	Statement	HealthInsurers.resolve.Litigations		Resolve disputes and litigations	Resolve disputes and litigations	HealthInsurers	resolve	Litigations	https://apqc.org.ai/HealthInsurers.resolve.Litigations	apqc.org.ai
https://processes.org.ai/HealthInsurers.provide.LegalAdviceCounseling	processes.org.ai	Statement	HealthInsurers.provide.LegalAdviceCounseling		Provide legal advice/counseling	Provide legal advice/counseling	HealthInsurers	provide	LegalAdviceCounseling	https://apqc.org.ai/HealthInsurers.provide.LegalAdviceCounseling	apqc.org.ai
https://processes.org.ai/HealthInsurers.negotiate.AgreementsContracts	processes.org.ai	Statement	HealthInsurers.negotiate.AgreementsContracts		Negotiate and document agreements/contracts	Negotiate and document agreements/contracts	HealthInsurers	negotiate	AgreementsContracts	https://apqc.org.ai/HealthInsurers.negotiate.AgreementsContracts	apqc.org.ai
https://processes.org.ai/HealthInsurers.document.AgreementsContracts	processes.org.ai	Statement	HealthInsurers.document.AgreementsContracts		Negotiate and document agreements/contracts	Negotiate and document agreements/contracts	HealthInsurers	document	AgreementsContracts	https://apqc.org.ai/HealthInsurers.document.AgreementsContracts	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.PublicRelationsProgram	processes.org.ai	Statement	HealthInsurers.manage.PublicRelationsProgram		Manage public relations program	Manage public relations program	HealthInsurers	manage	PublicRelationsProgram	https://apqc.org.ai/HealthInsurers.manage.PublicRelationsProgram	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.CommunityRelations	processes.org.ai	Statement	HealthInsurers.manage.CommunityRelations		Manage community relations	Manage community relations	HealthInsurers	manage	CommunityRelations	https://apqc.org.ai/HealthInsurers.manage.CommunityRelations	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.MediaRelations	processes.org.ai	Statement	HealthInsurers.manage.MediaRelations		Manage media relations	Manage media relations	HealthInsurers	manage	MediaRelations	https://apqc.org.ai/HealthInsurers.manage.MediaRelations	apqc.org.ai
https://processes.org.ai/HealthInsurers.promote.PoliticalStability	processes.org.ai	Statement	HealthInsurers.promote.PoliticalStability		Promote political stability	Promote political stability	HealthInsurers	promote	PoliticalStability	https://apqc.org.ai/HealthInsurers.promote.PoliticalStability	apqc.org.ai
https://processes.org.ai/HealthInsurers.create.PressReleases	processes.org.ai	Statement	HealthInsurers.create.PressReleases		Create press releases	Create press releases	HealthInsurers	create	PressReleases	https://apqc.org.ai/HealthInsurers.create.PressReleases	apqc.org.ai
https://processes.org.ai/HealthInsurers.issue.PressReleases	processes.org.ai	Statement	HealthInsurers.issue.PressReleases		Issue press releases	Issue press releases	HealthInsurers	issue	PressReleases	https://apqc.org.ai/HealthInsurers.issue.PressReleases	apqc.org.ai
https://processes.org.ai/HealthInsurers.develop.BusinessCapabilities	processes.org.ai	Statement	HealthInsurers.develop.BusinessCapabilities		Develop and Manage Business Capabilities	Develop and Manage Business Capabilities	HealthInsurers	develop	BusinessCapabilities	https://apqc.org.ai/HealthInsurers.develop.BusinessCapabilities	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.BusinessCapabilities	processes.org.ai	Statement	HealthInsurers.manage.BusinessCapabilities		Develop and Manage Business Capabilities	Develop and Manage Business Capabilities	HealthInsurers	manage	BusinessCapabilities	https://apqc.org.ai/HealthInsurers.manage.BusinessCapabilities	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.BusinessProcesses	processes.org.ai	Statement	HealthInsurers.manage.BusinessProcesses		Manage business processes	Manage business processes	HealthInsurers	manage	BusinessProcesses	https://apqc.org.ai/HealthInsurers.manage.BusinessProcesses	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.ProcessManagementGovernance	processes.org.ai	Statement	HealthInsurers.establish.ProcessManagementGovernance		Establish and maintain process management governance	Establish and maintain process management governance	HealthInsurers	establish	ProcessManagementGovernance	https://apqc.org.ai/HealthInsurers.establish.ProcessManagementGovernance	apqc.org.ai
https://processes.org.ai/HealthInsurers.maintain.ProcessManagementGovernance	processes.org.ai	Statement	HealthInsurers.maintain.ProcessManagementGovernance		Establish and maintain process management governance	Establish and maintain process management governance	HealthInsurers	maintain	ProcessManagementGovernance	https://apqc.org.ai/HealthInsurers.maintain.ProcessManagementGovernance	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.GovernanceApproach	processes.org.ai	Statement	HealthInsurers.define.GovernanceApproach		Define and manage governance approach	Define and manage governance approach	HealthInsurers	define	GovernanceApproach	https://apqc.org.ai/HealthInsurers.define.GovernanceApproach	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.GovernanceApproach	processes.org.ai	Statement	HealthInsurers.manage.GovernanceApproach		Define and manage governance approach	Define and manage governance approach	HealthInsurers	manage	GovernanceApproach	https://apqc.org.ai/HealthInsurers.manage.GovernanceApproach	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.ProcessToolsTemplates	processes.org.ai	Statement	HealthInsurers.establish.ProcessToolsTemplates		Establish and maintain process tools and templates	Establish and maintain process tools and templates	HealthInsurers	establish	ProcessToolsTemplates	https://apqc.org.ai/HealthInsurers.establish.ProcessToolsTemplates	apqc.org.ai
https://processes.org.ai/HealthInsurers.maintain.ProcessToolsTemplates	processes.org.ai	Statement	HealthInsurers.maintain.ProcessToolsTemplates		Establish and maintain process tools and templates	Establish and maintain process tools and templates	HealthInsurers	maintain	ProcessToolsTemplates	https://apqc.org.ai/HealthInsurers.maintain.ProcessToolsTemplates	apqc.org.ai
https://processes.org.ai/HealthInsurers.assign.ProcessOwnership	processes.org.ai	Statement	HealthInsurers.assign.ProcessOwnership		Assign and support process ownership	Assign and support process ownership	HealthInsurers	assign	ProcessOwnership	https://apqc.org.ai/HealthInsurers.assign.ProcessOwnership	apqc.org.ai
https://processes.org.ai/HealthInsurers.support.ProcessOwnership	processes.org.ai	Statement	HealthInsurers.support.ProcessOwnership		Assign and support process ownership	Assign and support process ownership	HealthInsurers	support	ProcessOwnership	https://apqc.org.ai/HealthInsurers.support.ProcessOwnership	apqc.org.ai
https://processes.org.ai/HealthInsurers.perform.ProcessGovernanceActivities	processes.org.ai	Statement	HealthInsurers.perform.ProcessGovernanceActivities		Perform process governance activities	Perform process governance activities	HealthInsurers	perform	ProcessGovernanceActivities	https://apqc.org.ai/HealthInsurers.perform.ProcessGovernanceActivities	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.ProcessFrameworks	processes.org.ai	Statement	HealthInsurers.define.ProcessFrameworks		Define and manage process frameworks	Define and manage process frameworks	HealthInsurers	define	ProcessFrameworks	https://apqc.org.ai/HealthInsurers.define.ProcessFrameworks	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.ProcessFrameworks	processes.org.ai	Statement	HealthInsurers.manage.ProcessFrameworks		Define and manage process frameworks	Define and manage process frameworks	HealthInsurers	manage	ProcessFrameworks	https://apqc.org.ai/HealthInsurers.manage.ProcessFrameworks	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.ProcessFramework	processes.org.ai	Statement	HealthInsurers.establish.ProcessFramework		Establish and maintain process framework	Establish and maintain process framework	HealthInsurers	establish	ProcessFramework	https://apqc.org.ai/HealthInsurers.establish.ProcessFramework	apqc.org.ai
https://processes.org.ai/HealthInsurers.maintain.ProcessFramework	processes.org.ai	Statement	HealthInsurers.maintain.ProcessFramework		Establish and maintain process framework	Establish and maintain process framework	HealthInsurers	maintain	ProcessFramework	https://apqc.org.ai/HealthInsurers.maintain.ProcessFramework	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.CrossFunctionalProcesses	processes.org.ai	Statement	HealthInsurers.identify.CrossFunctionalProcesses		Identify cross-functional processes	Identify cross-functional processes	HealthInsurers	identify	CrossFunctionalProcesses	https://apqc.org.ai/HealthInsurers.identify.CrossFunctionalProcesses	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.Processes	processes.org.ai	Statement	HealthInsurers.define.Processes		Define processes	Define processes	HealthInsurers	define	Processes	https://apqc.org.ai/HealthInsurers.define.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.scope.Processes	processes.org.ai	Statement	HealthInsurers.scope.Processes		Scope processes	Scope processes	HealthInsurers	scope	Processes	https://apqc.org.ai/HealthInsurers.scope.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.analyze.Processes	processes.org.ai	Statement	HealthInsurers.analyze.Processes		Analyze processes	Analyze processes	HealthInsurers	analyze	Processes	https://apqc.org.ai/HealthInsurers.analyze.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.PublishedBestPractices	processes.org.ai	Statement	HealthInsurers.identify.PublishedBestPractices		Identify published best practices	Identify published best practices	HealthInsurers	identify	PublishedBestPractices	https://apqc.org.ai/HealthInsurers.identify.PublishedBestPractices	apqc.org.ai
https://processes.org.ai/HealthInsurers.model.Processes	processes.org.ai	Statement	HealthInsurers.model.Processes		Model and document processes	Model and document processes	HealthInsurers	model	Processes	https://apqc.org.ai/HealthInsurers.model.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.document.Processes	processes.org.ai	Statement	HealthInsurers.document.Processes		Model and document processes	Model and document processes	HealthInsurers	document	Processes	https://apqc.org.ai/HealthInsurers.document.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.publish.Processes	processes.org.ai	Statement	HealthInsurers.publish.Processes		Publish processes	Publish processes	HealthInsurers	publish	Processes	https://apqc.org.ai/HealthInsurers.publish.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.ProcessPerformance	processes.org.ai	Statement	HealthInsurers.manage.ProcessPerformance		Manage process performance	Manage process performance	HealthInsurers	manage	ProcessPerformance	https://apqc.org.ai/HealthInsurers.manage.ProcessPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.provide.ProcessTraining	processes.org.ai	Statement	HealthInsurers.provide.ProcessTraining		Provide process training	Provide process training	HealthInsurers	provide	ProcessTraining	https://apqc.org.ai/HealthInsurers.provide.ProcessTraining	apqc.org.ai
https://processes.org.ai/HealthInsurers.support.ProcessExecution	processes.org.ai	Statement	HealthInsurers.support.ProcessExecution		Support process execution	Support process execution	HealthInsurers	support	ProcessExecution	https://apqc.org.ai/HealthInsurers.support.ProcessExecution	apqc.org.ai
https://processes.org.ai/HealthInsurers.measure.ProcessPerformance	processes.org.ai	Statement	HealthInsurers.measure.ProcessPerformance		Measure and report process performance	Measure and report process performance	HealthInsurers	measure	ProcessPerformance	https://apqc.org.ai/HealthInsurers.measure.ProcessPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.report.ProcessPerformance	processes.org.ai	Statement	HealthInsurers.report.ProcessPerformance		Measure and report process performance	Measure and report process performance	HealthInsurers	report	ProcessPerformance	https://apqc.org.ai/HealthInsurers.report.ProcessPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.AdditionalMetricsAsRequired	processes.org.ai	Statement	HealthInsurers.identify.AdditionalMetricsAsRequired		Identify additional metrics as required	Identify additional metrics as required	HealthInsurers	identify	AdditionalMetricsAsRequired	https://apqc.org.ai/HealthInsurers.identify.AdditionalMetricsAsRequired	apqc.org.ai
https://processes.org.ai/HealthInsurers.improve.Processes	processes.org.ai	Statement	HealthInsurers.improve.Processes		Improve processes	Improve processes	HealthInsurers	improve	Processes	https://apqc.org.ai/HealthInsurers.improve.Processes	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.ImprovementOpportunities	processes.org.ai	Statement	HealthInsurers.identify.ImprovementOpportunities		Identify and select improvement opportunities	Identify and select improvement opportunities	HealthInsurers	identify	ImprovementOpportunities	https://apqc.org.ai/HealthInsurers.identify.ImprovementOpportunities	apqc.org.ai
https://processes.org.ai/HealthInsurers.select.ImprovementOpportunities	processes.org.ai	Statement	HealthInsurers.select.ImprovementOpportunities		Identify and select improvement opportunities	Identify and select improvement opportunities	HealthInsurers	select	ImprovementOpportunities	https://apqc.org.ai/HealthInsurers.select.ImprovementOpportunities	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.ImprovementProjects	processes.org.ai	Statement	HealthInsurers.manage.ImprovementProjects		Manage improvement projects	Manage improvement projects	HealthInsurers	manage	ImprovementProjects	https://apqc.org.ai/HealthInsurers.manage.ImprovementProjects	apqc.org.ai
https://processes.org.ai/HealthInsurers.perform.ContinuousImprovementActivities	processes.org.ai	Statement	HealthInsurers.perform.ContinuousImprovementActivities		Perform continuous improvement activities	Perform continuous improvement activities	HealthInsurers	perform	ContinuousImprovementActivities	https://apqc.org.ai/HealthInsurers.perform.ContinuousImprovementActivities	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.PortfolioProgram	processes.org.ai	Statement	HealthInsurers.manage.PortfolioProgram		Manage portfolio, program, and project	Manage portfolio, program, and project	HealthInsurers	manage	PortfolioProgram	https://apqc.org.ai/HealthInsurers.manage.PortfolioProgram	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Project	processes.org.ai	Statement	HealthInsurers.manage.Project		Manage portfolio, program, and project	Manage portfolio, program, and project	HealthInsurers	manage	Project	https://apqc.org.ai/HealthInsurers.manage.Project	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Portfolio	processes.org.ai	Statement	HealthInsurers.manage.Portfolio		Manage portfolio	Manage portfolio	HealthInsurers	manage	Portfolio	https://apqc.org.ai/HealthInsurers.manage.Portfolio	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.PortfolioStrategy	processes.org.ai	Statement	HealthInsurers.establish.PortfolioStrategy		Establish portfolio strategy	Establish portfolio strategy	HealthInsurers	establish	PortfolioStrategy	https://apqc.org.ai/HealthInsurers.establish.PortfolioStrategy	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.PortfolioGovernance	processes.org.ai	Statement	HealthInsurers.define.PortfolioGovernance		Define portfolio governance	Define portfolio governance	HealthInsurers	define	PortfolioGovernance	https://apqc.org.ai/HealthInsurers.define.PortfolioGovernance	apqc.org.ai
https://processes.org.ai/HealthInsurers.monitor.Portfolio	processes.org.ai	Statement	HealthInsurers.monitor.Portfolio		Monitor and control portfolio	Monitor and control portfolio	HealthInsurers	monitor	Portfolio	https://apqc.org.ai/HealthInsurers.monitor.Portfolio	apqc.org.ai
https://processes.org.ai/HealthInsurers.control.Portfolio	processes.org.ai	Statement	HealthInsurers.control.Portfolio		Monitor and control portfolio	Monitor and control portfolio	HealthInsurers	control	Portfolio	https://apqc.org.ai/HealthInsurers.control.Portfolio	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Programs	processes.org.ai	Statement	HealthInsurers.manage.Programs		Manage programs	Manage programs	HealthInsurers	manage	Programs	https://apqc.org.ai/HealthInsurers.manage.Programs	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.ProgramStructure	processes.org.ai	Statement	HealthInsurers.establish.ProgramStructure		Establish program structure and approach	Establish program structure and approach	HealthInsurers	establish	ProgramStructure	https://apqc.org.ai/HealthInsurers.establish.ProgramStructure	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.Approach	processes.org.ai	Statement	HealthInsurers.establish.Approach		Establish program structure and approach	Establish program structure and approach	HealthInsurers	establish	Approach	https://apqc.org.ai/HealthInsurers.establish.Approach	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.ProgramStakeholders	processes.org.ai	Statement	HealthInsurers.manage.ProgramStakeholders		Manage program stakeholders and partners	Manage program stakeholders and partners	HealthInsurers	manage	ProgramStakeholders	https://apqc.org.ai/HealthInsurers.manage.ProgramStakeholders	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Partners	processes.org.ai	Statement	HealthInsurers.manage.Partners		Manage program stakeholders and partners	Manage program stakeholders and partners	HealthInsurers	manage	Partners	https://apqc.org.ai/HealthInsurers.manage.Partners	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.ProgramExecution	processes.org.ai	Statement	HealthInsurers.manage.ProgramExecution		Manage program execution	Manage program execution	HealthInsurers	manage	ProgramExecution	https://apqc.org.ai/HealthInsurers.manage.ProgramExecution	apqc.org.ai
https://processes.org.ai/HealthInsurers.review.ProgramPerformance	processes.org.ai	Statement	HealthInsurers.review.ProgramPerformance		Review and report program performance	Review and report program performance	HealthInsurers	review	ProgramPerformance	https://apqc.org.ai/HealthInsurers.review.ProgramPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.report.ProgramPerformance	processes.org.ai	Statement	HealthInsurers.report.ProgramPerformance		Review and report program performance	Review and report program performance	HealthInsurers	report	ProgramPerformance	https://apqc.org.ai/HealthInsurers.report.ProgramPerformance	apqc.org.ai
https://processes.org.ai/HealthInsurers.manage.Projects	processes.org.ai	Statement	HealthInsurers.manage.Projects		Manage projects	Manage projects	HealthInsurers	manage	Projects	https://apqc.org.ai/HealthInsurers.manage.Projects	apqc.org.ai
https://processes.org.ai/HealthInsurers.establish.ProjectScope	processes.org.ai	Statement	HealthInsurers.establish.ProjectScope		Establish project scope	Establish project scope	HealthInsurers	establish	ProjectScope	https://apqc.org.ai/HealthInsurers.establish.ProjectScope	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.ProjectRequirements	processes.org.ai	Statement	HealthInsurers.identify.ProjectRequirements		Identify project requirements and objectives	Identify project requirements and objectives	HealthInsurers	identify	ProjectRequirements	https://apqc.org.ai/HealthInsurers.identify.ProjectRequirements	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.Objectives	processes.org.ai	Statement	HealthInsurers.identify.Objectives		Identify project requirements and objectives	Identify project requirements and objectives	HealthInsurers	identify	Objectives	https://apqc.org.ai/HealthInsurers.identify.Objectives	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.ProjectResourceRequirements	processes.org.ai	Statement	HealthInsurers.identify.ProjectResourceRequirements		Identify project resource requirements	Identify project resource requirements	HealthInsurers	identify	ProjectResourceRequirements	https://apqc.org.ai/HealthInsurers.identify.ProjectResourceRequirements	apqc.org.ai
https://processes.org.ai/HealthInsurers.assess.Culture.for.ProjectManagementApproach	processes.org.ai	Statement	HealthInsurers.assess.Culture.for.ProjectManagementApproach		Assess culture and readiness for project management approach	Assess culture and readiness for project management approach	HealthInsurers	assess	Culture	https://apqc.org.ai/HealthInsurers.assess.Culture.for.ProjectManagementApproach	apqc.org.ai
https://processes.org.ai/HealthInsurers.assess.Readiness.for.ProjectManagementApproach	processes.org.ai	Statement	HealthInsurers.assess.Readiness.for.ProjectManagementApproach		Assess culture and readiness for project management approach	Assess culture and readiness for project management approach	HealthInsurers	assess	Readiness	https://apqc.org.ai/HealthInsurers.assess.Readiness.for.ProjectManagementApproach	apqc.org.ai
https://processes.org.ai/HealthInsurers.create.BusinessCaseFunding	processes.org.ai	Statement	HealthInsurers.create.BusinessCaseFunding		Create business case and obtain funding	Create business case and obtain funding	HealthInsurers	create	BusinessCaseFunding	https://apqc.org.ai/HealthInsurers.create.BusinessCaseFunding	apqc.org.ai
https://processes.org.ai/HealthInsurers.create.ObtainFunding	processes.org.ai	Statement	HealthInsurers.create.ObtainFunding		Create business case and obtain funding	Create business case and obtain funding	HealthInsurers	create	ObtainFunding	https://apqc.org.ai/HealthInsurers.create.ObtainFunding	apqc.org.ai
https://processes.org.ai/HealthInsurers.develop.ProjectMeasures	processes.org.ai	Statement	HealthInsurers.develop.ProjectMeasures		Develop project measures and indicators	Develop project measures and indicators	HealthInsurers	develop	ProjectMeasures	https://apqc.org.ai/HealthInsurers.develop.ProjectMeasures	apqc.org.ai
https://processes.org.ai/HealthInsurers.develop.Indicators	processes.org.ai	Statement	HealthInsurers.develop.Indicators		Develop project measures and indicators	Develop project measures and indicators	HealthInsurers	develop	Indicators	https://apqc.org.ai/HealthInsurers.develop.Indicators	apqc.org.ai
https://processes.org.ai/HealthInsurers.identify.AppropriateProjectManagementMethodologies	processes.org.ai	Statement	HealthInsurers.identify.AppropriateProjectManagementMethodologies		Identify appropriate project management methodologies	Identify appropriate project management methodologies	HealthInsurers	identify	AppropriateProjectManagementMethodologies	https://apqc.org.ai/HealthInsurers.identify.AppropriateProjectManagementMethodologies	apqc.org.ai
https://processes.org.ai/HealthInsurers.develop.ProjectPlans	processes.org.ai	Statement	HealthInsurers.develop.ProjectPlans		Develop project plans	Develop project plans	HealthInsurers	develop	ProjectPlans	https://apqc.org.ai/HealthInsurers.develop.ProjectPlans	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.Roles	processes.org.ai	Statement	HealthInsurers.define.Roles		Define roles and resources	Define roles and resources	HealthInsurers	define	Roles	https://apqc.org.ai/HealthInsurers.define.Roles	apqc.org.ai
https://processes.org.ai/HealthInsurers.define.Resources	processes.org.ai	Statement	HealthInsurers.define.Resources		Define roles and resources	Define roles and resources	HealthInsurers	define	Resources	https://apqc.org.ai/HealthInsurers.define.Resources	apqc.org.ai
https://processes.org.ai/HealthInsurers.acquire.ProjectResources	processes.org.ai	Statement	HealthInsurers.acquire.ProjectResources		Acquire/secure project resources	Acquire/secure project resources	HealthInsurers	acquire	ProjectResources	https://apqc.org.ai/HealthInsurers.acquire.ProjectResources	apqc.org.ai
https://processes.org.ai/HealthInsurers.secure.ProjectResources	processes.org.ai	Statement	HealthInsurers.secure.ProjectResources		Acquire/secure project resources	Acquire/secure project resources	HealthInsurers	secure	ProjectResources	https://apqc.org.ai/HealthInsurers.secure.ProjectResources	apqc.org.ai
