ns	type	id	name	description	code
naics.org.ai	Industry	5614	Business Support ServicesT	Business Support ServicesT	5614
naics.org.ai	Industry	56141	Document Preparation ServicesT	Document Preparation ServicesT	56141
naics.org.ai	Industry	561410	Document Preparation Services	Document Preparation Services	561410
naics.org.ai	Industry	56142	Telephone Call CentersT	Telephone Call CentersT	56142
naics.org.ai	Industry	561421	Telephone Answering Services	Telephone Answering Services	561421
naics.org.ai	Industry	561422	Telemarketing Bureaus and Other Contact Centers	Telemarketing Bureaus and Other Contact Centers	561422
naics.org.ai	Industry	56143	Business Service CentersT	Business Service CentersT	56143
naics.org.ai	Industry	561431	Private Mail Centers	Private Mail Centers	561431
naics.org.ai	Industry	561439	Other Business Service Centers (including Copy Shops)	Other Business Service Centers (including Copy Shops)	561439
naics.org.ai	Industry	56144	Collection AgenciesT	Collection AgenciesT	56144
naics.org.ai	Industry	561440	Collection Agencies	Collection Agencies	561440
naics.org.ai	Industry	56145	Credit BureausT	Credit BureausT	56145
naics.org.ai	Industry	561450	Credit Bureaus	Credit Bureaus	561450
naics.org.ai	Industry	56149	Other Business Support ServicesT	Other Business Support ServicesT	56149
naics.org.ai	Industry	561491	Repossession Services	Repossession Services	561491
naics.org.ai	Industry	561492	Court Reporting and Stenotype Services	Court Reporting and Stenotype Services	561492
naics.org.ai	Industry	561499	All Other Business Support Services	All Other Business Support Services	561499
naics.org.ai	Industry	5615	Travel Arrangement and Reservation ServicesT	Travel Arrangement and Reservation ServicesT	5615
naics.org.ai	Industry	56151	Travel AgenciesT	Travel AgenciesT	56151
naics.org.ai	Industry	561510	Travel Agencies	Travel Agencies	561510
naics.org.ai	Industry	56152	Tour OperatorsT	Tour OperatorsT	56152
naics.org.ai	Industry	561520	Tour Operators	Tour Operators	561520
naics.org.ai	Industry	56159	Other Travel Arrangement and Reservation ServicesT	Other Travel Arrangement and Reservation ServicesT	56159
naics.org.ai	Industry	561591	Convention and Visitors Bureaus	Convention and Visitors Bureaus	561591
naics.org.ai	Industry	561599	All Other Travel Arrangement and Reservation Services	All Other Travel Arrangement and Reservation Services	561599
naics.org.ai	Industry	5616	Investigation and Security ServicesT	Investigation and Security ServicesT	5616
naics.org.ai	Industry	56161	Investigation, Guard, and Armored Car ServicesT	Investigation, Guard, and Armored Car ServicesT	56161
naics.org.ai	Industry	561611	Investigation and Personal Background Check Services	Investigation and Personal Background Check Services	561611
naics.org.ai	Industry	561612	Security Guards and Patrol Services	Security Guards and Patrol Services	561612
naics.org.ai	Industry	561613	Armored Car Services	Armored Car Services	561613
naics.org.ai	Industry	56162	Security Systems ServicesT	Security Systems ServicesT	56162
naics.org.ai	Industry	561621	Security Systems Services (except Locksmiths)	Security Systems Services (except Locksmiths)	561621
naics.org.ai	Industry	561622	Locksmiths	Locksmiths	561622
naics.org.ai	Industry	5617	Services to Buildings and DwellingsT	Services to Buildings and DwellingsT	5617
naics.org.ai	Industry	56171	Exterminating and Pest Control ServicesT	Exterminating and Pest Control ServicesT	56171
naics.org.ai	Industry	561710	Exterminating and Pest Control Services	Exterminating and Pest Control Services	561710
naics.org.ai	Industry	56172	Janitorial ServicesT	Janitorial ServicesT	56172
naics.org.ai	Industry	561720	Janitorial Services	Janitorial Services	561720
naics.org.ai	Industry	56173	Landscaping ServicesT	Landscaping ServicesT	56173
naics.org.ai	Industry	561730	Landscaping Services	Landscaping Services	561730
naics.org.ai	Industry	56174	Carpet and Upholstery Cleaning ServicesT	Carpet and Upholstery Cleaning ServicesT	56174
naics.org.ai	Industry	561740	Carpet and Upholstery Cleaning Services	Carpet and Upholstery Cleaning Services	561740
naics.org.ai	Industry	56179	Other Services to Buildings and DwellingsT	Other Services to Buildings and DwellingsT	56179
naics.org.ai	Industry	561790	Other Services to Buildings and Dwellings	Other Services to Buildings and Dwellings	561790
naics.org.ai	Industry	5619	Other Support ServicesT	Other Support ServicesT	5619
naics.org.ai	Industry	56191	Packaging and Labeling ServicesT	Packaging and Labeling ServicesT	56191
naics.org.ai	Industry	561910	Packaging and Labeling Services	Packaging and Labeling Services	561910
naics.org.ai	Industry	56192	Convention and Trade Show OrganizersT	Convention and Trade Show OrganizersT	56192
naics.org.ai	Industry	561920	Convention and Trade Show Organizers	Convention and Trade Show Organizers	561920
naics.org.ai	Industry	56199	All Other Support ServicesT	All Other Support ServicesT	56199
naics.org.ai	Industry	561990	All Other Support Services	All Other Support Services	561990
naics.org.ai	Industry	562	Waste Management and Remediation ServicesT	Waste Management and Remediation ServicesT	562
naics.org.ai	Industry	5621	Waste Collection	Waste Collection	5621
naics.org.ai	Industry	56211	Waste Collection	Waste Collection	56211
naics.org.ai	Industry	562111	Solid Waste Collection	Solid Waste Collection	562111
naics.org.ai	Industry	562112	Hazardous Waste Collection	Hazardous Waste Collection	562112
naics.org.ai	Industry	562119	Other Waste Collection	Other Waste Collection	562119
naics.org.ai	Industry	5622	Waste Treatment and Disposal	Waste Treatment and Disposal	5622
naics.org.ai	Industry	56221	Waste Treatment and Disposal	Waste Treatment and Disposal	56221
naics.org.ai	Industry	562211	Hazardous Waste Treatment and Disposal	Hazardous Waste Treatment and Disposal	562211
naics.org.ai	Industry	562212	Solid Waste Landfill	Solid Waste Landfill	562212
naics.org.ai	Industry	562213	Solid Waste Combustors and Incinerators	Solid Waste Combustors and Incinerators	562213
naics.org.ai	Industry	562219	Other Nonhazardous Waste Treatment and Disposal	Other Nonhazardous Waste Treatment and Disposal	562219
naics.org.ai	Industry	5629	Remediation and Other Waste Management Services	Remediation and Other Waste Management Services	5629
naics.org.ai	Industry	56291	Remediation Services	Remediation Services	56291
naics.org.ai	Industry	562910	Remediation Services	Remediation Services	562910
naics.org.ai	Industry	56292	Materials Recovery Facilities	Materials Recovery Facilities	56292
naics.org.ai	Industry	562920	Materials Recovery Facilities	Materials Recovery Facilities	562920
naics.org.ai	Industry	56299	All Other Waste Management Services	All Other Waste Management Services	56299
naics.org.ai	Industry	562991	Septic Tank and Related Services	Septic Tank and Related Services	562991
naics.org.ai	Industry	562998	All Other Miscellaneous Waste Management Services	All Other Miscellaneous Waste Management Services	562998
naics.org.ai	Industry	61	Educational ServicesT	Educational ServicesT	61
naics.org.ai	Industry	611	Educational ServicesT	Educational ServicesT	611
naics.org.ai	Industry	6111	Elementary and Secondary SchoolsT	Elementary and Secondary SchoolsT	6111
naics.org.ai	Industry	61111	Elementary and Secondary Schools	Elementary and Secondary Schools	61111
naics.org.ai	Industry	611110	Elementary and Secondary Schools	Elementary and Secondary Schools	611110
naics.org.ai	Industry	6112	Junior CollegesT	Junior CollegesT	6112
naics.org.ai	Industry	61121	Junior CollegesT	Junior CollegesT	61121
naics.org.ai	Industry	611210	Junior Colleges	Junior Colleges	611210
naics.org.ai	Industry	6113	Colleges, Universities, and Professional SchoolsT	Colleges, Universities, and Professional SchoolsT	6113
naics.org.ai	Industry	61131	Colleges, Universities, and Professional SchoolsT	Colleges, Universities, and Professional SchoolsT	61131
naics.org.ai	Industry	611310	Colleges, Universities, and Professional Schools	Colleges, Universities, and Professional Schools	611310
naics.org.ai	Industry	6114	Business Schools and Computer and Management TrainingT	Business Schools and Computer and Management TrainingT	6114
naics.org.ai	Industry	61141	Business and Secretarial SchoolsT	Business and Secretarial SchoolsT	61141
naics.org.ai	Industry	611410	Business and Secretarial Schools	Business and Secretarial Schools	611410
naics.org.ai	Industry	61142	Computer TrainingT	Computer TrainingT	61142
naics.org.ai	Industry	611420	Computer Training	Computer Training	611420
naics.org.ai	Industry	61143	Professional and Management Development TrainingT	Professional and Management Development TrainingT	61143
naics.org.ai	Industry	611430	Professional and Management Development Training	Professional and Management Development Training	611430
naics.org.ai	Industry	6115	Technical and Trade SchoolsT	Technical and Trade SchoolsT	6115
naics.org.ai	Industry	61151	Technical and Trade SchoolsT	Technical and Trade SchoolsT	61151
naics.org.ai	Industry	611511	Cosmetology and Barber Schools	Cosmetology and Barber Schools	611511
naics.org.ai	Industry	611512	Flight Training	Flight Training	611512
naics.org.ai	Industry	611513	Apprenticeship Training	Apprenticeship Training	611513
naics.org.ai	Industry	611519	Other Technical and Trade Schools	Other Technical and Trade Schools	611519
naics.org.ai	Industry	6116	Other Schools and InstructionT	Other Schools and InstructionT	6116
naics.org.ai	Industry	61161	Fine Arts SchoolsT	Fine Arts SchoolsT	61161
naics.org.ai	Industry	611610	Fine Arts Schools	Fine Arts Schools	611610
naics.org.ai	Industry	61162	Sports and Recreation InstructionT	Sports and Recreation InstructionT	61162
naics.org.ai	Industry	611620	Sports and Recreation Instruction	Sports and Recreation Instruction	611620
naics.org.ai	Industry	61163	Language SchoolsT	Language SchoolsT	61163
naics.org.ai	Industry	611630	Language Schools	Language Schools	611630
naics.org.ai	Industry	61169	All Other Schools and InstructionT	All Other Schools and InstructionT	61169
naics.org.ai	Industry	611691	Exam Preparation and Tutoring	Exam Preparation and Tutoring	611691
naics.org.ai	Industry	611692	Automobile Driving Schools	Automobile Driving Schools	611692
naics.org.ai	Industry	611699	All Other Miscellaneous Schools and Instruction	All Other Miscellaneous Schools and Instruction	611699
naics.org.ai	Industry	6117	Educational Support ServicesT	Educational Support ServicesT	6117
naics.org.ai	Industry	61171	Educational Support ServicesT	Educational Support ServicesT	61171
naics.org.ai	Industry	611710	Educational Support Services	Educational Support Services	611710
naics.org.ai	Industry	62	Health Care and Social AssistanceT	Health Care and Social AssistanceT	62
naics.org.ai	Industry	621	Ambulatory Health Care ServicesT	Ambulatory Health Care ServicesT	621
naics.org.ai	Industry	6211	Offices of PhysiciansT	Offices of PhysiciansT	6211
naics.org.ai	Industry	62111	Offices of PhysiciansT	Offices of PhysiciansT	62111
naics.org.ai	Industry	621111	Offices of Physicians (except Mental Health Specialists)	Offices of Physicians (except Mental Health Specialists)	621111
naics.org.ai	Industry	621112	Offices of Physicians, Mental Health Specialists	Offices of Physicians, Mental Health Specialists	621112
naics.org.ai	Industry	6212	Offices of DentistsT	Offices of DentistsT	6212
naics.org.ai	Industry	62121	Offices of DentistsT	Offices of DentistsT	62121
naics.org.ai	Industry	621210	Offices of Dentists	Offices of Dentists	621210
naics.org.ai	Industry	6213	Offices of Other Health PractitionersT	Offices of Other Health PractitionersT	6213
naics.org.ai	Industry	62131	Offices of ChiropractorsT	Offices of ChiropractorsT	62131
naics.org.ai	Industry	621310	Offices of Chiropractors	Offices of Chiropractors	621310
naics.org.ai	Industry	62132	Offices of OptometristsT	Offices of OptometristsT	62132
naics.org.ai	Industry	621320	Offices of Optometrists	Offices of Optometrists	621320
naics.org.ai	Industry	62133	Offices of Mental Health Practitioners (except Physicians)T	Offices of Mental Health Practitioners (except Physicians)T	62133
naics.org.ai	Industry	621330	Offices of Mental Health Practitioners (except Physicians)	Offices of Mental Health Practitioners (except Physicians)	621330
naics.org.ai	Industry	62134	Offices of Physical, Occupational and Speech Therapists, and AudiologistsT	Offices of Physical, Occupational and Speech Therapists, and AudiologistsT	62134
naics.org.ai	Industry	621340	Offices of Physical, Occupational and Speech Therapists, and Audiologists	Offices of Physical, Occupational and Speech Therapists, and Audiologists	621340
naics.org.ai	Industry	62139	Offices of All Other Health PractitionersT	Offices of All Other Health PractitionersT	62139
naics.org.ai	Industry	621391	Offices of Podiatrists	Offices of Podiatrists	621391
naics.org.ai	Industry	621399	Offices of All Other Miscellaneous Health Practitioners	Offices of All Other Miscellaneous Health Practitioners	621399
naics.org.ai	Industry	6214	Outpatient Care CentersT	Outpatient Care CentersT	6214
naics.org.ai	Industry	62141	Family Planning CentersT	Family Planning CentersT	62141
naics.org.ai	Industry	621410	Family Planning Centers	Family Planning Centers	621410
naics.org.ai	Industry	62142	Outpatient Mental Health and Substance Abuse CentersT	Outpatient Mental Health and Substance Abuse CentersT	62142
naics.org.ai	Industry	621420	Outpatient Mental Health and Substance Abuse Centers	Outpatient Mental Health and Substance Abuse Centers	621420
naics.org.ai	Industry	62149	Other Outpatient Care CentersT	Other Outpatient Care CentersT	62149
naics.org.ai	Industry	621491	HMO Medical Centers	HMO Medical Centers	621491
naics.org.ai	Industry	621492	Kidney Dialysis Centers	Kidney Dialysis Centers	621492
naics.org.ai	Industry	621493	Freestanding Ambulatory Surgical and Emergency Centers	Freestanding Ambulatory Surgical and Emergency Centers	621493
naics.org.ai	Industry	621498	All Other Outpatient Care Centers	All Other Outpatient Care Centers	621498
naics.org.ai	Industry	6215	Medical and Diagnostic LaboratoriesT	Medical and Diagnostic LaboratoriesT	6215
naics.org.ai	Industry	62151	Medical and Diagnostic LaboratoriesT	Medical and Diagnostic LaboratoriesT	62151
naics.org.ai	Industry	621511	Medical Laboratories	Medical Laboratories	621511
naics.org.ai	Industry	621512	Diagnostic Imaging Centers	Diagnostic Imaging Centers	621512
naics.org.ai	Industry	6216	Home Health Care ServicesT	Home Health Care ServicesT	6216
naics.org.ai	Industry	62161	Home Health Care ServicesT	Home Health Care ServicesT	62161
naics.org.ai	Industry	621610	Home Health Care Services	Home Health Care Services	621610
naics.org.ai	Industry	6219	Other Ambulatory Health Care ServicesT	Other Ambulatory Health Care ServicesT	6219
naics.org.ai	Industry	62191	Ambulance ServicesT	Ambulance ServicesT	62191
naics.org.ai	Industry	621910	Ambulance Services	Ambulance Services	621910
naics.org.ai	Industry	62199	All Other Ambulatory Health Care ServicesT	All Other Ambulatory Health Care ServicesT	62199
naics.org.ai	Industry	621991	Blood and Organ Banks	Blood and Organ Banks	621991
naics.org.ai	Industry	621999	All Other Miscellaneous Ambulatory Health Care Services	All Other Miscellaneous Ambulatory Health Care Services	621999
naics.org.ai	Industry	622	HospitalsT	HospitalsT	622
naics.org.ai	Industry	6221	General Medical and Surgical HospitalsT	General Medical and Surgical HospitalsT	6221
naics.org.ai	Industry	62211	General Medical and Surgical HospitalsT	General Medical and Surgical HospitalsT	62211
naics.org.ai	Industry	622110	General Medical and Surgical Hospitals	General Medical and Surgical Hospitals	622110
naics.org.ai	Industry	6222	Psychiatric and Substance Abuse HospitalsT	Psychiatric and Substance Abuse HospitalsT	6222
naics.org.ai	Industry	62221	Psychiatric and Substance Abuse HospitalsT	Psychiatric and Substance Abuse HospitalsT	62221
naics.org.ai	Industry	622210	Psychiatric and Substance Abuse Hospitals	Psychiatric and Substance Abuse Hospitals	622210
naics.org.ai	Industry	6223	Specialty (except Psychiatric and Substance Abuse) HospitalsT	Specialty (except Psychiatric and Substance Abuse) HospitalsT	6223
naics.org.ai	Industry	62231	Specialty (except Psychiatric and Substance Abuse) HospitalsT	Specialty (except Psychiatric and Substance Abuse) HospitalsT	62231
naics.org.ai	Industry	622310	Specialty (except Psychiatric and Substance Abuse) Hospitals	Specialty (except Psychiatric and Substance Abuse) Hospitals	622310
naics.org.ai	Industry	623	Nursing and Residential Care FacilitiesT	Nursing and Residential Care FacilitiesT	623
naics.org.ai	Industry	6231	Nursing Care Facilities (Skilled Nursing Facilities)T	Nursing Care Facilities (Skilled Nursing Facilities)T	6231
naics.org.ai	Industry	62311	Nursing Care Facilities (Skilled Nursing Facilities)T	Nursing Care Facilities (Skilled Nursing Facilities)T	62311
naics.org.ai	Industry	623110	Nursing Care Facilities (Skilled Nursing Facilities)	Nursing Care Facilities (Skilled Nursing Facilities)	623110
naics.org.ai	Industry	6232	Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse FacilitiesT	Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse FacilitiesT	6232
naics.org.ai	Industry	62321	Residential Intellectual and Developmental Disability FacilitiesT	Residential Intellectual and Developmental Disability FacilitiesT	62321
naics.org.ai	Industry	623210	Residential Intellectual and Developmental Disability Facilities	Residential Intellectual and Developmental Disability Facilities	623210
naics.org.ai	Industry	62322	Residential Mental Health and Substance Abuse FacilitiesT	Residential Mental Health and Substance Abuse FacilitiesT	62322
naics.org.ai	Industry	623220	Residential Mental Health and Substance Abuse Facilities	Residential Mental Health and Substance Abuse Facilities	623220
naics.org.ai	Industry	6233	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT	6233
naics.org.ai	Industry	62331	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT	62331
naics.org.ai	Industry	623311	Continuing Care Retirement Communities	Continuing Care Retirement Communities	623311
naics.org.ai	Industry	623312	Assisted Living Facilities for the Elderly	Assisted Living Facilities for the Elderly	623312
naics.org.ai	Industry	6239	Other Residential Care FacilitiesT	Other Residential Care FacilitiesT	6239
naics.org.ai	Industry	62399	Other Residential Care FacilitiesT	Other Residential Care FacilitiesT	62399
naics.org.ai	Industry	623990	Other Residential Care Facilities	Other Residential Care Facilities	623990
naics.org.ai	Industry	624	Social AssistanceT	Social AssistanceT	624
naics.org.ai	Industry	6241	Individual and Family ServicesT	Individual and Family ServicesT	6241
naics.org.ai	Industry	62411	Child and Youth ServicesT	Child and Youth ServicesT	62411
naics.org.ai	Industry	624110	Child and Youth Services	Child and Youth Services	624110
naics.org.ai	Industry	62412	Services for the Elderly and Persons with DisabilitiesT	Services for the Elderly and Persons with DisabilitiesT	62412
naics.org.ai	Industry	624120	Services for the Elderly and Persons with Disabilities	Services for the Elderly and Persons with Disabilities	624120
naics.org.ai	Industry	62419	Other Individual and Family ServicesT	Other Individual and Family ServicesT	62419
naics.org.ai	Industry	624190	Other Individual and Family Services	Other Individual and Family Services	624190
naics.org.ai	Industry	6242	Community Food and Housing, and Emergency and Other Relief ServicesT	Community Food and Housing, and Emergency and Other Relief ServicesT	6242
naics.org.ai	Industry	62421	Community Food ServicesT	Community Food ServicesT	62421
naics.org.ai	Industry	624210	Community Food Services	Community Food Services	624210
naics.org.ai	Industry	62422	Community Housing ServicesT	Community Housing ServicesT	62422
naics.org.ai	Industry	624221	Temporary Shelters	Temporary Shelters	624221
naics.org.ai	Industry	624229	Other Community Housing Services	Other Community Housing Services	624229
naics.org.ai	Industry	62423	Emergency and Other Relief ServicesT	Emergency and Other Relief ServicesT	62423
naics.org.ai	Industry	624230	Emergency and Other Relief Services	Emergency and Other Relief Services	624230
naics.org.ai	Industry	6243	Vocational Rehabilitation ServicesT	Vocational Rehabilitation ServicesT	6243
naics.org.ai	Industry	62431	Vocational Rehabilitation ServicesT	Vocational Rehabilitation ServicesT	62431
naics.org.ai	Industry	624310	Vocational Rehabilitation Services	Vocational Rehabilitation Services	624310
naics.org.ai	Industry	6244	Child Care ServicesT	Child Care ServicesT	6244
naics.org.ai	Industry	62441	Child Care ServicesT	Child Care ServicesT	62441
naics.org.ai	Industry	624410	Child Care Services	Child Care Services	624410
naics.org.ai	Industry	71	Arts, Entertainment, and RecreationT	Arts, Entertainment, and RecreationT	71
naics.org.ai	Industry	711	Performing Arts, Spectator Sports, and Related IndustriesT	Performing Arts, Spectator Sports, and Related IndustriesT	711
naics.org.ai	Industry	7111	Performing Arts CompaniesT	Performing Arts CompaniesT	7111
naics.org.ai	Industry	71111	Theater Companies and Dinner TheatersT	Theater Companies and Dinner TheatersT	71111
naics.org.ai	Industry	711110	Theater Companies and Dinner Theaters	Theater Companies and Dinner Theaters	711110
naics.org.ai	Industry	71112	Dance CompaniesT	Dance CompaniesT	71112
naics.org.ai	Industry	711120	Dance Companies	Dance Companies	711120
naics.org.ai	Industry	71113	Musical Groups and ArtistsT	Musical Groups and ArtistsT	71113
naics.org.ai	Industry	711130	Musical Groups and Artists	Musical Groups and Artists	711130
naics.org.ai	Industry	71119	Other Performing Arts CompaniesT	Other Performing Arts CompaniesT	71119
naics.org.ai	Industry	711190	Other Performing Arts Companies	Other Performing Arts Companies	711190
naics.org.ai	Industry	7112	Spectator SportsT	Spectator SportsT	7112
naics.org.ai	Industry	71121	Spectator SportsT	Spectator SportsT	71121
naics.org.ai	Industry	711211	Sports Teams and Clubs	Sports Teams and Clubs	711211
naics.org.ai	Industry	711212	Racetracks	Racetracks	711212
naics.org.ai	Industry	711219	Other Spectator Sports	Other Spectator Sports	711219
naics.org.ai	Industry	7113	Promoters of Performing Arts, Sports, and Similar EventsT	Promoters of Performing Arts, Sports, and Similar EventsT	7113
naics.org.ai	Industry	71131	Promoters of Performing Arts, Sports, and Similar Events with FacilitiesT	Promoters of Performing Arts, Sports, and Similar Events with FacilitiesT	71131
naics.org.ai	Industry	711310	Promoters of Performing Arts, Sports, and Similar Events with Facilities	Promoters of Performing Arts, Sports, and Similar Events with Facilities	711310
naics.org.ai	Industry	71132	Promoters of Performing Arts, Sports, and Similar Events without FacilitiesT	Promoters of Performing Arts, Sports, and Similar Events without FacilitiesT	71132
naics.org.ai	Industry	711320	Promoters of Performing Arts, Sports, and Similar Events without Facilities	Promoters of Performing Arts, Sports, and Similar Events without Facilities	711320
naics.org.ai	Industry	7114	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT	7114
naics.org.ai	Industry	71141	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT	71141
naics.org.ai	Industry	711410	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	711410
naics.org.ai	Industry	7115	Independent Artists, Writers, and PerformersT	Independent Artists, Writers, and PerformersT	7115
naics.org.ai	Industry	71151	Independent Artists, Writers, and PerformersT	Independent Artists, Writers, and PerformersT	71151
naics.org.ai	Industry	711510	Independent Artists, Writers, and Performers	Independent Artists, Writers, and Performers	711510
naics.org.ai	Industry	712	Museums, Historical Sites, and Similar InstitutionsT	Museums, Historical Sites, and Similar InstitutionsT	712
naics.org.ai	Industry	7121	Museums, Historical Sites, and Similar InstitutionsT	Museums, Historical Sites, and Similar InstitutionsT	7121
naics.org.ai	Industry	71211	MuseumsT	MuseumsT	71211
naics.org.ai	Industry	712110	Museums	Museums	712110
naics.org.ai	Industry	71212	Historical SitesT	Historical SitesT	71212
naics.org.ai	Industry	712120	Historical Sites	Historical Sites	712120
naics.org.ai	Industry	71213	Zoos and Botanical GardensT	Zoos and Botanical GardensT	71213
naics.org.ai	Industry	712130	Zoos and Botanical Gardens	Zoos and Botanical Gardens	712130
naics.org.ai	Industry	71219	Nature Parks and Other Similar InstitutionsT	Nature Parks and Other Similar InstitutionsT	71219
naics.org.ai	Industry	712190	Nature Parks and Other Similar Institutions	Nature Parks and Other Similar Institutions	712190
naics.org.ai	Industry	713	Amusement, Gambling, and Recreation IndustriesT	Amusement, Gambling, and Recreation IndustriesT	713
naics.org.ai	Industry	7131	Amusement Parks and ArcadesT	Amusement Parks and ArcadesT	7131
naics.org.ai	Industry	71311	Amusement and Theme ParksT	Amusement and Theme ParksT	71311
naics.org.ai	Industry	713110	Amusement and Theme Parks	Amusement and Theme Parks	713110
naics.org.ai	Industry	71312	Amusement ArcadesT	Amusement ArcadesT	71312
naics.org.ai	Industry	713120	Amusement Arcades	Amusement Arcades	713120
naics.org.ai	Industry	7132	Gambling IndustriesT	Gambling IndustriesT	7132
naics.org.ai	Industry	71321	Casinos (except Casino Hotels)T	Casinos (except Casino Hotels)T	71321
naics.org.ai	Industry	713210	Casinos (except Casino Hotels)	Casinos (except Casino Hotels)	713210
naics.org.ai	Industry	71329	Other Gambling IndustriesT	Other Gambling IndustriesT	71329
naics.org.ai	Industry	713290	Other Gambling Industries	Other Gambling Industries	713290
naics.org.ai	Industry	7139	Other Amusement and Recreation IndustriesT	Other Amusement and Recreation IndustriesT	7139
naics.org.ai	Industry	71391	Golf Courses and Country ClubsT	Golf Courses and Country ClubsT	71391
naics.org.ai	Industry	713910	Golf Courses and Country Clubs	Golf Courses and Country Clubs	713910
naics.org.ai	Industry	71392	Skiing FacilitiesT	Skiing FacilitiesT	71392
naics.org.ai	Industry	713920	Skiing Facilities	Skiing Facilities	713920
naics.org.ai	Industry	71393	MarinasT	MarinasT	71393
naics.org.ai	Industry	713930	Marinas	Marinas	713930
naics.org.ai	Industry	71394	Fitness and Recreational Sports CentersT	Fitness and Recreational Sports CentersT	71394
naics.org.ai	Industry	713940	Fitness and Recreational Sports Centers	Fitness and Recreational Sports Centers	713940
naics.org.ai	Industry	71395	Bowling CentersT	Bowling CentersT	71395
naics.org.ai	Industry	713950	Bowling Centers	Bowling Centers	713950
naics.org.ai	Industry	71399	All Other Amusement and Recreation IndustriesT	All Other Amusement and Recreation IndustriesT	71399
naics.org.ai	Industry	713990	All Other Amusement and Recreation Industries	All Other Amusement and Recreation Industries	713990
naics.org.ai	Industry	72	Accommodation and Food ServicesT	Accommodation and Food ServicesT	72
naics.org.ai	Industry	721	AccommodationT	AccommodationT	721
naics.org.ai	Industry	7211	Traveler AccommodationT	Traveler AccommodationT	7211
naics.org.ai	Industry	72111	Hotels (except Casino Hotels) and MotelsT	Hotels (except Casino Hotels) and MotelsT	72111
naics.org.ai	Industry	721110	Hotels (except Casino Hotels) and Motels	Hotels (except Casino Hotels) and Motels	721110
naics.org.ai	Industry	72112	Casino HotelsT	Casino HotelsT	72112
naics.org.ai	Industry	721120	Casino Hotels	Casino Hotels	721120
naics.org.ai	Industry	72119	Other Traveler AccommodationT	Other Traveler AccommodationT	72119
naics.org.ai	Industry	721191	Bed-and-Breakfast Inns	Bed-and-Breakfast Inns	721191
naics.org.ai	Industry	721199	All Other Traveler Accommodation	All Other Traveler Accommodation	721199
naics.org.ai	Industry	7212	RV (Recreational Vehicle) Parks and Recreational CampsT	RV (Recreational Vehicle) Parks and Recreational CampsT	7212
naics.org.ai	Industry	72121	RV (Recreational Vehicle) Parks and Recreational CampsT	RV (Recreational Vehicle) Parks and Recreational CampsT	72121
naics.org.ai	Industry	721211	RV (Recreational Vehicle) Parks and Campgrounds	RV (Recreational Vehicle) Parks and Campgrounds	721211
naics.org.ai	Industry	721214	Recreational and Vacation Camps (except Campgrounds)	Recreational and Vacation Camps (except Campgrounds)	721214
naics.org.ai	Industry	7213	Rooming and Boarding Houses, Dormitories, and Workers' CampsT	Rooming and Boarding Houses, Dormitories, and Workers' CampsT	7213
naics.org.ai	Industry	72131	Rooming and Boarding Houses, Dormitories, and Workers' CampsT	Rooming and Boarding Houses, Dormitories, and Workers' CampsT	72131
naics.org.ai	Industry	721310	Rooming and Boarding Houses, Dormitories, and Workers' Camps	Rooming and Boarding Houses, Dormitories, and Workers' Camps	721310
naics.org.ai	Industry	722	Food Services and Drinking PlacesT	Food Services and Drinking PlacesT	722
naics.org.ai	Industry	7223	Special Food ServicesT	Special Food ServicesT	7223
naics.org.ai	Industry	72231	Food Service ContractorsT	Food Service ContractorsT	72231
naics.org.ai	Industry	722310	Food Service Contractors	Food Service Contractors	722310
naics.org.ai	Industry	72232	CaterersT	CaterersT	72232
naics.org.ai	Industry	722320	Caterers	Caterers	722320
naics.org.ai	Industry	72233	Mobile Food ServicesT	Mobile Food ServicesT	72233
naics.org.ai	Industry	722330	Mobile Food Services	Mobile Food Services	722330
naics.org.ai	Industry	7224	Drinking Places (Alcoholic Beverages)T	Drinking Places (Alcoholic Beverages)T	7224
naics.org.ai	Industry	72241	Drinking Places (Alcoholic Beverages)T	Drinking Places (Alcoholic Beverages)T	72241
naics.org.ai	Industry	722410	Drinking Places (Alcoholic Beverages)	Drinking Places (Alcoholic Beverages)	722410
naics.org.ai	Industry	7225	Restaurants and Other Eating PlacesT	Restaurants and Other Eating PlacesT	7225
naics.org.ai	Industry	72251	Restaurants and Other Eating PlacesT	Restaurants and Other Eating PlacesT	72251
naics.org.ai	Industry	722511	Full-Service Restaurants	Full-Service Restaurants	722511
naics.org.ai	Industry	722513	Limited-Service Restaurants	Limited-Service Restaurants	722513
naics.org.ai	Industry	722514	Cafeterias, Grill Buffets, and Buffets	Cafeterias, Grill Buffets, and Buffets	722514
