toolId	toolType	productId	commodityCode
Jack_Henry_&_Associates_Vertex	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Southern_Data_Systems_TellerPro	Technology	AccountingSoftware	43231601
Total_Turnkey_Solutions_E-Vision	Technology	QuerySoftware	43232306
Account_management_software	Technology	AccountingSoftware	43231601
Online_trading_software	Technology	DesktopCommunicationsSoftware	43232702
Royal_Alliance_VISION2020_Core	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Transaction_processing_software	Technology	QuerySoftware	43232306
WiredRed_Software_e_pop_Basic	Technology	DesktopCommunicationsSoftware	43232702
Imaging_software	Technology	PhotoImagingSoftware	43232102
Abilis_CORIS_Offender_Management_System	Technology	QuerySoftware	43232306
Data_Technologies_Summit	Technology	DataBaseReportingSoftware	43232305
IBM_Judicial_Enforcement_Management_System_JEMS	Technology	QuerySoftware	43232306
Spreadsheet_applications	Technology	SpreadsheetSoftware	43232110
Equifax_software	Technology	FinancialAnalysisSoftware	43231604
Experian_software	Technology	FinancialAnalysisSoftware	43231604
Spreadsheet_programs	Technology	SpreadsheetSoftware	43232110
Active_Data_Online_WebChat	Technology	NetworkConferencingSoftware	43233503
Astute_Solutions_PowerCenter	Technology	ElectronicMailSoftware	43233501
Austin_Logistics_CallTech	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Austin_Logistics_Valeo	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Customer_account_management_software	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Customer_complaint_ticketing_management_software	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Customer_service_and_support_software	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Customer_service_knowledge_generation_software	Technology	QuerySoftware	43232306
DSC_Pacer_Interactive_Voice_Response_System	Technology	VoiceRecognitionSoftware	43233413
eStara_Softphone	Technology	NetworkConferencingSoftware	43233503
Hosted_Support_ezSupport_Pro	Technology	CustomerRelationshipManagementCrmSoftware	43232303
iShip	Technology	SupplyChainSoftware	43231506
j2_Global_Communications_onebox	Technology	CallCenterSoftware	43231501
Lynk_Everest	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Main_Street_Softworks_Monetra	Technology	PointOfSalePosSoftware	43232611
Multi-channel_contact_center_software	Technology	ContactCenterSoftware	43232903
Open_Text_Fax_Server,_RightFax_Edition	Technology	FaxSoftware	43232904
Parature_eRealtime	Technology	NetworkConferencingSoftware	43233503
Parature_eTicket	Technology	CustomerRelationshipManagementCrmSoftware	43232303
ShoreTel	Technology	CommunicationsServerSoftware	43232902
Stamps.com_software	Technology	QuerySoftware	43232306
SugarSync	Technology	ArchivalSoftware	43233415
Telemation_e-CRM	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Timpani_Chat	Technology	NetworkConferencingSoftware	43233503
Timpani_Contact_Center	Technology	ContactCenterSoftware	43232903
Timpani_Email	Technology	ContactCenterSoftware	43232903
Unified_messaging_software	Technology	MobileMessagingServiceSoftware	43233509
Client_assessment_software	Technology	ScientificSoftware	43232605
Corel_WinZip	Technology	DataCompressionSoftware	43233403
Medicaid_management_information_system_MMIS	Technology	MedicalSoftware	43232610
Resource_and_patient_management_system_RPMS_patient_registration_software	Technology	DataBaseReportingSoftware	43232305
Resource_and_patient_management_system_RPMS_scheduling_software	Technology	SchedulingSoftware	43232108
Electronic_filing_software	Technology	FilesystemSoftware	43233001
Optical_scanning_software	Technology	ScanningSoftware	43232111
ASI_FrontDesk	Technology	FacilitiesManagementSoftware	43232603
InnQuest_roomMaster	Technology	FacilitiesManagementSoftware	43232603
Ramesys_Hospitality	Technology	FacilitiesManagementSoftware	43232603
Resort_Data_Processing	Technology	FacilitiesManagementSoftware	43232603
Creative_Research_Systems_The_Survey_System	Technology	ProjectManagementSoftware	43231507
FluidSurveys	Technology	ProjectManagementSoftware	43231507
Nebu_Dub_InterViewer	Technology	ProjectManagementSoftware	43231507
RIVS_automated_interview_software	Technology	HumanResourcesSoftware	43231505
SaaS_SurveyMonkey	Technology	ProjectManagementSoftware	43231507
Automated_circulation_systems	Technology	LibrarySoftware	43232609
Cataloging_software	Technology	LibrarySoftware	43232609
ResourceMate_Plus	Technology	LibrarySoftware	43232609
Video_retrieval_systems	Technology	InformationSearchSoftware	43232309
Automated_financial_software	Technology	AccountingSoftware	43231601
Automated_underwriting_software	Technology	FinancialAnalysisSoftware	43231604
Credit_reporting_software	Technology	FinancialAnalysisSoftware	43231604
Encompass_software	Technology	FinancialAnalysisSoftware	43231604
Lending_software_systems	Technology	FinancialAnalysisSoftware	43231604
Loan_tracking_software	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Rockport_Integrated_Excel_Underwriting	Technology	SpreadsheetSoftware	43232110
Software_AG_Underwriting_Solution	Technology	FinancialAnalysisSoftware	43231604
Corporate_Information_Factory_CIF	Technology	QuerySoftware	43232306
DCI_iCore	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Fiserv_financial_services_software	Technology	QuerySoftware	43232306
Harland_Financial_Solutions_DepositPro	Technology	QuerySoftware	43232306
IPS-Sendero_Relationship_Profitability_Manager_Catalyst	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Systems_Union_Group_MIS_DecisionWare	Technology	FinancialAnalysisSoftware	43231604
Automated_manifest_system_software	Technology	QuerySoftware	43232306
IBM_Sterling_Configure,_Price,_Quote	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Microsoft_System_Center	Technology	EnterpriseSystemManagementSoftware	43233701
Blackboard_Learning_System	Technology	ComputerBasedTrainingSoftware	43232502
Oracle_PeopleSoft_Enterprise_Employee_Self-Service	Technology	HumanResourcesSoftware	43231505
Oracle_PeopleSoft_Enterprise_Human_Resources	Technology	HumanResourcesSoftware	43231505
Oracle_Self-Service_Human_Resources	Technology	HumanResourcesSoftware	43231505
Workscape_HR_Service_Center	Technology	HumanResourcesSoftware	43231505
Alpha_Software_Alpha_Five	Technology	QuerySoftware	43232306
Automated_information_system_software	Technology	QuerySoftware	43232306
Claim_processing_system_software	Technology	QuerySoftware	43232306
Electronic_calendar_management_software	Technology	SchedulingSoftware	43232108
Filing_system_software	Technology	DocumentManagementSoftware	43232202
IBM_Check_Processing_Control_System_CPSC	Technology	QuerySoftware	43232306
McKesson_Lytec	Technology	MedicalSoftware	43232610
St._Paul_Travelers_e-CARMA	Technology	QuerySoftware	43232306
Amadeus_Altea_Reservation	Technology	QuerySoftware	43232306
Computer_reservation_system_CRS_software	Technology	QuerySoftware	43232306
Galileo_360_Fares	Technology	QuerySoftware	43232306
GuestServe	Technology	QuerySoftware	43232306
MICROS_Systems_MICROS_9700_HMS	Technology	PointOfSalePosSoftware	43232611
MICROS_Systems_OPERA_Property_Management_System_PMS	Technology	QuerySoftware	43232306
Property_scheduling_software	Technology	SchedulingSoftware	43232108
Sabre_Airline_Solutions_SabreSonic_Ticket	Technology	QuerySoftware	43232306
Worldspan_Go!	Technology	QuerySoftware	43232306
Brokerage_software	Technology	ProcurementSoftware	43231503
Posting_software	Technology	InventoryManagementSoftware	43231508
Transportation_management_software	Technology	MobileLocationBasedServicesSoftware	43233511
Web-based_dispatch_software	Technology	MobileLocationBasedServicesSoftware	43233511
AESDirect	Technology	QuerySoftware	43232306
Arcline_ArcFreight	Technology	SupplyChainSoftware	43231506
CargoWise_ediEnterprise	Technology	SupplyChainSoftware	43231506
CEDAS_Gateway	Technology	SupplyChainSoftware	43231506
IES_Ecellerate	Technology	ComplianceSoftware	43232606
Kewill_Global_Trade_and_Logistics	Technology	SupplyChainSoftware	43231506
Package_tracking_software	Technology	IndustrialControlSoftware	43232608
QuestaWeb_TradeMaster_QW	Technology	ComplianceSoftware	43232606
RedBerry_Logistics	Technology	SupplyChainSoftware	43231506
Riege_Software_International_Procars	Technology	SupplyChainSoftware	43231506
Star_Tec_Software_Hercules_Export	Technology	SupplyChainSoftware	43231506
Tailwind_Management_Systems_Tailwind	Technology	SupplyChainSoftware	43231506
TMW_Enterprise_Transportation_Management_Systems	Technology	SupplyChainSoftware	43231506
911_system_information_databases	Technology	QuerySoftware	43232306
National_Law_Enforcement_Telecommunications_System_NLETS	Technology	QuerySoftware	43232306
Spillman_Technologies_Spillman_Computer-Aided_Dispatch	Technology	CallCenterSoftware	43231501
Air-Trak_Cloudberry	Technology	MobileLocationBasedServicesSoftware	43233511
Bornemann_Associates_Flight_Plan	Technology	AviationGroundSupportSoftware	43232601
Command_Alkon_COMMANDconcrete	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Computer_aided_dispatching_auto_routing_software	Technology	ExpertSystemSoftware	43231511
Digital_Gateway_e-automate	Technology	CustomerRelationshipManagementCrmSoftware	43232303
Dr._Dispatch	Technology	MobileLocationBasedServicesSoftware	43233511
Locomotive_distribution_software	Technology	DataBaseReportingSoftware	43232305
Rail_Traffic_Track_Warrant_Control_System	Technology	ExpertSystemSoftware	43231511
Routing_software	Technology	RouteNavigationSoftware	43232504
Sabre_travel_agent_software	Technology	AviationGroundSupportSoftware	43232601
Situation_resource_tracking_software	Technology	MobileLocationBasedServicesSoftware	43233511
Tangier_Sky_Scheduler_View	Technology	QuerySoftware	43232306
Graphing_software	Technology	ChartingSoftware	43232105
Meter_reading_software	Technology	DataBaseReportingSoftware	43232305
Delivery_operations_information_system_DOIS	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Electronic_Time_Clock_ETC	Technology	TimeAccountingSoftware	43231605
NCR_Advanced_Store	Technology	PointOfSalePosSoftware	43232611
Time_and_Attendance_Collection_System_TACS	Technology	HumanResourcesSoftware	43231505
Address_Management_System_AMS	Technology	QuerySoftware	43232306
Automated_Data_Collection_System_ADCS	Technology	QuerySoftware	43232306
Delivery_Routing_System_DRS	Technology	MapCreationSoftware	43233506
End_of_Run_Report_EOR	Technology	QuerySoftware	43232306
Automated_Package_Processing_System_APPS	Technology	InventoryManagementSoftware	43231508
Barcode_reader_software	Technology	BarCodingSoftware	43231509
Directory_software	Technology	QuerySoftware	43232306
Multi-line_optical_character_reader_OCR_software	Technology	ScanningSoftware	43232111
ABB_Production_Planning	Technology	SupplyChainSoftware	43231506
Accvision_ABMIS	Technology	InventoryManagementSoftware	43231508
ADi_SmartBOL	Technology	SupplyChainSoftware	43231506
Aestiva_Purchase_Order	Technology	ProcurementSoftware	43231503
Applied_Software_Technologies_Asset_Maintenance_and_Materials_Management_System	Technology	SupplyChainSoftware	43231506
Asprova	Technology	SupplyChainSoftware	43231506
Bill_of_lading_software	Technology	SupplyChainSoftware	43231506
Bills_of_lading_software	Technology	SupplyChainSoftware	43231506
Creo_Synapse_Upfront	Technology	SupplyChainSoftware	43231506
Enterprise_Logix	Technology	SupplyChainSoftware	43231506
ERP_INDUSTRIOS_Material_Planning	Technology	SupplyChainSoftware	43231506
Exact_MAX	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Factory_Edge_MRP	Technology	SupplyChainSoftware	43231506
Geac_MPC_Production	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Giraffe_Production_Systems_Giraffe_Schedule_System	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Honeywell_Wintress_PACNet	Technology	IndustrialControlSoftware	43232608
iCode_Everest	Technology	InventoryManagementSoftware	43231508
Inetsoft	Technology	DataBaseReportingSoftware	43232305
Ingenious_ProPlan	Technology	SupplyChainSoftware	43231506
Ingenious_ProSched	Technology	SupplyChainSoftware	43231506
InteProc_Material_Requirements_Planning	Technology	SupplyChainSoftware	43231506
Interwave_Technology_RS_Bizware_Scheduler	Technology	SupplyChainSoftware	43231506
KAPES	Technology	ScientificSoftware	43232605
Lamar_Info_Net	Technology	SupplyChainSoftware	43231506
LSA_Visual_DBR	Technology	SupplyChainSoftware	43231506
Made2Manage_Supply_Chain_Management	Technology	SupplyChainSoftware	43231506
Maynard_PlanStaff_Manager	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Micro_Estimating_FabPlan	Technology	ScientificSoftware	43232605
Microsoft_Dynamics_ERP	Technology	EnterpriseResourcePlanningErpSoftware	43231602
MicroStrategy_Report_Services	Technology	EnterpriseResourcePlanningErpSoftware	43231602
MTI_Systems_Costimator_JS	Technology	ScientificSoftware	43232605
Niku_Clarity	Technology	SupplyChainSoftware	43231506
Oracle_Flow_Manufacturing	Technology	SupplyChainSoftware	43231506
Pelion_manufacturing_process_optimization_MPO_software	Technology	SupplyChainSoftware	43231506
Pivotal_Z_Prestige_Scheduler	Technology	SupplyChainSoftware	43231506
Preactor_APS	Technology	SupplyChainSoftware	43231506
Preactor_Finite_Capacity_Scheduling	Technology	SupplyChainSoftware	43231506
PRONTO_Xi	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Questek_Humanis	Technology	HumanResourcesSoftware	43231505
RSS_Solutions_NaView	Technology	SupplyChainSoftware	43231506
Rytech_Software_Small_Business_Inventory_Control	Technology	InventoryManagementSoftware	43231508
Sage_Peachtree_Premium_Accounting_for_Manufacturing	Technology	AccountingSoftware	43231601
Stratford_Group_INMASS_MRP	Technology	SupplyChainSoftware	43231506
SYSPRO_business_software	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Waterloo_Hydrogeologic_TACTIC	Technology	SupplyChainSoftware	43231506
Work_Technology_WorkTech_Time	Technology	TimeAccountingSoftware	43231605
Workbrain_Employee_Scheduling	Technology	SchedulingSoftware	43232108
Workbrain_Time_and_Attendance	Technology	TimeAccountingSoftware	43231605
Accuship_Star_System	Technology	SupplyChainSoftware	43231506
AES_MailSTAR	Technology	SupplyChainSoftware	43231506
Barcode_labeling_software	Technology	LabelMakingSoftware	43231510
CMS_Consultants_WorldLink	Technology	SupplyChainSoftware	43231506
Dydacomp_Mail_Order_Manager	Technology	SupplyChainSoftware	43231506
Electronic_Data_Interchange_EDI_systems	Technology	EnterpriseApplicationIntegrationSoftware	43232403
Endicia_Internet_Postage	Technology	LabelMakingSoftware	43231510
Enterprise_Systems_RFID_Data_Management	Technology	ScanningSoftware	43232111
Freight+	Technology	SupplyChainSoftware	43231506
Harvey_Software_CPS	Technology	SupplyChainSoftware	43231506
Infor_ERP_Visual	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Kewill_Clippership	Technology	SupplyChainSoftware	43231506
Kewill_Compliance_Partner	Technology	ComplianceSoftware	43232606
Kewill_Javelin_Distribution_Ship	Technology	SupplyChainSoftware	43231506
Laser_Substrates_PostalXport	Technology	LabelMakingSoftware	43231510
MSR_Visual_Exporter	Technology	QuerySoftware	43232306
MSR_Visual_Exporter_Document_Library	Technology	DocumentManagementSoftware	43232202
MSR_Visual_Exporter_Enterprise_Integrator	Technology	EnterpriseApplicationIntegrationSoftware	43232403
Pitney_Bowes_ShipStream_Manager	Technology	SupplyChainSoftware	43231506
Precision_TRA_X	Technology	SupplyChainSoftware	43231506
Shipping_and_freight_management_software	Technology	SupplyChainSoftware	43231506
ShipWorks	Technology	SupplyChainSoftware	43231506
Universal_parcel_shipping_software	Technology	SupplyChainSoftware	43231506
UPS_Intelliverse	Technology	SupplyChainSoftware	43231506
Varsity_ShipSoft_Supply_Chain_Execution_Suite	Technology	SupplyChainSoftware	43231506
WindowBook_Postal_Package_Partner	Technology	SupplyChainSoftware	43231506
Infor_XA	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Adobe_Contribute	Technology	EditingSoftware	43232107
Fishbowl_Warehouse	Technology	InventoryManagementSoftware	43231508
ProQuest_RefWorks	Technology	QuerySoftware	43232306
ProQuest_RefWorks_RefShare	Technology	EditingSoftware	43232107
Records_management_systems	Technology	DocumentManagementSoftware	43232202
Transcription_software	Technology	WordProcessingSoftware	43232104
Workflow_International_Deskflow_Enterprise	Technology	HumanResourcesSoftware	43231505
A1-Law	Technology	QuerySoftware	43232306
Amortization_calculation_software	Technology	AccountingSoftware	43231601
Chrome_River_Expense	Technology	AccountingSoftware	43231601
Electronic_adjudication_management_systems_EAM	Technology	QuerySoftware	43232306
Electronic_diary_software	Technology	WordProcessingSoftware	43232104
Legal_research_software	Technology	InformationSearchSoftware	43232309
Legal_software	Technology	ExpertSystemSoftware	43231511
Litigation_management_software	Technology	ScientificSoftware	43232605
Public_access_to_electronic_court_records_PACER	Technology	InformationSearchSoftware	43232309
Thomson_Reuters_Elite_Billing_Manager	Technology	AccountingSoftware	43231601
Vertican_Technologies_Collection_Master	Technology	AccountingSoftware	43231601
Addressing_software	Technology	WordProcessingSoftware	43232104
Allscripts_Payerpath	Technology	MedicalSoftware	43232610
IDX_Groupcast	Technology	SchedulingSoftware	43232108
Microsys_MicroMD	Technology	MedicalSoftware	43232610
NaviMedix_NaviNet	Technology	MedicalSoftware	43232610
Wisconsin_Physicians_Service_Insurance_CMS_Secure_Net_Access_Portal_C-SNAP	Technology	MedicalSoftware	43232610
Dictation_software	Technology	VoiceRecognitionSoftware	43233413
people@work	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Jenzabar_ERP	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Perceptive_Software_Intelligent_Capture	Technology	DocumentManagementSoftware	43232202
Blackbaud_CRM	Technology	CustomerRelationshipManagementCrmSoftware	43232303
SRSsoft_SRS_EHR	Technology	MedicalSoftware	43232610
Actuate_DocBook	Technology	EditingSoftware	43232107
AlgoLab_Raster_to_Vector_Conversion_Toolkit	Technology	DataConversionSoftware	43233402
Apple_AppleScript	Technology	OperatingSystemSoftware	43233004
Arts_&_Letters_Express	Technology	PhotoImagingSoftware	43232102
AT&T_Troff	Technology	DesktopPublishingSoftware	43232112
Cenon	Technology	PhotoImagingSoftware	43232102
CodedColor	Technology	PhotoImagingSoftware	43232102
Color_management_software	Technology	DocumentManagementSoftware	43232202
Corel_CorelScan	Technology	ScanningSoftware	43232111
Corel_OCR-Trace_8	Technology	ScanningSoftware	43232111
Corel_WebDraw	Technology	VideoEditingSoftware	43232103
Finite_Matters_PatternStream	Technology	DesktopPublishingSoftware	43232112
Graphics_card_driver_software	Technology	GraphicsCardDriverSoftware	43233407
GrassHopper_PageStream	Technology	DesktopPublishingSoftware	43232112
GTX_RastorCAD	Technology	DataConversionSoftware	43233402
Microsoft_Picture_It!	Technology	PhotoImagingSoftware	43232102
Online_image_and_graphics_database_software	Technology	InformationSearchSoftware	43232309
PANTONE_ColorVision_ProfilerPlus	Technology	ScanningSoftware	43232111
Portable_document_file_creation_software	Technology	DataConversionSoftware	43233402
Potrace	Technology	DataConversionSoftware	43233402
Printer_driver_software	Technology	PrinterDriverSoftware	43233410
Raster_graphics_editors	Technology	PhotoImagingSoftware	43232102
Scalable_vector_graphics_SVG	Technology	DevelopmentEnvironmentSoftware	43232402
Serif_PagePlus	Technology	DesktopPublishingSoftware	43232112
Spelling_and_grammar_checking_software	Technology	SpellCheckers	43232503
Trix_TracTrix	Technology	DataConversionSoftware	43233402
Ulead_PhotoImpact	Technology	PhotoImagingSoftware	43232102
Vector_drawing_software	Technology	PhotoImagingSoftware	43232102
WordWeb	Technology	QuerySoftware	43232306
InSystems_Calligo_Enterprise	Technology	DocumentManagementSoftware	43232202
Policy_issuance_system_software	Technology	QuerySoftware	43232306
Postal_Explorer	Technology	ShippingSoftware	43231515
Mavenlink	Technology	ProjectManagementSoftware	43231507
Transcription_system_software	Technology	DocumentManagementSoftware	43232202
File_transfer_protocol_FTP_client_software	Technology	InternetProtocolIpMultimediaSubsystemSoftware	43232805
Intelligent_Editing_PerfectIt	Technology	WordProcessingSoftware	43232104
Pro_Writing_Aid	Technology	WordProcessingSoftware	43232104
Serenity_Software_Editor	Technology	WordProcessingSoftware	43232104
Benfield_ReMetrica	Technology	ScientificSoftware	43232605
BCS_Woodlands_Software_The_Logger_Tracker	Technology	AccountingSoftware	43231601
Landmark_Sales_LOG-istics	Technology	InventoryManagementSoftware	43231508
TradeTec_Computer_Systems_TallyWorks_Logs	Technology	InventoryManagementSoftware	43231508
Valley_Agricultural_Software_DairyCOMP_305	Technology	QuerySoftware	43232306
Valley_Agricultural_Software_Feed_Watch	Technology	ExpertSystemSoftware	43231511
Operational_databases	Technology	QuerySoftware	43232306
Breedtrak	Technology	QuerySoftware	43232306
KinTraks	Technology	QuerySoftware	43232306
Questionmark_Perception	Technology	ScientificSoftware	43232605
Respondus	Technology	ComputerBasedTrainingSoftware	43232502
Reudink_Software_ZooEasy	Technology	QuerySoftware	43232306
VSN_International_GenStat	Technology	ScientificSoftware	43232605
Winners_Programs_BirdStud	Technology	QuerySoftware	43232306
Winners_Programs_Uni-Stud	Technology	QuerySoftware	43232306
Farm_Management_Software_Hay_and_Crop_Manager	Technology	EnterpriseResourcePlanningErpSoftware	43231602
Martens_Farms_Farm_Site_Mate	Technology	MapCreationSoftware	43233506
Martens_Farms_Farm_Trac	Technology	QuerySoftware	43232306
BCL_Landview_Systems_WinCrop	Technology	QuerySoftware	43232306
Farm_Works_Software_Trac	Technology	QuerySoftware	43232306
Lancaster_DHIA_PCDART	Technology	QuerySoftware	43232306
Catchlog_Trading_Catchlog	Technology	QuerySoftware	43232306
DeerDays	Technology	ScientificSoftware	43232605
MaxSea_Time_Zero_Navigator_NOAA	Technology	RouteNavigationSoftware	43232504
MaxSea_TIMEZERO	Technology	MapCreationSoftware	43233506
OLRAC_Electronic_Logbook_Software_Solution	Technology	QuerySoftware	43232306
P-Sea_WindPlot	Technology	MapCreationSoftware	43233506
Signet_Nobeltec_Catch	Technology	MapCreationSoftware	43233506
Strat-Tech_Deer_Hunting_Expert	Technology	ScientificSoftware	43232605
Trimble_MyTopo_Terrain_Navigator_Pro	Technology	MapCreationSoftware	43233506
Winchester_Ammunition_Ballistics_Calculator	Technology	ScientificSoftware	43232605
Assisi_Software_Assisi_Inventory	Technology	InventoryManagementSoftware	43231508
Assisi_Software_Assisi_Manager	Technology	QuerySoftware	43232306
Assisi_Software_Assisi_Resource	Technology	ScientificSoftware	43232605
BCS_Woodlands_Software_Woodlands_Tracker	Technology	EnterpriseResourcePlanningErpSoftware	43231602
BCS_Woodlands_Systems_The_Logger_Tracker	Technology	QuerySoftware	43232306
TradeTec_TallyWorks_Logs	Technology	InventoryManagementSoftware	43231508
TradeTec_TallyWorks_TimeTracker	Technology	HumanResourcesSoftware	43231505
Atterbury_Consultants_SuperACE_FLIPS	Technology	InventoryManagementSoftware	43231508
Facilities_management_software	Technology	FacilitiesManagementSoftware	43232603
FranklinCovey_TabletPlanner	Technology	SchedulingSoftware	43232108
Health_and_safety_training_software	Technology	ComputerBasedTrainingSoftware	43232502
Daystar_iStructural.com	Technology	ProjectManagementSoftware	43231507
Estimating_software	Technology	ProjectManagementSoftware	43231507
RISA_Technologies_RISA-3D	Technology	ComputerAidedDesignCadSoftware	43232604
Tradesmans_Software_Master_Estimator	Technology	ProjectManagementSoftware	43231507
Gregg_Software_Gregg_Rock-It	Technology	ScientificSoftware	43232605
ProEst_Software_ProEst_Estimating	Technology	ScientificSoftware	43232605
Tradesman&apos;s_Software_Master_Estimator	Technology	ScientificSoftware	43232605
Bosch_Punch_List	Technology	ProjectManagementSoftware	43231507
Renaissance_MasterCarpenter	Technology	InformationSearchSoftware	43232309
Wilhelm_Publishing_Threshold	Technology	WordProcessingSoftware	43232104
Aya_Associates_Comp-U-Floor	Technology	QuerySoftware	43232306
Carpet_Dealer_Management_System_CDMS	Technology	QuerySoftware	43232306
eTakeoff	Technology	ProjectManagementSoftware	43231507
FIRST_Flooring	Technology	ProjectManagementSoftware	43231507
FloorCOST_Estimator_for_Excel	Technology	ProjectManagementSoftware	43231507
Flooring_Technologies_QFloors	Technology	QuerySoftware	43232306
Focus_Floor_Covering_Software	Technology	QuerySoftware	43232306
Measure_Square_FloorEstimate_Pro	Technology	ProjectManagementSoftware	43231507
Pacific_Solutions_FloorRight	Technology	ProjectManagementSoftware	43231507
RFMS_Schedule_Pro	Technology	SchedulingSoftware	43232108
Textile_Management_Systems_RollMaster	Technology	QuerySoftware	43232306
CPR_Software_FloorCOST_Estimator_for_Excel	Technology	ProjectManagementSoftware	43231507
Project_visualization_software	Technology	ComputerAidedDesignCadSoftware	43232604
Measure_Square	Technology	ProjectManagementSoftware	43231507
EasyCAD_Iris_2D	Technology	ComputerAidedDesignCadSoftware	43232604
TileGem	Technology	ComputerAidedDesignCadSoftware	43232604
ACT_Contractors_Forms	Technology	InformationSearchSoftware	43232309
ADAPT-Modeler	Technology	ScientificSoftware	43232605
Hard_Dollar_HD_Project_Estimating	Technology	ProjectManagementSoftware	43231507
HIPERPAV	Technology	ScientificSoftware	43232605
LogicSphere_Firstmix	Technology	ScientificSoftware	43232605
Maxwell_Systems_Quest_Estimator	Technology	ProjectManagementSoftware	43231507
National_Concrete_&_Masonry_Estimator	Technology	ProjectManagementSoftware	43231507
Shilstone_seeMIX	Technology	ScientificSoftware	43232605
Sirus_GT_Construction_Accounting	Technology	AccountingSoftware	43231601
On_Center_Quick_Bid	Technology	ProjectManagementSoftware	43231507
Sapro_Systems_Paymee	Technology	AccountingSoftware	43231601
Time_report_software	Technology	TimeAccountingSoftware	43231605
GRL_Engineers_Wave_Equation_Analysis_Program_GRLWEAP	Technology	ScientificSoftware	43232605
Pile_Dynamics_Case_Pile_Wave_Analysis_Program_CAPWAP	Technology	ScientificSoftware	43232605
Pile_Dynamics_Pile_Driving_Analyzer_PDA	Technology	ScientificSoftware	43232605
Maintenance_record_software	Technology	FacilitiesManagementSoftware	43232603
Work_record_software	Technology	TimeAccountingSoftware	43231605
Business_management_software	Technology	QuerySoftware	43232306
Construction_Software_Center_EasyEst	Technology	ProjectManagementSoftware	43231507
DevWave_Estimate_Works	Technology	ProjectManagementSoftware	43231507
Logic_Group_Scanner_Digitizing_Software	Technology	ScanningSoftware	43232111
Applied_Computer_Systems_JOBPOWER	Technology	AccountingSoftware	43231601
Construction_Master_Pro	Technology	ScientificSoftware	43232605
Electrosoft_FlashWorks	Technology	ScientificSoftware	43232605
Elite_Software_E-Coord	Technology	ScientificSoftware	43232605
Elite_Software_Inpoint	Technology	ScientificSoftware	43232605
Elite_Software_Outpoint	Technology	ScientificSoftware	43232605
Elite_Software_Short	Technology	ScientificSoftware	43232605
Elite_Software_VDROP	Technology	ScientificSoftware	43232605
Insight_Direct_ServiceCEO	Technology	QuerySoftware	43232306
Lighting_calculation_software	Technology	ScientificSoftware	43232605
One_Mile_Up_Panel_Planner	Technology	ComputerAidedDesignCadSoftware	43232604
Resolve_Systems_Service_Management	Technology	QuerySoftware	43232306
Shafer_Service_Systems	Technology	QuerySoftware	43232306
SmartDraw	Technology	ProcessDesignSoftware	43231518
Socrates_Contractors_Library	Technology	WordProcessingSoftware	43232104
SoftEmpire_Electrical_Calculations	Technology	ScientificSoftware	43232605
American_Glazing_Software_AGS_WindowPricer	Technology	ProjectManagementSoftware	43231507
BidMaster	Technology	ProjectManagementSoftware	43231507
D-CALC_FACADE_4000	Technology	ComputerAidedDesignCadSoftware	43232604
CMSN_FieldPAK	Technology	QuerySoftware	43232306
Comput-Ability_Mechanical_Insulation_Key_Estimator	Technology	QuerySoftware	43232306
North_American_Insulation_Manufacturers_Association_NAIMA_3E_Plus	Technology	ScientificSoftware	43232605
Evergreen_Technology_Eagle_Bid_Estimating	Technology	ProjectManagementSoftware	43231507
Evergreen_Technology_Total_Faux	Technology	ScientificSoftware	43232605
A-Systems_JobView	Technology	AccountingSoftware	43231601
PlanSwift	Technology	ProjectManagementSoftware	43231507
AEC_Design_Group_CADPIPE	Technology	ComputerAidedDesignCadSoftware	43232604
Atlas_Construction_Business_Forms	Technology	WordProcessingSoftware	43232104
Autodesk_Building_Systems	Technology	ComputerAidedDesignCadSoftware	43232604
Bentley_Systems_AutoPIPE	Technology	ScientificSoftware	43232605
COADE_CAESAR_II	Technology	ScientificSoftware	43232605
Elite_Software_DPIPE	Technology	ScientificSoftware	43232605
Elite_Software_FIRE	Technology	ScientificSoftware	43232605
