child	childCode	parent	parentCode	level
CannabisPlant	10008318	CannabisNonEdibles	12010200	Brick→Class
CannabisPreRolled	10006994	CannabisNonEdibles	12010200	Brick→Class
CannabisResin	10008097	CannabisNonEdibles	12010200	Brick→Class
CannabisRosin	10008096	CannabisNonEdibles	12010200	Brick→Class
CannabisSeeds	10008317	CannabisNonEdibles	12010200	Brick→Class
CannabisShatter	10008093	CannabisNonEdibles	12010200	Brick→Class
CannabisSolidInfused	10008311	CannabisNonEdibles	12010200	Brick→Class
CannabisTopicalFaceBodyCreamLotions	10008090	CannabisNonEdibles	12010200	Brick→Class
CannabisVapeCartridge	10008102	CannabisNonEdibles	12010200	Brick→Class
CannabisVapeKit	10008101	CannabisNonEdibles	12010200	Brick→Class
CannabisWax	10008095	CannabisNonEdibles	12010200	Brick→Class
ElectronicCigaretteAccessories	10006730	ECigarettesAndAccessories	12010400	Brick→Class
ElectronicCigarettes	10006729	ECigarettesAndAccessories	12010400	Brick→Class
HerbalChewSnuffNonTobacco	10006313	NonTobaccoNonCannabisHerbal	12010500	Brick→Class
HerbalCigarettesNonTobacco	10000584	NonTobaccoNonCannabisHerbal	12010500	Brick→Class
SmokingAccessories	10000303	SmokingAccessories	12010600	Brick→Class
Cigarettes	10000185	Tobacco	12010300	Brick→Class
Cigars	10000186	Tobacco	12010300	Brick→Class
TobaccoChewingSnuff	10000134	Tobacco	12010300	Brick→Class
TobaccoLoose	10000267	Tobacco	12010300	Brick→Class
TobaccoSolid	10000268	Tobacco	12010300	Brick→Class
TobaccoCannabisHerbalProductsSmokingAccessoriesVarietyPacks	10000620	TobaccoCannabisHerbalProductsSmokingAccessoriesVarietyPacks	12010700	Brick→Class
ToolBeltsHolstersPouches	10003678	ToolStorage	84010100	Brick→Class
ToolBoxesCases	10003676	ToolStorage	84010100	Brick→Class
ToolCabinets	10003674	ToolStorage	84010100	Brick→Class
ToolCarrybagsWallets	10003677	ToolStorage	84010100	Brick→Class
ToolCarts	10003578	ToolStorage	84010100	Brick→Class
ToolStorageOther	10005102	ToolStorage	84010100	Brick→Class
ToolStorageVarietyPacks	10005104	ToolStorage	84010100	Brick→Class
RollerStands	10003572	WorkshopAids	84010200	Brick→Class
RouterTables	10005806	WorkshopAids	84010200	Brick→Class
SawHorsesTrestles	10003470	WorkshopAids	84010200	Brick→Class
WorkBenchTableReplacementPartsAccessories	10007938	WorkshopAids	84010200	Brick→Class
WorkBenches	10003468	WorkshopAids	84010200	Brick→Class
WorkshopAidsOther	10005101	WorkshopAids	84010200	Brick→Class
WorkshopAidsReplacementPartsAccessories	10005100	WorkshopAids	84010200	Brick→Class
WorkshopClothsRags	10005723	WorkshopAids	84010200	Brick→Class
AirCompressorsConsumables	10008412	AirCompressors	80013400	Brick→Class
AirCompressorsReplacementPartsAccessories	10008411	AirCompressors	80013400	Brick→Class
AirCompressorsPoweredPortable	10003555	AirCompressors	80013400	Brick→Class
AirCompressorsPoweredStationary	10005230	AirCompressors	80013400	Brick→Class
AwlsNonPowered	10003490	AwlsPunchesNailsets	80011300	Brick→Class
AwlsPunchesNailsetsReplacementPartsAccessories	10008413	AwlsPunchesNailsets	80011300	Brick→Class
AwlsPunchesNailsetsVarietyPacks	10003778	AwlsPunchesNailsets	80011300	Brick→Class
NailsetsCountersinksNonPowered	10003489	AwlsPunchesNailsets	80011300	Brick→Class
PunchesNonPowered	10003487	AwlsPunchesNailsets	80011300	Brick→Class
BiscuitJoinersPowered	10005718	CarpentryTools	80013600	Brick→Class
RoutersPowered	10003737	CarpentryTools	80013600	Brick→Class
CarryingLiftingHandlingClimbingEquipmentReplacementPartsAccessories	10003822	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
CarryingLiftingHandlingClimbingEquipmentOther	10003749	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
HandTrucksDolliesNonPowered	10003497	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
HoistsWinchesLiftsJacksNonPowered	10007956	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
HoistsWinchesLiftsJacksPowered	10003679	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
LaddersNonPowered	10003821	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
PlatformsScaffoldingNonPowered	10003473	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
PulleyPullerNonPowered	10006778	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
PulleyPullerPowered	10006779	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
PulleysBeltDrivesNonPowered	10005679	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
StepStoolsNonPowered	10008025	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
SuctionLiftersNonPowered	10003498	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
VibratingPlatesPowered	10008414	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
WheelbarrowsNonPowered	10003496	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
WheelbarrowsPowered	10005221	CarryingLiftingClimbingHandlingEquipment	80010400	Brick→Class
ChiselsNonPowered	10003488	ChiselsGouges	80011500	Brick→Class
ChiselsPowered	10003643	ChiselsGouges	80011500	Brick→Class
ChiselsGougesConsumables	10008416	ChiselsGouges	80011500	Brick→Class
ChiselsGougesReplacementPartsAccessories	10008417	ChiselsGouges	80011500	Brick→Class
ChiselsGougesVarietyPacks	10003787	ChiselsGouges	80011500	Brick→Class
GougesNonPowered	10003491	ChiselsGouges	80011500	Brick→Class
PlaningChiselsPowered	10008415	ChiselsGouges	80011500	Brick→Class
CementMortarMixingMachinesPowered	10005214	ConcreteTools	80013100	Brick→Class
ConcreteToolsConsumables	10008418	ConcreteTools	80013100	Brick→Class
ConcreteToolsReplacementPartsAccessories	10008419	ConcreteTools	80013100	Brick→Class
MixerPowered	10007031	ConcreteTools	80013100	Brick→Class
CrowbarsPryBarsNonPowered	10003499	DemolitionRemovalTools	80010500	Brick→Class
DemolitionRemovalToolsConsumables	10008421	DemolitionRemovalTools	80010500	Brick→Class
DemolitionRemovalToolsReplacementPartsAccessories	10008420	DemolitionRemovalTools	80010500	Brick→Class
NailPullersNonPowered	10003495	DemolitionRemovalTools	80010500	Brick→Class
NutSplittersNonPowered	10003563	DemolitionRemovalTools	80010500	Brick→Class
ScrewExtractorsNonPowered	10003562	DemolitionRemovalTools	80010500	Brick→Class
DrillPressesMortisersPowered	10003613	Drills	80011100	Brick→Class
DrillDriversPowered	10003653	Drills	80011100	Brick→Class
DrillsCombinationPowered	10003658	Drills	80011100	Brick→Class
DrillsConsumables	10008422	Drills	80011100	Brick→Class
DrillsReplacementPartsAccessories	10003542	Drills	80011100	Brick→Class
DrillsNonPowered	10003541	Drills	80011100	Brick→Class
HammerDrillAndImpactDriverKitPowered	10007027	Drills	80011100	Brick→Class
HammerDrillsPowered	10003659	Drills	80011100	Brick→Class
DrywallToolsReplacementPartsAccessories	10002481	DrywallTools	80010200	Brick→Class
PaintApplicatorsNonPowered	10005654	DrywallTools	80010200	Brick→Class
PaintApplicatorsPowered	10005653	DrywallTools	80010200	Brick→Class
PlasterHawksNonPowered	10003573	DrywallTools	80010200	Brick→Class
PuttyWallboardKnivesNonPowered	10003476	DrywallTools	80010200	Brick→Class
WallSlotterPowered	10007035	DrywallTools	80010200	Brick→Class
WallCeilingCoveringToolsNonPowered	10005672	DrywallTools	80010200	Brick→Class
WallCeilingCoveringToolsPowered	10003884	DrywallTools	80010200	Brick→Class
FunnelsDiyNonPowered	10005714	Funnels	80012400	Brick→Class
AbrasiveBlastersSandblastersPowered	10007026	GrindersSharpenersScrapersSanders	80011000	Brick→Class
AngleGrindersPowered	10003644	GrindersSharpenersScrapersSanders	80011000	Brick→Class
BeltSandersPoweredPortable	10003742	GrindersSharpenersScrapersSanders	80011000	Brick→Class
BeltSandersPoweredStationary	10003668	GrindersSharpenersScrapersSanders	80011000	Brick→Class
BenchGrindersPowered	10003598	GrindersSharpenersScrapersSanders	80011000	Brick→Class
CombinationSandersDiscBeltPowered	10003611	GrindersSharpenersScrapersSanders	80011000	Brick→Class
DetailSandersPowered	10003672	GrindersSharpenersScrapersSanders	80011000	Brick→Class
DiscSandersPoweredStationary	10003609	GrindersSharpenersScrapersSanders	80011000	Brick→Class
DiscSandersDrywallSandersPoweredPortable	10005248	GrindersSharpenersScrapersSanders	80011000	Brick→Class
FinishingSandersPowered	10003669	GrindersSharpenersScrapersSanders	80011000	Brick→Class
GrindersNonPowered	10003538	GrindersSharpenersScrapersSanders	80011000	Brick→Class
GrindersSharpenersScrapersSandersConsumables	10008424	GrindersSharpenersScrapersSanders	80011000	Brick→Class
GrindersSharpenersScrapersSandersReplacementPartsAccessories	10008425	GrindersSharpenersScrapersSanders	80011000	Brick→Class
HoningGuidesNonPowered	10003539	GrindersSharpenersScrapersSanders	80011000	Brick→Class
SandingRollersPowered	10007034	GrindersSharpenersScrapersSanders	80011000	Brick→Class
ScrapersNonPowered	10003543	GrindersSharpenersScrapersSanders	80011000	Brick→Class
SpindleSandersPowered	10003610	GrindersSharpenersScrapersSanders	80011000	Brick→Class
StraightDieGrindersPowered	10003647	GrindersSharpenersScrapersSanders	80011000	Brick→Class
SurfaceGrindersPowered	10003648	GrindersSharpenersScrapersSanders	80011000	Brick→Class
ToolSharpenersNonPowered	10003540	GrindersSharpenersScrapersSanders	80011000	Brick→Class
ToolSharpenersPowered	10008139	GrindersSharpenersScrapersSanders	80011000	Brick→Class
AnvilsDiyNonPowered	10003552	HammersMalletsHatchetsAnvils	80011600	Brick→Class
DemolitionHammerPowered	10007028	HammersMalletsHatchetsAnvils	80011600	Brick→Class
HammersDiyNonPowered	10003500	HammersMalletsHatchetsAnvils	80011600	Brick→Class
HammersMalletsHatchesReplacementPartsAccessories	10003501	HammersMalletsHatchetsAnvils	80011600	Brick→Class
HammersMalletsHatchetsDiyVarietyPacks	10003791	HammersMalletsHatchetsAnvils	80011600	Brick→Class
HatchetsDiyNonPowered	10003789	HammersMalletsHatchetsAnvils	80011600	Brick→Class
MalletsDiyNonPowered	10003788	HammersMalletsHatchetsAnvils	80011600	Brick→Class
RotaryHammersPowered	10003660	HammersMalletsHatchetsAnvils	80011600	Brick→Class
ArcWeldersPowered	10003651	HeatGeneratingWeldingTools	80012700	Brick→Class
GasTorchesNonPowered	10006783	HeatGeneratingWeldingTools	80012700	Brick→Class
HeatGeneratingToolsReplacementPartsAccessories	10007936	HeatGeneratingWeldingTools	80012700	Brick→Class
HeatGunsPowered	10003662	HeatGeneratingWeldingTools	80012700	Brick→Class
HotAirGunsConsumables	10008423	HeatGeneratingWeldingTools	80012700	Brick→Class
SolderTorchesNonPowered	10006784	HeatGeneratingWeldingTools	80012700	Brick→Class
SolderingBrazingIronsPowered	10003649	HeatGeneratingWeldingTools	80012700	Brick→Class
WeldingBlowTorchesPowered	10003744	HeatGeneratingWeldingTools	80012700	Brick→Class
WeldingBlowTorchesRodsWireSolderConsumables	10007937	HeatGeneratingWeldingTools	80012700	Brick→Class
KnifePocketKnifeBladesHobbyUtilityNonPowered	10003824	Knives	80011400	Brick→Class
KnivesPocketKnivesReplacementPartsAccessories	10003823	Knives	80011400	Brick→Class
KnivesPocketKnivesHobbyUtilityNonPowered	10003492	Knives	80011400	Brick→Class
FluidGunsPowered	10006782	LubricationAdhesiveTools	80013200	Brick→Class
GlueGunsPowered	10005213	LubricationAdhesiveTools	80013200	Brick→Class
GreaseGunsPowered	10003663	LubricationAdhesiveTools	80013200	Brick→Class
CaulkingGunsNonPowered	10006258	MasonryGlassTileTools	80010300	Brick→Class
CaulkingGunsPowered	10003664	MasonryGlassTileTools	80010300	Brick→Class
CuttersGlassNonPowered	10003485	MasonryGlassTileTools	80010300	Brick→Class
CuttersNibblersTilesNonPowered	10003483	MasonryGlassTileTools	80010300	Brick→Class
InsulationGunsNonPowered	10008279	MasonryGlassTileTools	80010300	Brick→Class
MasonryTrowelsNonPowered	10003594	MasonryGlassTileTools	80010300	Brick→Class
MasonryGlassTileToolsReplacementPartsAccessories	10008426	MasonryGlassTileTools	80010300	Brick→Class
SmoothersFloatsNonPowered	10003547	MasonryGlassTileTools	80010300	Brick→Class
SmoothingSelfLevelingRollerNonPowered	10008117	MasonryGlassTileTools	80010300	Brick→Class
AngleMeasurersPowered	10003619	MeasuringLevellingMarkingTools	80010100	Brick→Class
BevelGaugesNonPowered	10005716	MeasuringLevellingMarkingTools	80010100	Brick→Class
CallipersDiyNonPowered	10003463	MeasuringLevellingMarkingTools	80010100	Brick→Class
DistanceLinearMeasurersPowered	10003618	MeasuringLevellingMarkingTools	80010100	Brick→Class
DividersCompassDiyNonPowered	10003454	MeasuringLevellingMarkingTools	80010100	Brick→Class
EndoscopeCameraDiyPowered	10007029	MeasuringLevellingMarkingTools	80010100	Brick→Class
LaserLevelsPowered	10003620	MeasuringLevellingMarkingTools	80010100	Brick→Class
LevelsNonPowered	10003465	MeasuringLevellingMarkingTools	80010100	Brick→Class
MarkingChalksStringLinesNonPowered	10005707	MeasuringLevellingMarkingTools	80010100	Brick→Class
MeasuringWheelsNonPowered	10003461	MeasuringLevellingMarkingTools	80010100	Brick→Class
MeasuringLevellingMarkingToolsConsumables	10008428	MeasuringLevellingMarkingTools	80010100	Brick→Class
MeasuringLevellingMarkingToolsReplacementPartsAccessories	10008427	MeasuringLevellingMarkingTools	80010100	Brick→Class
MetalDetectorsPowered	10006277	MeasuringLevellingMarkingTools	80010100	Brick→Class
MicrometersNonPowered	10003459	MeasuringLevellingMarkingTools	80010100	Brick→Class
MoistureMeterSoilNonPowered	10006776	MeasuringLevellingMarkingTools	80010100	Brick→Class
PencilsCrayonsDiyNonPowered	10003576	MeasuringLevellingMarkingTools	80010100	Brick→Class
PlumbBobsNonPowered	10003466	MeasuringLevellingMarkingTools	80010100	Brick→Class
RulersDiyNonPowered	10003455	MeasuringLevellingMarkingTools	80010100	Brick→Class
SquaresDiyNonPowered	10003464	MeasuringLevellingMarkingTools	80010100	Brick→Class
StudFindersDetectorsSensorsPowered	10005869	MeasuringLevellingMarkingTools	80010100	Brick→Class
TapeMeasuresDiyNonPowered	10003458	MeasuringLevellingMarkingTools	80010100	Brick→Class
ThermalLeakDetectorNonPowered	10006777	MeasuringLevellingMarkingTools	80010100	Brick→Class
MilitaryEngineeringSpecialtyEquipmentReplacementPartsAccessories	10008429	MilitaryEngineeringSpecialtyEquipment	80012900	Brick→Class
MilitaryEngineeringSpecialtyEquipmentNonPowered	10008056	MilitaryEngineeringSpecialtyEquipment	80012900	Brick→Class
MilitaryEngineeringSpecialtyEquipmentPowered	10008057	MilitaryEngineeringSpecialtyEquipment	80012900	Brick→Class
HammerTackerNonPowered	10003504	NailersStaplersRivetingTools	80010600	Brick→Class
ImpactDriversPowered	10003655	NailersStaplersRivetingTools	80010600	Brick→Class
NailersStaplersRivetingToolsConsumables	10008430	NailersStaplersRivetingTools	80010600	Brick→Class
NailersStaplersRivetingToolsReplacementPartsAccessories	10003507	NailersStaplersRivetingTools	80010600	Brick→Class
RivetingToolsNonPowered	10003505	NailersStaplersRivetingTools	80010600	Brick→Class
StapleNailGunsNonPowered	10003502	NailersStaplersRivetingTools	80010600	Brick→Class
StapleNailGunsPowered	10003666	NailersStaplersRivetingTools	80010600	Brick→Class
StaplersPowered	10003665	NailersStaplersRivetingTools	80010600	Brick→Class
OscillatingMultitoolsConsumables	10008431	OscillatingRotaryTools	80013000	Brick→Class
OscillatingMultitoolsPowered	10007032	OscillatingRotaryTools	80013000	Brick→Class
OscillatingRotaryToolsReplacementPartsAccessories	10008433	OscillatingRotaryTools	80013000	Brick→Class
RotaryMultitoolsPowered	10007033	OscillatingRotaryTools	80013000	Brick→Class
RotatingMultitoolsConsumables	10008432	OscillatingRotaryTools	80013000	Brick→Class
DrainAugersNonPowered	10003564	PipeTubeTools	80012000	Brick→Class
DrainAugersPowered	10003741	PipeTubeTools	80012000	Brick→Class
FlaringToolsNonPowered	10003549	PipeTubeTools	80012000	Brick→Class
PipeCuttersPowered	10003640	PipeTubeTools	80012000	Brick→Class
PipeFreezingToolsNonPowered	10005658	PipeTubeTools	80012000	Brick→Class
PipeThreadersNonPowered	10003642	PipeTubeTools	80012000	Brick→Class
PipeTubeCuttersNonPowered	10003480	PipeTubeTools	80012000	Brick→Class
PipeTubeToolsReplacementPartsAccessories	10008434	PipeTubeTools	80012000	Brick→Class
TubingBendersNonPowered	10003548	PipeTubeTools	80012000	Brick→Class
BenchJointersPowered	10003604	PlanesShapersFilesRasps	80011900	Brick→Class
FilesNonPowered	10003533	PlanesShapersFilesRasps	80011900	Brick→Class
JointerPlanersPoweredPortable	10003616	PlanesShapersFilesRasps	80011900	Brick→Class
JointerPlanersPoweredStationary	10003730	PlanesShapersFilesRasps	80011900	Brick→Class
LaminateTrimmersNonPowered	10008435	PlanesShapersFilesRasps	80011900	Brick→Class
LaminateTrimmersPowered	10003626	PlanesShapersFilesRasps	80011900	Brick→Class
LathesPowered	10003605	PlanesShapersFilesRasps	80011900	Brick→Class
PlanesNonPowered	10003544	PlanesShapersFilesRasps	80011900	Brick→Class
PlanesShapersFilesRaspsConsumables	10008436	PlanesShapersFilesRasps	80011900	Brick→Class
PlanesShapersFilesRaspsReplacementPartsAccessories	10008437	PlanesShapersFilesRasps	80011900	Brick→Class
PlanesShapersFilesRaspsVarietyPacks	10003807	PlanesShapersFilesRasps	80011900	Brick→Class
RaspsNonPowered	10003534	PlanesShapersFilesRasps	80011900	Brick→Class
ShapersPowered	10003746	PlanesShapersFilesRasps	80011900	Brick→Class
SurfaceFormingToolsConsumables	10003546	PlanesShapersFilesRasps	80011900	Brick→Class
SurfaceFormingToolsNonPowered	10003545	PlanesShapersFilesRasps	80011900	Brick→Class
SurfaceThicknessPlanersPowered	10003615	PlanesShapersFilesRasps	80011900	Brick→Class
BoltChainCuttersNonPowered	10003481	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
CombinationCuttingToolsNonPowered	10003479	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
FoamCuttersPowered	10003638	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
ForcepsDiyNonPowered	10006781	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
PlierSetNonPowered	10006780	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
PliersPincersGrabbersNonPowered	10003532	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
PliersPincersGrabbersCuttingToolsConsumables	10008445	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
PliersPincersGrabbersCuttingToolsReplacementPartsAccessories	10008308	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
SnipsShearsNibblersSheetMetalNonPowered	10003486	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
SnipsShearsNibblersSheetMetalPowered	10003632	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
WireCuttersNonPowered	10003482	PliersPincersGrabbersCuttingTools	80010800	Brick→Class
BandSawsPoweredPortable	10005231	Saws	80011800	Brick→Class
BandSawsPoweredStationary	10003597	Saws	80011800	Brick→Class
CircularSawsPowered	10005223	Saws	80011800	Brick→Class
HoleSawPowered	10007030	Saws	80011800	Brick→Class
JigsawsPowered	10003631	Saws	80011800	Brick→Class
MitreSawsPowered	10003738	Saws	80011800	Brick→Class
RadialArmSawsPowered	10003603	Saws	80011800	Brick→Class
ReciprocatingSawsPowered	10003629	Saws	80011800	Brick→Class
RotarySawsPowered	10003641	Saws	80011800	Brick→Class
SawsReplacementPartsAccessories	10003801	Saws	80011800	Brick→Class
SawsNonPowered	10003799	Saws	80011800	Brick→Class
SawsBladesNonPowered	10003800	Saws	80011800	Brick→Class
ScrollSawsPowered	10003602	Saws	80011800	Brick→Class
TableSawsPoweredPortable	10003627	Saws	80011800	Brick→Class
TableSawsPoweredStationary	10003601	Saws	80011800	Brick→Class
WetSawsTileGlassCuttersConsumables	10008438	Saws	80011800	Brick→Class
WetSawsTileGlassCuttersPowered	10003596	Saws	80011800	Brick→Class
ScrewGunsPowered	10003657	Screwdrivers	80010700	Brick→Class
ScrewdriverSetsNonPowered	10003530	Screwdrivers	80010700	Brick→Class
ScrewdriversConsumables	10008444	Screwdrivers	80010700	Brick→Class
ScrewdriversReplacementPartsAccessories	10003826	Screwdrivers	80010700	Brick→Class
ScrewdriversNonPowered	10003528	Screwdrivers	80010700	Brick→Class
ScrewdriversPowered	10003654	Screwdrivers	80010700	Brick→Class
ScrewdriversOtherNonPowered	10003825	Screwdrivers	80010700	Brick→Class
SprayersReplacementPartsAccessories	10008448	Sprayers	80013300	Brick→Class
SprayersNonPowered	10008447	Sprayers	80013300	Brick→Class
SprayersPowered	10008446	Sprayers	80013300	Brick→Class
DiesNonPowered	10003550	ThreadingTapsDies	80012200	Brick→Class
TapDieSetsNonPowered	10003551	ThreadingTapsDies	80012200	Brick→Class
TappersPowered	10003639	ThreadingTapsDies	80012200	Brick→Class
TapsNonPowered	10003808	ThreadingTapsDies	80012200	Brick→Class
ThreadingDiesConsumables	10008442	ThreadingTapsDies	80012200	Brick→Class
ThreadingTapsConsumables	10008441	ThreadingTapsDies	80012200	Brick→Class
ThreadingTapsDiesReplacementPartsAccessories	10008440	ThreadingTapsDies	80012200	Brick→Class
ToolsEquipmentOther	10006845	ToolsEquipmentOther	80012800	Brick→Class
ToolsEquipmentOtherConsumables	10008439	ToolsEquipmentOther	80012800	Brick→Class
ToolsEquipmentOtherReplacementPartsAccessories	10003608	ToolsEquipmentOther	80012800	Brick→Class
ToolsEquipmentVarietyPacks	10005645	ToolsEquipmentVarietyPacks	80012300	Brick→Class
IndustrialWetDryConstructionVacuumCleanerFiltersPowered	10007976	VacuumCleanersEquipment	80013500	Brick→Class
IndustrialWetDryConstructionVacuumCleanerHeadsPowered	10007978	VacuumCleanersEquipment	80013500	Brick→Class
IndustrialWetDryConstructionVacuumCleanerHosesTubesPowered	10007977	VacuumCleanersEquipment	80013500	Brick→Class
IndustrialWetDryConstructionVacuumCleanersPowered	10007975	VacuumCleanersEquipment	80013500	Brick→Class
VacuumCleanersEquipmentReplacementPartsAccessories	10008443	VacuumCleanersEquipment	80013500	Brick→Class
ClampsNonPowered	10003535	VisesClamps	80010900	Brick→Class
VisesNonPowered	10003536	VisesClamps	80010900	Brick→Class
VisesClampsReplacementPartsAccessories	10003537	VisesClamps	80010900	Brick→Class
HexKeysNonPowered	10003827	WrenchesSpannersKeys	80011700	Brick→Class
ImpactWrenchesPowered	10003656	WrenchesSpannersKeys	80011700	Brick→Class
SocketSetsNonPowered	10005252	WrenchesSpannersKeys	80011700	Brick→Class
SocketsNonPowered	10008368	WrenchesSpannersKeys	80011700	Brick→Class
WrenchesRatchetExtensionsHandlesNonPowered	10003797	WrenchesSpannersKeys	80011700	Brick→Class
WrenchesSpannersNonPowered	10003508	WrenchesSpannersKeys	80011700	Brick→Class
WrenchesSpannersSetsNonPowered	10003796	WrenchesSpannersKeys	80011700	Brick→Class
WrenchesSpannersKeysReplacementPartsAccessories	10003527	WrenchesSpannersKeys	80011700	Brick→Class
WrenchesSpannersKeysVarietyPacks	10003795	WrenchesSpannersKeys	80011700	Brick→Class
LotteryAndScratchCards	10006755	ServiceProvidedGamblingProducts	86020100	Brick→Class
BoardGamesNonPowered	10005133	BoardGamesCardsPuzzles	86010100	Brick→Class
BoardGamesPowered	10005134	BoardGamesCardsPuzzles	86010100	Brick→Class
BoardGamesCardsPuzzlesAccessoriesReplacementParts	10005135	BoardGamesCardsPuzzles	86010100	Brick→Class
BoardGamesCardsPuzzlesOther	10005136	BoardGamesCardsPuzzles	86010100	Brick→Class
BoardGamesCardsPuzzlesVarietyPacks	10005137	BoardGamesCardsPuzzles	86010100	Brick→Class
CardGamesNonPowered	10005138	BoardGamesCardsPuzzles	86010100	Brick→Class
CardGamesPowered	10005139	BoardGamesCardsPuzzles	86010100	Brick→Class
PuzzlesNonPowered	10005140	BoardGamesCardsPuzzles	86010100	Brick→Class
PuzzlesPowered	10005141	BoardGamesCardsPuzzles	86010100	Brick→Class
BabyInfantStimulationToysNonPowered	10005153	DevelopmentalEducationalToys	86010400	Brick→Class
BabyInfantStimulationToysPowered	10005154	DevelopmentalEducationalToys	86010400	Brick→Class
BathPoolWaterToys	10005155	DevelopmentalEducationalToys	86010400	Brick→Class
CommunicationToysNonPowered	10005156	DevelopmentalEducationalToys	86010400	Brick→Class
CommunicationToysPowered	10005157	DevelopmentalEducationalToys	86010400	Brick→Class
DevelopmentalEducationalToysOther	10005159	DevelopmentalEducationalToys	86010400	Brick→Class
DevelopmentalEducationalToysVarietyPacks	10005160	DevelopmentalEducationalToys	86010400	Brick→Class
PushPullAlongToysNonPowered	10005161	DevelopmentalEducationalToys	86010400	Brick→Class
PushPullAlongToysPowered	10005162	DevelopmentalEducationalToys	86010400	Brick→Class
ScientificToysNonPowered	10005163	DevelopmentalEducationalToys	86010400	Brick→Class
ScientificToysPowered	10005164	DevelopmentalEducationalToys	86010400	Brick→Class
SpinningTopsYoYos	10005165	DevelopmentalEducationalToys	86010400	Brick→Class
ToyBuildingBlocksNonPowered	10005166	DevelopmentalEducationalToys	86010400	Brick→Class
ToyBuildingBlocksPowered	10005167	DevelopmentalEducationalToys	86010400	Brick→Class
ToyComputerAccessories	10005712	DevelopmentalEducationalToys	86010400	Brick→Class
ToyComputers	10005158	DevelopmentalEducationalToys	86010400	Brick→Class
ToyDrawingBoardsAccessories	10005442	DevelopmentalEducationalToys	86010400	Brick→Class
ToyModelConstructionNonPowered	10005168	DevelopmentalEducationalToys	86010400	Brick→Class
ToyModelConstructionPowered	10005169	DevelopmentalEducationalToys	86010400	Brick→Class
ViewingToysNonPowered	10005170	DevelopmentalEducationalToys	86010400	Brick→Class
ViewingToysPowered	10005171	DevelopmentalEducationalToys	86010400	Brick→Class
ActionFiguresNonPowered	10006395	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
ActionFiguresPowered	10006396	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
DollsPuppetsSoftToysOther	10005144	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
DollsSoftToysNonPowered	10005142	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
DollsSoftToysPowered	10005143	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
Puppets	10005145	DollsPuppetsActionFiguresSoftToys	86010200	Brick→Class
ActionFigureAccessories	10006397	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsBeautyCosmeticAccessories	10005146	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsBuildingsSettings	10005147	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsClothing	10005148	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsFurniture	10005149	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsPuppetsSoftToysAccessoriesOther	10005150	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
DollsPuppetsSoftToysAccessoriesVarietyPacks	10005151	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
PuppetTheatres	10005152	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
StylingDollsHeadsNonPowered	10005439	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
StylingDollsHeadsPowered	10005440	DollsPuppetsActionFiguresSoftToysAccessories	86010300	Brick→Class
FancyDressAccessoriesNonPowered	10005175	FancyDressCostumesAccessories	86010500	Brick→Class
FancyDressAccessoriesPowered	10005176	FancyDressCostumesAccessories	86010500	Brick→Class
FancyDressCostumes	10005172	FancyDressCostumesAccessories	86010500	Brick→Class
