startupId	industryId
ScaleupPesticideFertilizerOtherAgriculturalChemicalManufacturingStartup	3253
ScaleupPetroleumCoalProductsManufacturingStartup	324
ScaleupPetroleumCoalProductsManufacturingStartup	3241
ScaleupPetroleumPetroleumProductsMerchantWholesalersStartup	4247
ScaleupPharmaceuticalMedicineManufacturingStartup	3254
ScaleupPipelineTransportationCrudeOilStartup	4861
ScaleupPipelineTransportationNaturalGasStartup	4862
ScaleupPipelineTransportationStartup	486
ScaleupPlasticsProductManufacturingStartup	3261
ScaleupPlasticsRubberProductsManufacturingStartup	326
ScaleupPostalServiceStartup	491
ScaleupPostalServiceStartup	4911
ScaleupPoultryEggProductionStartup	1123
ScaleupPrimaryMetalManufacturingStartup	331
ScaleupPrintingRelatedSupportActivitiesStartup	323
ScaleupPrintingRelatedSupportActivitiesStartup	3231
ScaleupPrivateHouseholdsStartup	814
ScaleupPrivateHouseholdsStartup	8141
ScaleupProfessionalCommercialEquipmentSuppliesMerchantWholesalersStartup	4234
ScaleupProfessionalScientificTechnicalServicesStartup	54
ScaleupProfessionalScientificTechnicalServicesStartup	541
ScaleupPromotersPerformingArtsSportsSimilarEventsStartup	7113
ScaleupPsychiatricSubstanceAbuseHospitalsStartup	6222
ScaleupPublicAdministrationStartup	92
ScaleupPublishingIndustriesStartup	513
ScaleupPulpPaperPaperboardMillsStartup	3221
ScaleupRadioTelevisionBroadcastingStationsStartup	5161
ScaleupRailroadRollingStockManufacturingStartup	3365
ScaleupRailTransportationStartup	482
ScaleupRailTransportationStartup	4821
ScaleupRealEstateRentalLeasingStartup	53
ScaleupRealEstateStartup	531
ScaleupReligiousGrantmakingCivicProfessionalSimilarOrganizationsStartup	813
ScaleupReligiousOrganizationsStartup	8131
ScaleupRemediationOtherWasteManagementServicesStartup	5629
ScaleupRentalLeasingServicesStartup	532
ScaleupRepairMaintenanceStartup	811
ScaleupResidentialBuildingConstructionStartup	2361
ScaleupResidentialIntellectualDevelopmentalDisabilityMentalHealthSubstanceAbuseFacilitiesStartup	6232
ScaleupResinSyntheticRubberArtificialSyntheticFibersFilamentsManufacturingStartup	3252
ScaleupRestaurantsOtherEatingPlacesStartup	7225
ScaleupRoomingBoardingHousesDormitoriesWorkers'CampsStartup	7213
ScaleupRubberProductManufacturingStartup	3262
ScaleupRvRecreationalVehicleParksRecreationalCampsStartup	7212
ScaleupSatelliteTelecommunicationsStartup	5174
ScaleupSawmillsWoodPreservationStartup	3211
ScaleupScenicSightseeingTransportationLandStartup	4871
ScaleupScenicSightseeingTransportationOtherStartup	4879
ScaleupScenicSightseeingTransportationStartup	487
ScaleupScenicSightseeingTransportationWaterStartup	4872
ScaleupScheduledAirTransportationStartup	4811
ScaleupSchoolEmployeeBusTransportationStartup	4854
ScaleupScientificResearchDevelopmentServicesStartup	5417
ScaleupSeafoodProductPreparationPackagingStartup	3117
ScaleupSecuritiesCommodityContractsIntermediationBrokerageStartup	5231
ScaleupSecuritiesCommodityContractsOtherFinancialInvestmentsRelatedActivitiesStartup	523
ScaleupSecuritiesCommodityExchangesStartup	5232
ScaleupSemiconductorOtherElectronicComponentManufacturingStartup	3344
ScaleupServicesBuildingsDwellingsStartup	5617
ScaleupSheepGoatFarmingStartup	1124
ScaleupShipBoatBuildingStartup	3366
ScaleupShoeRetailersStartup	4582
ScaleupSoapCleaningCompoundToiletPreparationManufacturingStartup	3256
ScaleupSocialAdvocacyOrganizationsStartup	8133
ScaleupSocialAssistanceStartup	624
ScaleupSoftwarePublishersStartup	5132
ScaleupSoundRecordingIndustriesStartup	5122
ScaleupSpaceResearchTechnologyStartup	927
ScaleupSpaceResearchTechnologyStartup	9271
ScaleupSpecialFoodServicesStartup	7223
ScaleupSpecializedDesignServicesStartup	5414
ScaleupSpecializedFreightTruckingStartup	4842
ScaleupSpecialtyExceptPsychiatricSubstanceAbuseHospitalsStartup	6223
ScaleupSpecialtyFoodRetailersStartup	4452
ScaleupSpecialtyTradeContractorsStartup	238
ScaleupSpectatorSportsStartup	7112
ScaleupSportingGoodsHobbyMusicalInstrumentBookMiscellaneousRetailersStartup	459
ScaleupSportingGoodsHobbyMusicalInstrumentRetailersStartup	4591
ScaleupSpringWireProductManufacturingStartup	3326
ScaleupSteelProductManufacturingPurchasedSteelStartup	3312
ScaleupSugarConfectioneryProductManufacturingStartup	3113
ScaleupSupportActivitiesAgricultureForestryStartup	115
ScaleupSupportActivitiesAirTransportationStartup	4881
ScaleupSupportActivitiesAnimalProductionStartup	1152
ScaleupSupportActivitiesCropProductionStartup	1151
ScaleupSupportActivitiesForestryStartup	1153
ScaleupSupportActivitiesMiningStartup	213
ScaleupSupportActivitiesMiningStartup	2131
ScaleupSupportActivitiesRailTransportationStartup	4882
ScaleupSupportActivitiesRoadTransportationStartup	4884
ScaleupSupportActivitiesTransportationStartup	488
ScaleupSupportActivitiesWaterTransportationStartup	4883
ScaleupTaxiLimousineServiceStartup	4853
ScaleupTechnicalTradeSchoolsStartup	6115
ScaleupTelecommunicationsStartup	517
ScaleupTextileFabricFinishingFabricCoatingMillsStartup	3133
ScaleupTextileFurnishingsMillsStartup	3141
ScaleupTextileMillsStartup	313
ScaleupTextileProductMillsStartup	314
ScaleupTimberTractOperationsStartup	1131
ScaleupTobaccoManufacturingStartup	3122
ScaleupTransitGroundPassengerTransportationStartup	485
ScaleupTransportationEquipmentManufacturingStartup	336
ScaleupTravelArrangementReservationServicesStartup	5615
ScaleupTravelerAccommodationStartup	7211
ScaleupTruckTransportationStartup	484
ScaleupUrbanTransitSystemsStartup	4851
ScaleupUsedMerchandiseRetailersStartup	4595
ScaleupUtilitiesStartup	22
ScaleupUtilitiesStartup	221
ScaleupUtilitySystemConstructionStartup	2371
ScaleupVegetableMelonFarmingStartup	1112
ScaleupVeneerPlywoodEngineeredWoodProductManufacturingStartup	3212
ScaleupVentilationHeatingAirConditioningCommercialRefrigerationEquipmentManufacturingStartup	3334
ScaleupVocationalRehabilitationServicesStartup	6243
ScaleupWarehouseClubsSupercentersOtherGeneralMerchandiseRetailersStartup	4552
ScaleupWarehousingStorageStartup	493
ScaleupWarehousingStorageStartup	4931
ScaleupWasteCollectionStartup	5621
ScaleupWasteManagementRemediationServicesStartup	562
ScaleupWasteTreatmentDisposalStartup	5622
ScaleupWaterSewageOtherSystemsStartup	2213
ScaleupWaterTransportationStartup	483
ScaleupWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	519
ScaleupWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	5192
ScaleupWholesaleTradeAgentsBrokersStartup	425
ScaleupWholesaleTradeAgentsBrokersStartup	4251
ScaleupWholesaleTradeStartup	42
ScaleupWiredWirelessTelecommunicationsExceptSatelliteStartup	5171
ScaleupWoodProductManufacturingStartup	321
SeedAccommodationFoodServicesStartup	72
SeedAccommodationStartup	721
SeedAccountingTaxPreparationBookkeepingPayrollServicesStartup	5412
SeedActivitiesRelatedCreditIntermediationStartup	5223
SeedActivitiesRelatedRealEstateStartup	5313
SeedAdministrationEconomicProgramsStartup	926
SeedAdministrationEconomicProgramsStartup	9261
SeedAdministrationEnvironmentalQualityProgramsStartup	924
SeedAdministrationEnvironmentalQualityProgramsStartup	9241
SeedAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	925
SeedAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	9251
SeedAdministrationHumanResourceProgramsStartup	923
SeedAdministrationHumanResourceProgramsStartup	9231
SeedAdministrativeSupportServicesStartup	561
SeedAdministrativeSupportWasteManagementRemediationServicesStartup	56
SeedAdvertisingPublicRelationsRelatedServicesStartup	5418
SeedAerospaceProductPartsManufacturingStartup	3364
SeedAgenciesBrokeragesOtherInsuranceRelatedActivitiesStartup	5242
SeedAgentsManagersArtistsAthletesEntertainersOtherPublicFiguresStartup	7114
SeedAgricultureConstructionMiningMachineryManufacturingStartup	3331
SeedAgricultureForestryFishingHuntingStartup	11
SeedAirTransportationStartup	481
SeedAllOtherTelecommunicationsStartup	5178
SeedAluminaAluminumProductionProcessingStartup	3313
SeedAmbulatoryHealthCareServicesStartup	621
SeedAmusementGamblingRecreationIndustriesStartup	713
SeedAmusementParksArcadesStartup	7131
SeedAnimalFoodManufacturingStartup	3111
SeedAnimalProductionAquacultureStartup	112
SeedAnimalSlaughteringProcessingStartup	3116
SeedApparelAccessoriesOtherApparelManufacturingStartup	3159
SeedApparelKnittingMillsStartup	3151
SeedApparelManufacturingStartup	315
SeedApparelPieceGoodsNotionsMerchantWholesalersStartup	4243
SeedAquacultureStartup	1125
SeedArchitecturalEngineeringRelatedServicesStartup	5413
SeedArchitecturalStructuralMetalsManufacturingStartup	3323
SeedArtsEntertainmentRecreationStartup	71
SeedAudioVideoEquipmentManufacturingStartup	3343
SeedAutomobileDealersStartup	4411
SeedAutomotiveEquipmentRentalLeasingStartup	5321
SeedAutomotivePartsAccessoriesTireRetailersStartup	4413
SeedAutomotiveRepairMaintenanceStartup	8111
SeedBakeriesTortillaManufacturingStartup	3118
SeedBasicChemicalManufacturingStartup	3251
SeedBeerWineDistilledAlcoholicBeverageMerchantWholesalersStartup	4248
SeedBeerWineLiquorRetailersStartup	4453
SeedBeverageManufacturingStartup	3121
SeedBeverageTobaccoProductManufacturingStartup	312
SeedBoilerTankShippingContainerManufacturingStartup	3324
SeedBookRetailersNewsDealersStartup	4592
SeedBroadcastingContentProvidersStartup	516
SeedBuildingEquipmentContractorsStartup	2382
SeedBuildingFinishingContractorsStartup	2383
SeedBuildingMaterialGardenEquipmentSuppliesDealersStartup	444
SeedBuildingMaterialSuppliesDealersStartup	4441
SeedBusinessProfessionalLaborPoliticalSimilarOrganizationsStartup	8139
SeedBusinessSchoolsComputerManagementTrainingStartup	6114
SeedBusinessSupportServicesStartup	5614
SeedCattleRanchingFarmingStartup	1121
SeedCementConcreteProductManufacturingStartup	3273
SeedCharterBusIndustryStartup	4855
SeedChemicalAlliedProductsMerchantWholesalersStartup	4246
SeedChemicalManufacturingStartup	325
SeedChildCareServicesStartup	6244
SeedCivicSocialOrganizationsStartup	8134
SeedClayProductRefractoryManufacturingStartup	3271
SeedClothingClothingAccessoriesRetailersStartup	4581
SeedClothingClothingAccessoriesShoeJewelryRetailersStartup	458
SeedCoalMiningStartup	2121
SeedCoatingEngravingHeatTreatingAlliedActivitiesStartup	3328
SeedCollegesUniversitiesProfessionalSchoolsStartup	6113
SeedCommercialIndustrialMachineryEquipmentExceptAutomotiveElectronicRepairMaintenanceStartup	8113
SeedCommercialIndustrialMachineryEquipmentRentalLeasingStartup	5324
SeedCommercialServiceIndustryMachineryManufacturingStartup	3333
SeedCommunicationsEquipmentManufacturingStartup	3342
SeedCommunityFoodHousingEmergencyOtherReliefServicesStartup	6242
SeedComputerElectronicProductManufacturingStartup	334
SeedComputerPeripheralEquipmentManufacturingStartup	3341
SeedComputerSystemsDesignRelatedServicesStartup	5415
SeedComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	518
SeedComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	5182
SeedConstructionBuildingsStartup	236
SeedConstructionStartup	23
SeedConsumerGoodsRentalStartup	5322
SeedContinuingCareRetirementCommunitiesAssistedLivingFacilitiesElderlyStartup	6233
SeedConvertedPaperProductManufacturingStartup	3222
SeedCouriersExpressDeliveryServicesStartup	4921
SeedCouriersMessengersStartup	492
SeedCreditIntermediationRelatedActivitiesStartup	522
SeedCropProductionStartup	111
SeedCutleryHandtoolManufacturingStartup	3322
SeedCutSewApparelManufacturingStartup	3152
SeedDairyProductManufacturingStartup	3115
SeedDeathCareServicesStartup	8122
SeedDeepSeaCoastalGreatLakesWaterTransportationStartup	4831
SeedDepartmentStoresStartup	4551
SeedDepositoryCreditIntermediationStartup	5221
SeedDrinkingPlacesAlcoholicBeveragesStartup	7224
SeedDrugsDruggists'SundriesMerchantWholesalersStartup	4242
SeedDrycleaningLaundryServicesStartup	8123
SeedEducationalServicesStartup	61
SeedEducationalServicesStartup	611
SeedEducationalSupportServicesStartup	6117
SeedElectricalEquipmentApplianceComponentManufacturingStartup	335
SeedElectricalEquipmentManufacturingStartup	3353
SeedElectricLightingEquipmentManufacturingStartup	3351
SeedElectricPowerGenerationTransmissionDistributionStartup	2211
SeedElectronicPrecisionEquipmentRepairMaintenanceStartup	8112
SeedElectronicsApplianceRetailersStartup	4492
SeedElementarySecondarySchoolsStartup	6111
SeedEmploymentServicesStartup	5613
SeedEngineTurbinePowerTransmissionEquipmentManufacturingStartup	3336
SeedExecutiveLegislativeOtherGeneralGovernmentSupportStartup	921
SeedExecutiveLegislativeOtherGeneralGovernmentSupportStartup	9211
SeedFabricatedMetalProductManufacturingStartup	332
SeedFabricMillsStartup	3132
SeedFacilitiesSupportServicesStartup	5612
SeedFarmProductRawMaterialMerchantWholesalersStartup	4245
SeedFiberYarnThreadMillsStartup	3131
SeedFinanceInsuranceStartup	52
SeedFishingHuntingTrappingStartup	114
SeedFishingStartup	1141
SeedFloristsStartup	4593
SeedFoodBeverageRetailersStartup	445
SeedFoodManufacturingStartup	311
SeedFoodServicesDrinkingPlacesStartup	722
SeedFootwearManufacturingStartup	3162
SeedForestNurseriesGatheringForestProductsStartup	1132
SeedForestryLoggingStartup	113
SeedForgingStampingStartup	3321
SeedFoundationStructureBuildingExteriorContractorsStartup	2381
SeedFoundriesStartup	3315
SeedFreightTransportationArrangementStartup	4885
SeedFruitTreeNutFarmingStartup	1113
SeedFruitVegetablePreservingSpecialtyFoodManufacturingStartup	3114
SeedFuelDealersStartup	4572
SeedFundsTrustsOtherFinancialVehiclesStartup	525
SeedFurnitureHomeFurnishingMerchantWholesalersStartup	4232
SeedFurnitureHomeFurnishingsElectronicsApplianceRetailersStartup	449
SeedFurnitureHomeFurnishingsRetailersStartup	4491
SeedFurnitureRelatedProductManufacturingStartup	337
SeedGamblingIndustriesStartup	7132
SeedGasolineStationsFuelDealersStartup	457
SeedGasolineStationsStartup	4571
SeedGeneralFreightTruckingStartup	4841
SeedGeneralMedicalSurgicalHospitalsStartup	6221
SeedGeneralMerchandiseRetailersStartup	455
SeedGeneralRentalCentersStartup	5323
SeedGlassGlassProductManufacturingStartup	3272
SeedGrainOilseedMillingStartup	3112
SeedGrantmakingGivingServicesStartup	8132
SeedGreenhouseNurseryFloricultureProductionStartup	1114
SeedGroceryConvenienceRetailersStartup	4451
SeedGroceryRelatedProductMerchantWholesalersStartup	4244
SeedHardwareManufacturingStartup	3325
SeedHardwarePlumbingHeatingEquipmentSuppliesMerchantWholesalersStartup	4237
SeedHealthCareSocialAssistanceStartup	62
SeedHealthPersonalCareRetailersStartup	456
SeedHealthPersonalCareRetailersStartup	4561
SeedHeavyCivilEngineeringConstructionStartup	237
SeedHighwayStreetBridgeConstructionStartup	2373
SeedHogPigFarmingStartup	1122
SeedHomeHealthCareServicesStartup	6216
SeedHospitalsStartup	622
SeedHouseholdApplianceManufacturingStartup	3352
SeedHouseholdAppliancesElectricalElectronicGoodsMerchantWholesalersStartup	4236
SeedHouseholdInstitutionalFurnitureKitchenCabinetManufacturingStartup	3371
SeedHuntingTrappingStartup	1142
SeedIndependentArtistsWritersPerformersStartup	7115
SeedIndividualFamilyServicesStartup	6241
SeedIndustrialMachineryManufacturingStartup	3332
SeedInformationStartup	51
SeedInlandWaterTransportationStartup	4832
SeedInsuranceCarriersRelatedActivitiesStartup	524
SeedInsuranceCarriersStartup	5241
SeedInsuranceEmployeeBenefitFundsStartup	5251
SeedInterurbanRuralBusTransportationStartup	4852
SeedInvestigationSecurityServicesStartup	5616
SeedIronSteelMillsFerroalloyManufacturingStartup	3311
SeedJewelryLuggageLeatherGoodsRetailersStartup	4583
SeedJuniorCollegesStartup	6112
SeedJusticePublicOrderSafetyActivitiesStartup	922
SeedJusticePublicOrderSafetyActivitiesStartup	9221
SeedLandSubdivisionStartup	2372
SeedLawnGardenEquipmentSuppliesRetailersStartup	4442
SeedLeatherAlliedProductManufacturingStartup	316
SeedLeatherHideTanningFinishingStartup	3161
SeedLegalServicesStartup	5411
SeedLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	533
SeedLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	5331
SeedLessorsRealEstateStartup	5311
SeedLimeGypsumProductManufacturingStartup	3274
SeedLocalMessengersLocalDeliveryStartup	4922
SeedLoggingStartup	1133
SeedLumberOtherConstructionMaterialsMerchantWholesalersStartup	4233
SeedMachineryEquipmentSuppliesMerchantWholesalersStartup	4238
SeedMachineryManufacturingStartup	333
SeedMachineShopsTurnedProductScrewNutBoltManufacturingStartup	3327
SeedManagementCompaniesEnterprisesStartup	55
SeedManagementCompaniesEnterprisesStartup	551
SeedManagementCompaniesEnterprisesStartup	5511
SeedManagementScientificTechnicalConsultingServicesStartup	5416
SeedManufacturingReproducingMagneticOpticalMediaStartup	3346
SeedMediaStreamingDistributionServicesSocialNetworksOtherMediaNetworksContentProvidersStartup	5162
SeedMedicalDiagnosticLaboratoriesStartup	6215
SeedMedicalEquipmentSuppliesManufacturingStartup	3391
SeedMerchantWholesalersDurableGoodsStartup	423
SeedMerchantWholesalersNondurableGoodsStartup	424
SeedMetalMineralExceptPetroleumMerchantWholesalersStartup	4235
SeedMetalOreMiningStartup	2122
SeedMetalworkingMachineryManufacturingStartup	3335
SeedMiningExceptOilGasStartup	212
SeedMiningQuarryingOilGasExtractionStartup	21
SeedMiscellaneousDurableGoodsMerchantWholesalersStartup	4239
SeedMiscellaneousManufacturingStartup	339
SeedMiscellaneousNondurableGoodsMerchantWholesalersStartup	4249
SeedMonetaryAuthoritiesCentralBankStartup	521
SeedMonetaryAuthoritiesCentralBankStartup	5211
SeedMotionPictureSoundRecordingIndustriesStartup	512
SeedMotionPictureVideoIndustriesStartup	5121
SeedMotorVehicleBodyTrailerManufacturingStartup	3362
SeedMotorVehicleManufacturingStartup	3361
SeedMotorVehicleMotorVehiclePartsSuppliesMerchantWholesalersStartup	4231
SeedMotorVehiclePartsDealersStartup	441
SeedMotorVehiclePartsManufacturingStartup	3363
SeedMuseumsHistoricalSitesSimilarInstitutionsStartup	712
SeedMuseumsHistoricalSitesSimilarInstitutionsStartup	7121
SeedNationalSecurityInternationalAffairsStartup	928
SeedNationalSecurityInternationalAffairsStartup	9281
SeedNaturalGasDistributionStartup	2212
SeedNavigationalMeasuringElectromedicalControlInstrumentsManufacturingStartup	3345
SeedNewspaperPeriodicalBookDirectoryPublishersStartup	5131
SeedNondepositoryCreditIntermediationStartup	5222
SeedNonferrousMetalExceptAluminumProductionProcessingStartup	3314
SeedNonmetallicMineralMiningQuarryingStartup	2123
SeedNonmetallicMineralProductManufacturingStartup	327
SeedNonresidentialBuildingConstructionStartup	2362
SeedNonscheduledAirTransportationStartup	4812
SeedNursingCareFacilitiesSkilledNursingFacilitiesStartup	6231
SeedNursingResidentialCareFacilitiesStartup	623
SeedOfficeAdministrativeServicesStartup	5611
SeedOfficeFurnitureIncludingFixturesManufacturingStartup	3372
SeedOfficesDentistsStartup	6212
SeedOfficesOtherHealthPractitionersStartup	6213
SeedOfficesPhysiciansStartup	6211
SeedOfficesRealEstateAgentsBrokersStartup	5312
SeedOfficeSuppliesStationeryGiftRetailersStartup	4594
SeedOilGasExtractionStartup	211
SeedOilGasExtractionStartup	2111
SeedOilseedGrainFarmingStartup	1111
SeedOtherAmbulatoryHealthCareServicesStartup	6219
SeedOtherAmusementRecreationIndustriesStartup	7139
SeedOtherAnimalProductionStartup	1129
SeedOtherChemicalProductPreparationManufacturingStartup	3259
SeedOtherCropFarmingStartup	1119
SeedOtherElectricalEquipmentComponentManufacturingStartup	3359
SeedOtherFabricatedMetalProductManufacturingStartup	3329
SeedOtherFinancialInvestmentActivitiesStartup	5239
SeedOtherFoodManufacturingStartup	3119
SeedOtherFurnitureRelatedProductManufacturingStartup	3379
SeedOtherGeneralPurposeMachineryManufacturingStartup	3339
SeedOtherHeavyCivilEngineeringConstructionStartup	2379
SeedOtherInvestmentPoolsFundsStartup	5259
SeedOtherLeatherAlliedProductManufacturingStartup	3169
SeedOtherMiscellaneousManufacturingStartup	3399
SeedOtherMiscellaneousRetailersStartup	4599
SeedOtherMotorVehicleDealersStartup	4412
SeedOtherNonmetallicMineralProductManufacturingStartup	3279
SeedOtherPersonalServicesStartup	8129
SeedOtherPipelineTransportationStartup	4869
SeedOtherProfessionalScientificTechnicalServicesStartup	5419
SeedOtherResidentialCareFacilitiesStartup	6239
SeedOtherSchoolsInstructionStartup	6116
SeedOtherServicesExceptPublicAdministrationStartup	81
SeedOtherSpecialtyTradeContractorsStartup	2389
SeedOtherSupportActivitiesTransportationStartup	4889
SeedOtherSupportServicesStartup	5619
SeedOtherTextileProductMillsStartup	3149
SeedOtherTransitGroundPassengerTransportationStartup	4859
SeedOtherTransportationEquipmentManufacturingStartup	3369
SeedOtherWoodProductManufacturingStartup	3219
SeedOutpatientCareCentersStartup	6214
SeedPaintCoatingAdhesiveManufacturingStartup	3255
SeedPaperManufacturingStartup	322
SeedPaperPaperProductMerchantWholesalersStartup	4241
SeedPerformingArtsCompaniesStartup	7111
SeedPerformingArtsSpectatorSportsRelatedIndustriesStartup	711
SeedPersonalCareServicesStartup	8121
SeedPersonalHouseholdGoodsRepairMaintenanceStartup	8114
SeedPersonalLaundryServicesStartup	812
SeedPesticideFertilizerOtherAgriculturalChemicalManufacturingStartup	3253
SeedPetroleumCoalProductsManufacturingStartup	324
SeedPetroleumCoalProductsManufacturingStartup	3241
SeedPetroleumPetroleumProductsMerchantWholesalersStartup	4247
SeedPharmaceuticalMedicineManufacturingStartup	3254
SeedPipelineTransportationCrudeOilStartup	4861
SeedPipelineTransportationNaturalGasStartup	4862
SeedPipelineTransportationStartup	486
SeedPlasticsProductManufacturingStartup	3261
SeedPlasticsRubberProductsManufacturingStartup	326
SeedPostalServiceStartup	491
SeedPostalServiceStartup	4911
SeedPoultryEggProductionStartup	1123
SeedPrimaryMetalManufacturingStartup	331
SeedPrintingRelatedSupportActivitiesStartup	323
SeedPrintingRelatedSupportActivitiesStartup	3231
SeedPrivateHouseholdsStartup	814
SeedPrivateHouseholdsStartup	8141
SeedProfessionalCommercialEquipmentSuppliesMerchantWholesalersStartup	4234
SeedProfessionalScientificTechnicalServicesStartup	54
SeedProfessionalScientificTechnicalServicesStartup	541
SeedPromotersPerformingArtsSportsSimilarEventsStartup	7113
SeedPsychiatricSubstanceAbuseHospitalsStartup	6222
SeedPublicAdministrationStartup	92
SeedPublishingIndustriesStartup	513
SeedPulpPaperPaperboardMillsStartup	3221
SeedRadioTelevisionBroadcastingStationsStartup	5161
SeedRailroadRollingStockManufacturingStartup	3365
SeedRailTransportationStartup	482
SeedRailTransportationStartup	4821
SeedRealEstateRentalLeasingStartup	53
SeedRealEstateStartup	531
SeedReligiousGrantmakingCivicProfessionalSimilarOrganizationsStartup	813
SeedReligiousOrganizationsStartup	8131
SeedRemediationOtherWasteManagementServicesStartup	5629
SeedRentalLeasingServicesStartup	532
SeedRepairMaintenanceStartup	811
SeedResidentialBuildingConstructionStartup	2361
SeedResidentialIntellectualDevelopmentalDisabilityMentalHealthSubstanceAbuseFacilitiesStartup	6232
SeedResinSyntheticRubberArtificialSyntheticFibersFilamentsManufacturingStartup	3252
SeedRestaurantsOtherEatingPlacesStartup	7225
SeedRoomingBoardingHousesDormitoriesWorkers'CampsStartup	7213
SeedRubberProductManufacturingStartup	3262
SeedRvRecreationalVehicleParksRecreationalCampsStartup	7212
SeedSatelliteTelecommunicationsStartup	5174
SeedSawmillsWoodPreservationStartup	3211
SeedScenicSightseeingTransportationLandStartup	4871
SeedScenicSightseeingTransportationOtherStartup	4879
SeedScenicSightseeingTransportationStartup	487
SeedScenicSightseeingTransportationWaterStartup	4872
SeedScheduledAirTransportationStartup	4811
SeedSchoolEmployeeBusTransportationStartup	4854
SeedScientificResearchDevelopmentServicesStartup	5417
SeedSeafoodProductPreparationPackagingStartup	3117
SeedSecuritiesCommodityContractsIntermediationBrokerageStartup	5231
SeedSecuritiesCommodityContractsOtherFinancialInvestmentsRelatedActivitiesStartup	523
SeedSecuritiesCommodityExchangesStartup	5232
SeedSemiconductorOtherElectronicComponentManufacturingStartup	3344
SeedServicesBuildingsDwellingsStartup	5617
SeedSheepGoatFarmingStartup	1124
SeedShipBoatBuildingStartup	3366
SeedShoeRetailersStartup	4582
SeedSoapCleaningCompoundToiletPreparationManufacturingStartup	3256
SeedSocialAdvocacyOrganizationsStartup	8133
SeedSocialAssistanceStartup	624
SeedSoftwarePublishersStartup	5132
SeedSoundRecordingIndustriesStartup	5122
SeedSpaceResearchTechnologyStartup	927
SeedSpaceResearchTechnologyStartup	9271
SeedSpecialFoodServicesStartup	7223
SeedSpecializedDesignServicesStartup	5414
SeedSpecializedFreightTruckingStartup	4842
SeedSpecialtyExceptPsychiatricSubstanceAbuseHospitalsStartup	6223
SeedSpecialtyFoodRetailersStartup	4452
SeedSpecialtyTradeContractorsStartup	238
SeedSpectatorSportsStartup	7112
SeedSportingGoodsHobbyMusicalInstrumentBookMiscellaneousRetailersStartup	459
SeedSportingGoodsHobbyMusicalInstrumentRetailersStartup	4591
SeedSpringWireProductManufacturingStartup	3326
SeedSteelProductManufacturingPurchasedSteelStartup	3312
SeedSugarConfectioneryProductManufacturingStartup	3113
SeedSupportActivitiesAgricultureForestryStartup	115
SeedSupportActivitiesAirTransportationStartup	4881
SeedSupportActivitiesAnimalProductionStartup	1152
SeedSupportActivitiesCropProductionStartup	1151
SeedSupportActivitiesForestryStartup	1153
SeedSupportActivitiesMiningStartup	213
SeedSupportActivitiesMiningStartup	2131
SeedSupportActivitiesRailTransportationStartup	4882
SeedSupportActivitiesRoadTransportationStartup	4884
SeedSupportActivitiesTransportationStartup	488
SeedSupportActivitiesWaterTransportationStartup	4883
SeedTaxiLimousineServiceStartup	4853
SeedTechnicalTradeSchoolsStartup	6115
SeedTelecommunicationsStartup	517
SeedTextileFabricFinishingFabricCoatingMillsStartup	3133
SeedTextileFurnishingsMillsStartup	3141
SeedTextileMillsStartup	313
SeedTextileProductMillsStartup	314
SeedTimberTractOperationsStartup	1131
SeedTobaccoManufacturingStartup	3122
SeedTransitGroundPassengerTransportationStartup	485
SeedTransportationEquipmentManufacturingStartup	336
SeedTravelArrangementReservationServicesStartup	5615
SeedTravelerAccommodationStartup	7211
SeedTruckTransportationStartup	484
SeedUrbanTransitSystemsStartup	4851
SeedUsedMerchandiseRetailersStartup	4595
SeedUtilitiesStartup	22
SeedUtilitiesStartup	221
SeedUtilitySystemConstructionStartup	2371
SeedVegetableMelonFarmingStartup	1112
SeedVeneerPlywoodEngineeredWoodProductManufacturingStartup	3212
SeedVentilationHeatingAirConditioningCommercialRefrigerationEquipmentManufacturingStartup	3334
SeedVocationalRehabilitationServicesStartup	6243
SeedWarehouseClubsSupercentersOtherGeneralMerchandiseRetailersStartup	4552
SeedWarehousingStorageStartup	493
SeedWarehousingStorageStartup	4931
SeedWasteCollectionStartup	5621
SeedWasteManagementRemediationServicesStartup	562
SeedWasteTreatmentDisposalStartup	5622
SeedWaterSewageOtherSystemsStartup	2213
SeedWaterTransportationStartup	483
SeedWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	519
SeedWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	5192
SeedWholesaleTradeAgentsBrokersStartup	425
SeedWholesaleTradeAgentsBrokersStartup	4251
SeedWholesaleTradeStartup	42
SeedWiredWirelessTelecommunicationsExceptSatelliteStartup	5171
SeedWoodProductManufacturingStartup	321
SeriesAAccommodationFoodServicesStartup	72
SeriesAAccommodationStartup	721
SeriesAAccountingTaxPreparationBookkeepingPayrollServicesStartup	5412
