url	ns	type	id	name	description	code	sourceUrl	graphdl	predicate	object	preposition	complement	confidence
https://occupations.org.ai/Mathematicians	occupations.org.ai	Occupation	Mathematicians	Mathematicians		15-2021.00	https://www.onetonline.org/link/summary/15-2021.00						1
https://occupations.org.ai/Operations_Research_Analysts	occupations.org.ai	Occupation	Operations_Research_Analysts	Operations Research Analysts		15-2031.00	https://www.onetonline.org/link/summary/15-2031.00	Research.Analysts	Research	Analysts			1
https://occupations.org.ai/Statisticians	occupations.org.ai	Occupation	Statisticians	Statisticians		15-2041.00	https://www.onetonline.org/link/summary/15-2041.00						1
https://occupations.org.ai/Biostatisticians	occupations.org.ai	Occupation	Biostatisticians	Biostatisticians		15-2041.01	https://www.onetonline.org/link/summary/15-2041.01						1
https://occupations.org.ai/Data_Scientists	occupations.org.ai	Occupation	Data_Scientists	Data Scientists		15-2051.00	https://www.onetonline.org/link/summary/15-2051.00						1
https://occupations.org.ai/Business_Intelligence_Analysts	occupations.org.ai	Occupation	Business_Intelligence_Analysts	Business Intelligence Analysts		15-2051.01	https://www.onetonline.org/link/summary/15-2051.01						1
https://occupations.org.ai/Clinical_Data_Managers	occupations.org.ai	Occupation	Clinical_Data_Managers	Clinical Data Managers		15-2051.02	https://www.onetonline.org/link/summary/15-2051.02						1
https://occupations.org.ai/Mathematical_Science_Occupations,_All_Other	occupations.org.ai	Occupation	Mathematical_Science_Occupations,_All_Other	Mathematical Science Occupations, All Other		15-2099.00	https://www.onetonline.org/link/summary/15-2099.00						1
https://occupations.org.ai/Bioinformatics_Technicians	occupations.org.ai	Occupation	Bioinformatics_Technicians	Bioinformatics Technicians		15-2099.01	https://www.onetonline.org/link/summary/15-2099.01						1
https://occupations.org.ai/Architects,_Except_Landscape_and_Naval	occupations.org.ai	Occupation	Architects,_Except_Landscape_and_Naval	Architects, Except Landscape and Naval		17-1011.00	https://www.onetonline.org/link/summary/17-1011.00						1
https://occupations.org.ai/Landscape_Architects	occupations.org.ai	Occupation	Landscape_Architects	Landscape Architects		17-1012.00	https://www.onetonline.org/link/summary/17-1012.00						1
https://occupations.org.ai/Cartographers_and_Photogrammetrists	occupations.org.ai	Occupation	Cartographers_and_Photogrammetrists	Cartographers and Photogrammetrists		17-1021.00	https://www.onetonline.org/link/summary/17-1021.00						1
https://occupations.org.ai/Surveyors	occupations.org.ai	Occupation	Surveyors	Surveyors		17-1022.00	https://www.onetonline.org/link/summary/17-1022.00						1
https://occupations.org.ai/Geodetic_Surveyors	occupations.org.ai	Occupation	Geodetic_Surveyors	Geodetic Surveyors		17-1022.01	https://www.onetonline.org/link/summary/17-1022.01						1
https://occupations.org.ai/Aerospace_Engineers	occupations.org.ai	Occupation	Aerospace_Engineers	Aerospace Engineers		17-2011.00	https://www.onetonline.org/link/summary/17-2011.00						1
https://occupations.org.ai/Agricultural_Engineers	occupations.org.ai	Occupation	Agricultural_Engineers	Agricultural Engineers		17-2021.00	https://www.onetonline.org/link/summary/17-2021.00						1
https://occupations.org.ai/Bioengineers_and_Biomedical_Engineers	occupations.org.ai	Occupation	Bioengineers_and_Biomedical_Engineers	Bioengineers and Biomedical Engineers		17-2031.00	https://www.onetonline.org/link/summary/17-2031.00						1
https://occupations.org.ai/Chemical_Engineers	occupations.org.ai	Occupation	Chemical_Engineers	Chemical Engineers		17-2041.00	https://www.onetonline.org/link/summary/17-2041.00						1
https://occupations.org.ai/Civil_Engineers	occupations.org.ai	Occupation	Civil_Engineers	Civil Engineers		17-2051.00	https://www.onetonline.org/link/summary/17-2051.00						1
https://occupations.org.ai/Transportation_Engineers	occupations.org.ai	Occupation	Transportation_Engineers	Transportation Engineers		17-2051.01	https://www.onetonline.org/link/summary/17-2051.01						1
https://occupations.org.ai/Water_Wastewater_Engineers	occupations.org.ai	Occupation	Water_Wastewater_Engineers	Water/Wastewater Engineers		17-2051.02	https://www.onetonline.org/link/summary/17-2051.02						1
https://occupations.org.ai/Computer_Hardware_Engineers	occupations.org.ai	Occupation	Computer_Hardware_Engineers	Computer Hardware Engineers		17-2061.00	https://www.onetonline.org/link/summary/17-2061.00						1
https://occupations.org.ai/Electrical_Engineers	occupations.org.ai	Occupation	Electrical_Engineers	Electrical Engineers		17-2071.00	https://www.onetonline.org/link/summary/17-2071.00						1
https://occupations.org.ai/Electronics_Engineers,_Except_Computer	occupations.org.ai	Occupation	Electronics_Engineers,_Except_Computer	Electronics Engineers, Except Computer		17-2072.00	https://www.onetonline.org/link/summary/17-2072.00						1
https://occupations.org.ai/Radio_Frequency_Identification_Device_Specialists	occupations.org.ai	Occupation	Radio_Frequency_Identification_Device_Specialists	Radio Frequency Identification Device Specialists		17-2072.01	https://www.onetonline.org/link/summary/17-2072.01						1
https://occupations.org.ai/Environmental_Engineers	occupations.org.ai	Occupation	Environmental_Engineers	Environmental Engineers		17-2081.00	https://www.onetonline.org/link/summary/17-2081.00						1
https://occupations.org.ai/Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors	occupations.org.ai	Occupation	Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors		17-2111.00	https://www.onetonline.org/link/summary/17-2111.00						1
https://occupations.org.ai/Fire-Prevention_and_Protection_Engineers	occupations.org.ai	Occupation	Fire-Prevention_and_Protection_Engineers	Fire-Prevention and Protection Engineers		17-2111.02	https://www.onetonline.org/link/summary/17-2111.02						1
https://occupations.org.ai/Industrial_Engineers	occupations.org.ai	Occupation	Industrial_Engineers	Industrial Engineers		17-2112.00	https://www.onetonline.org/link/summary/17-2112.00						1
https://occupations.org.ai/Human_Factors_Engineers_and_Ergonomists	occupations.org.ai	Occupation	Human_Factors_Engineers_and_Ergonomists	Human Factors Engineers and Ergonomists		17-2112.01	https://www.onetonline.org/link/summary/17-2112.01						1
https://occupations.org.ai/Validation_Engineers	occupations.org.ai	Occupation	Validation_Engineers	Validation Engineers		17-2112.02	https://www.onetonline.org/link/summary/17-2112.02						1
https://occupations.org.ai/Manufacturing_Engineers	occupations.org.ai	Occupation	Manufacturing_Engineers	Manufacturing Engineers		17-2112.03	https://www.onetonline.org/link/summary/17-2112.03	Manufacturing.Engineers	Manufacturing	Engineers			1
https://occupations.org.ai/Marine_Engineers_and_Naval_Architects	occupations.org.ai	Occupation	Marine_Engineers_and_Naval_Architects	Marine Engineers and Naval Architects		17-2121.00	https://www.onetonline.org/link/summary/17-2121.00						1
https://occupations.org.ai/Materials_Engineers	occupations.org.ai	Occupation	Materials_Engineers	Materials Engineers		17-2131.00	https://www.onetonline.org/link/summary/17-2131.00						1
https://occupations.org.ai/Mechanical_Engineers	occupations.org.ai	Occupation	Mechanical_Engineers	Mechanical Engineers		17-2141.00	https://www.onetonline.org/link/summary/17-2141.00						1
https://occupations.org.ai/Fuel_Cell_Engineers	occupations.org.ai	Occupation	Fuel_Cell_Engineers	Fuel Cell Engineers		17-2141.01	https://www.onetonline.org/link/summary/17-2141.01						1
https://occupations.org.ai/Automotive_Engineers	occupations.org.ai	Occupation	Automotive_Engineers	Automotive Engineers		17-2141.02	https://www.onetonline.org/link/summary/17-2141.02						1
https://occupations.org.ai/Mining_and_Geological_Engineers,_Including_Mining_Safety_Engineers	occupations.org.ai	Occupation	Mining_and_Geological_Engineers,_Including_Mining_Safety_Engineers	Mining and Geological Engineers, Including Mining Safety Engineers		17-2151.00	https://www.onetonline.org/link/summary/17-2151.00	Including.Mining.Safety.Engineers	Including	Mining Safety Engineers			1
https://occupations.org.ai/Nuclear_Engineers	occupations.org.ai	Occupation	Nuclear_Engineers	Nuclear Engineers		17-2161.00	https://www.onetonline.org/link/summary/17-2161.00						1
https://occupations.org.ai/Petroleum_Engineers	occupations.org.ai	Occupation	Petroleum_Engineers	Petroleum Engineers		17-2171.00	https://www.onetonline.org/link/summary/17-2171.00						1
https://occupations.org.ai/Engineers,_All_Other	occupations.org.ai	Occupation	Engineers,_All_Other	Engineers, All Other		17-2199.00	https://www.onetonline.org/link/summary/17-2199.00						1
https://occupations.org.ai/Energy_Engineers,_Except_Wind_and_Solar	occupations.org.ai	Occupation	Energy_Engineers,_Except_Wind_and_Solar	Energy Engineers, Except Wind and Solar		17-2199.03	https://www.onetonline.org/link/summary/17-2199.03						1
https://occupations.org.ai/Mechatronics_Engineers	occupations.org.ai	Occupation	Mechatronics_Engineers	Mechatronics Engineers		17-2199.05	https://www.onetonline.org/link/summary/17-2199.05						1
https://occupations.org.ai/Microsystems_Engineers	occupations.org.ai	Occupation	Microsystems_Engineers	Microsystems Engineers		17-2199.06	https://www.onetonline.org/link/summary/17-2199.06						1
https://occupations.org.ai/Photonics_Engineers	occupations.org.ai	Occupation	Photonics_Engineers	Photonics Engineers		17-2199.07	https://www.onetonline.org/link/summary/17-2199.07						1
https://occupations.org.ai/Robotics_Engineers	occupations.org.ai	Occupation	Robotics_Engineers	Robotics Engineers		17-2199.08	https://www.onetonline.org/link/summary/17-2199.08						1
https://occupations.org.ai/Nanosystems_Engineers	occupations.org.ai	Occupation	Nanosystems_Engineers	Nanosystems Engineers		17-2199.09	https://www.onetonline.org/link/summary/17-2199.09						1
https://occupations.org.ai/Wind_Energy_Engineers	occupations.org.ai	Occupation	Wind_Energy_Engineers	Wind Energy Engineers		17-2199.10	https://www.onetonline.org/link/summary/17-2199.10						1
https://occupations.org.ai/Solar_Energy_Systems_Engineers	occupations.org.ai	Occupation	Solar_Energy_Systems_Engineers	Solar Energy Systems Engineers		17-2199.11	https://www.onetonline.org/link/summary/17-2199.11						1
https://occupations.org.ai/Architectural_and_Civil_Drafters	occupations.org.ai	Occupation	Architectural_and_Civil_Drafters	Architectural and Civil Drafters		17-3011.00	https://www.onetonline.org/link/summary/17-3011.00						1
https://occupations.org.ai/Electrical_and_Electronics_Drafters	occupations.org.ai	Occupation	Electrical_and_Electronics_Drafters	Electrical and Electronics Drafters		17-3012.00	https://www.onetonline.org/link/summary/17-3012.00						1
https://occupations.org.ai/Mechanical_Drafters	occupations.org.ai	Occupation	Mechanical_Drafters	Mechanical Drafters		17-3013.00	https://www.onetonline.org/link/summary/17-3013.00						1
https://occupations.org.ai/Drafters,_All_Other	occupations.org.ai	Occupation	Drafters,_All_Other	Drafters, All Other		17-3019.00	https://www.onetonline.org/link/summary/17-3019.00						1
https://occupations.org.ai/Aerospace_Engineering_and_Operations_Technologists_and_Technicians	occupations.org.ai	Occupation	Aerospace_Engineering_and_Operations_Technologists_and_Technicians	Aerospace Engineering and Operations Technologists and Technicians		17-3021.00	https://www.onetonline.org/link/summary/17-3021.00						1
https://occupations.org.ai/Civil_Engineering_Technologists_and_Technicians	occupations.org.ai	Occupation	Civil_Engineering_Technologists_and_Technicians	Civil Engineering Technologists and Technicians		17-3022.00	https://www.onetonline.org/link/summary/17-3022.00						1
https://occupations.org.ai/Electrical_and_Electronic_Engineering_Technologists_and_Technicians	occupations.org.ai	Occupation	Electrical_and_Electronic_Engineering_Technologists_and_Technicians	Electrical and Electronic Engineering Technologists and Technicians		17-3023.00	https://www.onetonline.org/link/summary/17-3023.00						1
https://occupations.org.ai/Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians	occupations.org.ai	Occupation	Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians	Electro-Mechanical and Mechatronics Technologists and Technicians		17-3024.00	https://www.onetonline.org/link/summary/17-3024.00						1
https://occupations.org.ai/Robotics_Technicians	occupations.org.ai	Occupation	Robotics_Technicians	Robotics Technicians		17-3024.01	https://www.onetonline.org/link/summary/17-3024.01						1
https://occupations.org.ai/Environmental_Engineering_Technologists_and_Technicians	occupations.org.ai	Occupation	Environmental_Engineering_Technologists_and_Technicians	Environmental Engineering Technologists and Technicians		17-3025.00	https://www.onetonline.org/link/summary/17-3025.00						1
https://occupations.org.ai/Industrial_Engineering_Technologists_and_Technicians	occupations.org.ai	Occupation	Industrial_Engineering_Technologists_and_Technicians	Industrial Engineering Technologists and Technicians		17-3026.00	https://www.onetonline.org/link/summary/17-3026.00						1
https://occupations.org.ai/Nanotechnology_Engineering_Technologists_and_Technicians	occupations.org.ai	Occupation	Nanotechnology_Engineering_Technologists_and_Technicians	Nanotechnology Engineering Technologists and Technicians		17-3026.01	https://www.onetonline.org/link/summary/17-3026.01						1
